epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635795423310,2021-11-01T12:37:03.310,456.520,-1.677,0.457,-0.183
1635795423350,2021-11-01T12:37:03.350,456.560,-0.396,0.183,-0.213
1635795423390,2021-11-01T12:37:03.390,456.600,-1.067,0.335,-0.213
1635795423430,2021-11-01T12:37:03.430,456.640,-0.427,0.427,-0.274
1635795423470,2021-11-01T12:37:03.470,456.680,-0.030,0.488,-0.305
1635795423510,2021-11-01T12:37:03.510,456.720,-0.091,0.366,-0.457
1635795423550,2021-11-01T12:37:03.550,456.760,0.122,0.244,-0.549
1635795423590,2021-11-01T12:37:03.590,456.800,-0.793,0.427,-0.610
1635795423630,2021-11-01T12:37:03.630,456.840,-0.061,0.152,-0.579
1635795423670,2021-11-01T12:37:03.670,456.880,0.091,0.091,-0.457
1635795423710,2021-11-01T12:37:03.710,456.920,-0.671,0.244,-0.457
1635795423750,2021-11-01T12:37:03.750,456.960,-0.305,0.213,-0.274
1635795423790,2021-11-01T12:37:03.790,457.000,-0.183,0.213,-0.213
1635795423830,2021-11-01T12:37:03.830,457.040,-0.213,0.305,-0.274
1635795423870,2021-11-01T12:37:03.870,457.080,-0.457,0.335,-0.396
1635795423910,2021-11-01T12:37:03.910,457.120,-0.427,0.213,-0.427
1635795423950,2021-11-01T12:37:03.950,457.160,0.244,-0.030,-0.396
1635795423990,2021-11-01T12:37:03.990,457.200,-0.335,0.061,-0.396
1635795424030,2021-11-01T12:37:04.030,457.240,-0.488,0.030,-0.244
1635795424070,2021-11-01T12:37:04.070,457.280,-0.823,0.030,-0.244
1635795424110,2021-11-01T12:37:04.110,457.320,0.122,-0.061,-0.335
1635795424150,2021-11-01T12:37:04.150,457.360,-0.701,0.122,-0.427
1635795424190,2021-11-01T12:37:04.190,457.400,-0.945,0.030,-0.579
1635795424230,2021-11-01T12:37:04.230,457.440,-0.884,0.000,-0.549
1635795424270,2021-11-01T12:37:04.270,457.480,-0.610,0.274,-0.244
1635795424310,2021-11-01T12:37:04.310,457.520,-0.061,0.305,-0.091
1635795424350,2021-11-01T12:37:04.350,457.560,-0.091,0.183,-0.091
1635795424390,2021-11-01T12:37:04.390,457.600,-0.884,0.335,0.000
1635795424430,2021-11-01T12:37:04.430,457.640,-1.494,0.457,-0.091
1635795424470,2021-11-01T12:37:04.470,457.680,-1.189,0.335,-0.366
1635795424510,2021-11-01T12:37:04.510,457.720,-0.061,0.122,-0.579
1635795424550,2021-11-01T12:37:04.550,457.760,-0.396,0.274,-0.549
1635795424590,2021-11-01T12:37:04.590,457.800,-0.823,0.457,-0.457
1635795424630,2021-11-01T12:37:04.630,457.840,-0.061,0.244,-0.244
1635795424670,2021-11-01T12:37:04.670,457.880,-0.061,0.091,-0.091
1635795424710,2021-11-01T12:37:04.710,457.920,-1.402,0.274,-0.183
1635795424750,2021-11-01T12:37:04.750,457.960,-1.707,0.274,-0.183
1635795424790,2021-11-01T12:37:04.790,458.000,0.274,0.061,-0.274
1635795424830,2021-11-01T12:37:04.830,458.040,0.762,0.244,-0.579
1635795424870,2021-11-01T12:37:04.870,458.080,0.244,0.274,-0.610
1635795424910,2021-11-01T12:37:04.910,458.120,-0.244,0.183,-0.335
1635795424950,2021-11-01T12:37:04.950,458.160,0.061,0.122,-0.305
1635795424990,2021-11-01T12:37:04.990,458.200,-0.030,0.030,-0.396
1635795425030,2021-11-01T12:37:05.030,458.240,-0.244,-0.549,-0.427
1635795425070,2021-11-01T12:37:05.070,458.280,-0.549,-0.488,-0.396
1635795425110,2021-11-01T12:37:05.110,458.320,-0.915,0.366,-0.366
1635795425150,2021-11-01T12:37:05.150,458.360,0.518,0.610,-0.335
1635795425190,2021-11-01T12:37:05.190,458.400,0.396,0.610,-0.305
1635795425230,2021-11-01T12:37:05.230,458.440,-0.366,0.457,-0.396
1635795425270,2021-11-01T12:37:05.270,458.480,0.000,0.335,-0.396
1635795425310,2021-11-01T12:37:05.310,458.520,-0.213,0.305,-0.305
1635795425350,2021-11-01T12:37:05.350,458.560,0.000,0.122,-0.335
1635795425390,2021-11-01T12:37:05.390,458.600,-0.091,0.030,-0.366
1635795425430,2021-11-01T12:37:05.430,458.640,0.274,-0.091,-0.274
1635795425470,2021-11-01T12:37:05.470,458.680,0.762,-0.061,-0.274
1635795425510,2021-11-01T12:37:05.510,458.720,1.067,-0.030,-0.396
1635795425550,2021-11-01T12:37:05.550,458.760,-1.524,0.610,-0.488
1635795425590,2021-11-01T12:37:05.590,458.800,-0.854,0.335,-0.335
1635795425630,2021-11-01T12:37:05.630,458.840,0.518,0.000,-0.305
1635795425670,2021-11-01T12:37:05.670,458.880,0.061,0.122,-0.366
1635795425710,2021-11-01T12:37:05.710,458.920,0.427,0.122,-0.396
1635795425750,2021-11-01T12:37:05.750,458.960,0.579,0.030,-0.335
1635795425790,2021-11-01T12:37:05.790,459.000,0.183,0.091,-0.366
1635795425830,2021-11-01T12:37:05.830,459.040,0.091,0.091,-0.366
1635795425870,2021-11-01T12:37:05.870,459.080,-0.244,0.183,-0.366
1635795425910,2021-11-01T12:37:05.910,459.120,0.030,0.122,-0.366
1635795425950,2021-11-01T12:37:05.950,459.160,-0.549,0.305,-0.427
1635795425990,2021-11-01T12:37:05.990,459.200,-0.030,0.457,-0.396
1635795426030,2021-11-01T12:37:06.030,459.240,0.030,0.488,-0.457
1635795426070,2021-11-01T12:37:06.070,459.280,-0.122,0.366,-0.457
1635795426110,2021-11-01T12:37:06.110,459.320,-0.274,0.305,-0.366
1635795426150,2021-11-01T12:37:06.150,459.360,-0.701,0.335,-0.427
1635795426190,2021-11-01T12:37:06.190,459.400,-0.305,0.183,-0.427
1635795426230,2021-11-01T12:37:06.230,459.440,-0.213,0.152,-0.366
1635795426270,2021-11-01T12:37:06.270,459.480,-0.579,0.274,-0.427
1635795426310,2021-11-01T12:37:06.310,459.520,-0.183,0.213,-0.427
1635795426350,2021-11-01T12:37:06.350,459.560,0.000,0.061,-0.335
1635795426390,2021-11-01T12:37:06.390,459.600,-0.030,0.061,-0.366
1635795426430,2021-11-01T12:37:06.430,459.640,0.091,0.000,-0.335
1635795426470,2021-11-01T12:37:06.470,459.680,0.213,-0.061,-0.274
1635795426510,2021-11-01T12:37:06.510,459.720,-0.030,0.030,-0.305
1635795426550,2021-11-01T12:37:06.550,459.760,0.000,0.000,-0.305
1635795426590,2021-11-01T12:37:06.590,459.800,0.183,0.000,-0.274
1635795426630,2021-11-01T12:37:06.630,459.840,0.000,0.091,-0.274
1635795426670,2021-11-01T12:37:06.670,459.880,-0.122,0.183,-0.366
1635795426710,2021-11-01T12:37:06.710,459.920,-0.030,0.122,-0.335
1635795426750,2021-11-01T12:37:06.750,459.960,-0.671,0.274,-0.335
1635795426790,2021-11-01T12:37:06.790,460.000,-1.159,0.579,-0.274
1635795426830,2021-11-01T12:37:06.830,460.040,-0.335,0.457,-0.335
1635795426870,2021-11-01T12:37:06.870,460.080,-0.091,0.274,-0.396
1635795426910,2021-11-01T12:37:06.910,460.120,-0.945,0.427,-0.366
1635795426950,2021-11-01T12:37:06.950,460.160,-0.762,0.366,-0.396
1635795426990,2021-11-01T12:37:06.990,460.200,-0.427,0.274,-0.457
1635795427030,2021-11-01T12:37:07.030,460.240,-0.518,0.274,-0.488
1635795427070,2021-11-01T12:37:07.070,460.280,-0.854,0.366,-0.488
1635795427110,2021-11-01T12:37:07.110,460.320,-0.671,0.396,-0.518
1635795427150,2021-11-01T12:37:07.150,460.360,-0.030,0.274,-0.457
1635795427190,2021-11-01T12:37:07.190,460.400,0.122,0.274,-0.488
1635795427230,2021-11-01T12:37:07.230,460.440,-0.396,0.366,-0.488
1635795427270,2021-11-01T12:37:07.270,460.480,-1.280,0.335,-0.427
1635795427310,2021-11-01T12:37:07.310,460.520,-0.793,0.427,-0.457
1635795427350,2021-11-01T12:37:07.350,460.560,-0.274,0.366,-0.396
1635795427390,2021-11-01T12:37:07.390,460.600,-0.671,0.396,-0.366
1635795427430,2021-11-01T12:37:07.430,460.640,-0.549,0.335,-0.335
1635795427470,2021-11-01T12:37:07.470,460.680,-0.427,0.274,-0.305
1635795427510,2021-11-01T12:37:07.510,460.720,-0.854,0.396,-0.274
1635795427550,2021-11-01T12:37:07.550,460.760,-0.579,0.488,-0.213
1635795427590,2021-11-01T12:37:07.590,460.800,-0.427,0.335,-0.213
1635795427630,2021-11-01T12:37:07.630,460.840,0.000,0.091,-0.274
1635795427670,2021-11-01T12:37:07.670,460.880,-0.061,0.000,-0.274
1635795427710,2021-11-01T12:37:07.710,460.920,-0.183,-0.030,-0.274
1635795427750,2021-11-01T12:37:07.750,460.960,0.213,-0.091,-0.335
1635795427790,2021-11-01T12:37:07.790,461.000,-0.030,-0.122,-0.335
1635795427830,2021-11-01T12:37:07.830,461.040,-0.091,-0.122,-0.335
1635795427870,2021-11-01T12:37:07.870,461.080,0.091,-0.061,-0.366
1635795427910,2021-11-01T12:37:07.910,461.120,-0.183,0.122,-0.427
1635795427950,2021-11-01T12:37:07.950,461.160,-0.549,0.305,-0.457
1635795427990,2021-11-01T12:37:07.990,461.200,-0.488,0.396,-0.457
1635795428030,2021-11-01T12:37:08.030,461.240,-0.457,0.366,-0.457
1635795428070,2021-11-01T12:37:08.070,461.280,-0.427,0.396,-0.366
1635795428110,2021-11-01T12:37:08.110,461.320,-0.061,0.274,-0.427
1635795428150,2021-11-01T12:37:08.150,461.360,0.091,0.152,-0.305
1635795428190,2021-11-01T12:37:08.190,461.400,0.030,0.213,-0.244
1635795428230,2021-11-01T12:37:08.230,461.440,0.061,0.244,-0.366
1635795428270,2021-11-01T12:37:08.270,461.480,-0.579,0.396,-0.396
1635795428310,2021-11-01T12:37:08.310,461.520,-0.457,0.518,-0.274
1635795428350,2021-11-01T12:37:08.350,461.560,-0.549,0.579,-0.305
1635795428390,2021-11-01T12:37:08.390,461.600,-0.213,0.366,-0.396
1635795428430,2021-11-01T12:37:08.430,461.640,-0.213,0.274,-0.335
1635795428470,2021-11-01T12:37:08.470,461.680,-0.274,0.244,-0.366
1635795428510,2021-11-01T12:37:08.510,461.720,0.579,-0.061,-0.427
1635795428550,2021-11-01T12:37:08.550,461.760,1.098,-0.152,-0.335
1635795428590,2021-11-01T12:37:08.590,461.800,-0.427,0.244,-0.427
1635795428630,2021-11-01T12:37:08.630,461.840,-0.122,0.183,-0.427
1635795428670,2021-11-01T12:37:08.670,461.880,-0.183,0.122,-0.335
1635795428710,2021-11-01T12:37:08.710,461.920,-0.488,0.274,-0.335
1635795428750,2021-11-01T12:37:08.750,461.960,-0.213,0.213,-0.366
1635795428790,2021-11-01T12:37:08.790,462.000,-0.518,0.244,-0.396
1635795428830,2021-11-01T12:37:08.830,462.040,-0.366,0.152,-0.366
1635795428870,2021-11-01T12:37:08.870,462.080,-0.061,0.091,-0.366
1635795428910,2021-11-01T12:37:08.910,462.120,-0.061,0.091,-0.366
1635795428950,2021-11-01T12:37:08.950,462.160,0.030,-0.091,-0.305
1635795428990,2021-11-01T12:37:08.990,462.200,0.610,-0.183,-0.244
1635795429030,2021-11-01T12:37:09.030,462.240,-0.091,0.061,-0.213
1635795429070,2021-11-01T12:37:09.070,462.280,-1.494,0.671,-0.061
1635795429110,2021-11-01T12:37:09.110,462.320,-2.256,1.067,-0.213
1635795429150,2021-11-01T12:37:09.150,462.360,-1.037,0.549,-0.274
1635795429190,2021-11-01T12:37:09.190,462.400,-0.030,-0.030,-0.213
1635795429230,2021-11-01T12:37:09.230,462.440,0.213,-0.152,-0.274
1635795429270,2021-11-01T12:37:09.270,462.480,0.762,-0.213,-0.396
1635795429310,2021-11-01T12:37:09.310,462.520,1.037,-0.305,-0.427
1635795429350,2021-11-01T12:37:09.350,462.560,0.274,-0.213,-0.274
1635795429390,2021-11-01T12:37:09.390,462.600,0.854,-0.366,-0.213
1635795429430,2021-11-01T12:37:09.430,462.640,-0.091,-0.091,-0.183
1635795429470,2021-11-01T12:37:09.470,462.680,-0.762,0.122,-0.305
1635795429510,2021-11-01T12:37:09.510,462.720,0.671,-0.122,-0.366
1635795429550,2021-11-01T12:37:09.550,462.760,0.183,0.061,-0.518
1635795429590,2021-11-01T12:37:09.590,462.800,-0.549,0.335,-0.549
1635795429630,2021-11-01T12:37:09.630,462.840,-0.030,0.122,-0.366
1635795429670,2021-11-01T12:37:09.670,462.880,0.183,-0.152,-0.213
1635795429710,2021-11-01T12:37:09.710,462.920,0.762,-0.244,-0.244
1635795429750,2021-11-01T12:37:09.750,462.960,1.098,-0.213,-0.335
1635795429790,2021-11-01T12:37:09.790,463.000,1.037,-0.122,-0.488
1635795429830,2021-11-01T12:37:09.830,463.040,-0.274,0.457,-0.488
1635795429870,2021-11-01T12:37:09.870,463.080,-0.976,0.854,-0.335
1635795429910,2021-11-01T12:37:09.910,463.120,-0.793,0.793,-0.427
1635795429950,2021-11-01T12:37:09.950,463.160,-0.884,0.549,-0.488
1635795429990,2021-11-01T12:37:09.990,463.200,-0.244,0.152,-0.305
1635795430030,2021-11-01T12:37:10.030,463.240,-1.616,0.244,-0.274
1635795430070,2021-11-01T12:37:10.070,463.280,-1.067,0.244,-0.335
1635795430110,2021-11-01T12:37:10.110,463.320,0.213,0.061,-0.518
1635795430150,2021-11-01T12:37:10.150,463.360,0.152,0.061,-0.488
1635795430190,2021-11-01T12:37:10.190,463.400,0.000,0.061,-0.305
1635795430230,2021-11-01T12:37:10.230,463.440,0.579,-0.122,-0.183
1635795430270,2021-11-01T12:37:10.270,463.480,0.183,-0.030,-0.274
1635795430310,2021-11-01T12:37:10.310,463.520,-0.244,0.030,-0.244
1635795430350,2021-11-01T12:37:10.350,463.560,-0.335,0.061,-0.335
1635795430390,2021-11-01T12:37:10.390,463.600,-0.549,0.152,-0.518
1635795430430,2021-11-01T12:37:10.430,463.640,-0.762,0.183,-0.457
1635795430470,2021-11-01T12:37:10.470,463.680,-0.976,0.122,-0.305
1635795430510,2021-11-01T12:37:10.510,463.720,-0.579,0.091,-0.244
1635795430550,2021-11-01T12:37:10.550,463.760,0.427,-0.061,-0.274
1635795430590,2021-11-01T12:37:10.590,463.800,0.610,-0.091,-0.335
1635795430630,2021-11-01T12:37:10.630,463.840,-0.274,0.213,-0.396
1635795430670,2021-11-01T12:37:10.670,463.880,-0.823,0.488,-0.274
1635795430710,2021-11-01T12:37:10.710,463.920,-1.159,0.579,-0.213
1635795430750,2021-11-01T12:37:10.750,463.960,-0.335,0.274,-0.305
1635795430790,2021-11-01T12:37:10.790,464.000,-0.244,0.305,-0.427
1635795430830,2021-11-01T12:37:10.830,464.040,-0.518,0.427,-0.457
1635795430870,2021-11-01T12:37:10.870,464.080,-1.159,0.488,-0.457
1635795430910,2021-11-01T12:37:10.910,464.120,-1.433,0.457,-0.396
1635795430950,2021-11-01T12:37:10.950,464.160,-0.854,0.366,-0.396
1635795430990,2021-11-01T12:37:10.990,464.200,-0.976,0.427,-0.366
1635795431030,2021-11-01T12:37:11.030,464.240,-0.518,0.366,-0.335
1635795431070,2021-11-01T12:37:11.070,464.280,-0.366,0.335,-0.366
1635795431110,2021-11-01T12:37:11.110,464.320,-0.518,0.335,-0.305
1635795431150,2021-11-01T12:37:11.150,464.360,-0.915,0.396,-0.274
1635795431190,2021-11-01T12:37:11.190,464.400,-0.122,0.122,-0.274
1635795431230,2021-11-01T12:37:11.230,464.440,0.000,0.030,-0.244
1635795431270,2021-11-01T12:37:11.270,464.480,-0.213,0.152,-0.335
1635795431310,2021-11-01T12:37:11.310,464.520,-0.457,0.305,-0.457
1635795431350,2021-11-01T12:37:11.350,464.560,-0.671,0.366,-0.396
1635795431390,2021-11-01T12:37:11.390,464.600,-0.762,0.427,-0.488
1635795431430,2021-11-01T12:37:11.430,464.640,-0.640,0.366,-0.518
1635795431470,2021-11-01T12:37:11.470,464.680,0.854,-0.091,-0.427
1635795431510,2021-11-01T12:37:11.510,464.720,0.823,-0.091,-0.335
1635795431550,2021-11-01T12:37:11.550,464.760,-0.640,0.335,-0.335
1635795431590,2021-11-01T12:37:11.590,464.800,-0.274,0.488,-0.305
1635795431630,2021-11-01T12:37:11.630,464.840,-0.305,0.396,-0.305
1635795431670,2021-11-01T12:37:11.670,464.880,-0.366,0.305,-0.366
1635795431710,2021-11-01T12:37:11.710,464.920,-0.122,0.244,-0.305
1635795431750,2021-11-01T12:37:11.750,464.960,-0.335,0.305,-0.335
1635795431790,2021-11-01T12:37:11.790,465.000,-0.305,0.244,-0.396
1635795431830,2021-11-01T12:37:11.830,465.040,-0.549,0.274,-0.427
1635795431870,2021-11-01T12:37:11.870,465.080,-0.518,0.183,-0.396
1635795431910,2021-11-01T12:37:11.910,465.120,-0.549,0.213,-0.366
1635795431950,2021-11-01T12:37:11.950,465.160,-0.427,0.152,-0.366
1635795431990,2021-11-01T12:37:11.990,465.200,0.061,0.030,-0.335
1635795432030,2021-11-01T12:37:12.030,465.240,0.000,0.091,-0.305
1635795432070,2021-11-01T12:37:12.070,465.280,-0.061,0.091,-0.335
1635795432110,2021-11-01T12:37:12.110,465.320,0.061,0.091,-0.366
1635795432150,2021-11-01T12:37:12.150,465.360,-0.427,0.183,-0.396
1635795432190,2021-11-01T12:37:12.190,465.400,-0.396,0.183,-0.335
1635795432230,2021-11-01T12:37:12.230,465.440,-0.823,0.213,-0.305
1635795432270,2021-11-01T12:37:12.270,465.480,-1.341,0.396,-0.396
1635795432310,2021-11-01T12:37:12.310,465.520,-1.250,0.488,-0.427
1635795432350,2021-11-01T12:37:12.350,465.560,-0.884,0.335,-0.427
1635795432390,2021-11-01T12:37:12.390,465.600,-0.701,0.335,-0.396
1635795432430,2021-11-01T12:37:12.430,465.640,-0.122,0.122,-0.335
1635795432470,2021-11-01T12:37:12.470,465.680,0.732,0.122,-0.274
1635795432510,2021-11-01T12:37:12.510,465.720,1.067,0.091,-0.213
1635795432550,2021-11-01T12:37:12.550,465.760,0.976,-0.030,-0.335
1635795432590,2021-11-01T12:37:12.590,465.800,1.006,-0.122,-0.396
1635795432630,2021-11-01T12:37:12.630,465.840,0.671,-0.061,-0.366
1635795432670,2021-11-01T12:37:12.670,465.880,0.366,0.000,-0.366
1635795432710,2021-11-01T12:37:12.710,465.920,0.122,0.000,-0.366
1635795432750,2021-11-01T12:37:12.750,465.960,0.091,0.030,-0.366
1635795432790,2021-11-01T12:37:12.790,466.000,0.183,0.061,-0.396
1635795432830,2021-11-01T12:37:12.830,466.040,0.061,0.061,-0.396
1635795432870,2021-11-01T12:37:12.870,466.080,-0.244,0.213,-0.366
1635795432910,2021-11-01T12:37:12.910,466.120,-0.183,0.183,-0.335
1635795432950,2021-11-01T12:37:12.950,466.160,-0.274,0.183,-0.396
1635795432990,2021-11-01T12:37:12.990,466.200,-0.579,0.305,-0.396
1635795433030,2021-11-01T12:37:13.030,466.240,-0.579,0.244,-0.366
1635795433070,2021-11-01T12:37:13.070,466.280,-0.579,0.183,-0.396
1635795433110,2021-11-01T12:37:13.110,466.320,-0.671,0.152,-0.396
1635795433150,2021-11-01T12:37:13.150,466.360,-0.335,0.030,-0.366
1635795433190,2021-11-01T12:37:13.190,466.400,-0.122,-0.030,-0.274
1635795433230,2021-11-01T12:37:13.230,466.440,-0.366,0.091,-0.335
1635795433270,2021-11-01T12:37:13.270,466.480,0.030,0.122,-0.335
1635795433310,2021-11-01T12:37:13.310,466.520,-0.061,0.152,-0.366
1635795433350,2021-11-01T12:37:13.350,466.560,-0.945,0.335,-0.396
1635795433390,2021-11-01T12:37:13.390,466.600,-0.884,0.488,-0.366
1635795433430,2021-11-01T12:37:13.430,466.640,-0.366,0.457,-0.305
1635795433470,2021-11-01T12:37:13.470,466.680,-0.274,0.366,-0.366
1635795433510,2021-11-01T12:37:13.510,466.720,-0.305,0.335,-0.366
1635795433550,2021-11-01T12:37:13.550,466.760,-0.457,0.366,-0.305
1635795433590,2021-11-01T12:37:13.590,466.800,-0.396,0.366,-0.366
1635795433630,2021-11-01T12:37:13.630,466.840,-0.396,0.305,-0.396
1635795433670,2021-11-01T12:37:13.670,466.880,-0.457,0.274,-0.366
1635795433710,2021-11-01T12:37:13.710,466.920,-0.213,0.152,-0.335
1635795433750,2021-11-01T12:37:13.750,466.960,0.335,-0.030,-0.335
1635795433790,2021-11-01T12:37:13.790,467.000,0.823,-0.061,-0.366
1635795433830,2021-11-01T12:37:13.830,467.040,0.000,0.122,-0.366
1635795433870,2021-11-01T12:37:13.870,467.080,-0.366,0.152,-0.305
1635795433910,2021-11-01T12:37:13.910,467.120,-0.457,0.091,-0.335
1635795433950,2021-11-01T12:37:13.950,467.160,-0.244,0.061,-0.335
1635795433990,2021-11-01T12:37:13.990,467.200,-0.152,0.152,-0.335
1635795434030,2021-11-01T12:37:14.030,467.240,-0.061,0.183,-0.335
1635795434070,2021-11-01T12:37:14.070,467.280,-0.244,0.213,-0.366
1635795434110,2021-11-01T12:37:14.110,467.320,0.061,0.122,-0.366
1635795434150,2021-11-01T12:37:14.150,467.360,-0.335,0.183,-0.396
1635795434190,2021-11-01T12:37:14.190,467.400,-0.457,0.213,-0.335
1635795434230,2021-11-01T12:37:14.230,467.440,-0.305,0.274,-0.244
1635795434270,2021-11-01T12:37:14.270,467.480,0.000,0.183,-0.335
1635795434310,2021-11-01T12:37:14.310,467.520,0.152,0.152,-0.335
1635795434350,2021-11-01T12:37:14.350,467.560,-0.152,0.152,-0.244
1635795434390,2021-11-01T12:37:14.390,467.600,-0.183,0.122,-0.305
1635795434430,2021-11-01T12:37:14.430,467.640,-0.152,0.091,-0.366
1635795434470,2021-11-01T12:37:14.470,467.680,-0.091,0.061,-0.366
1635795434510,2021-11-01T12:37:14.510,467.720,-0.244,0.061,-0.427
1635795434550,2021-11-01T12:37:14.550,467.760,-0.030,0.091,-0.396
1635795434590,2021-11-01T12:37:14.590,467.800,-0.030,0.061,-0.335
1635795434630,2021-11-01T12:37:14.630,467.840,-0.244,0.152,-0.335
1635795434670,2021-11-01T12:37:14.670,467.880,-0.091,0.091,-0.335
1635795434710,2021-11-01T12:37:14.710,467.920,-0.030,0.030,-0.335
1635795434750,2021-11-01T12:37:14.750,467.960,-0.366,0.122,-0.366
1635795434790,2021-11-01T12:37:14.790,468.000,-0.183,0.061,-0.335
1635795434830,2021-11-01T12:37:14.830,468.040,-0.274,0.122,-0.335
1635795434870,2021-11-01T12:37:14.870,468.080,-0.640,0.213,-0.305
1635795434910,2021-11-01T12:37:14.910,468.120,-0.427,0.122,-0.274
1635795434950,2021-11-01T12:37:14.950,468.160,0.213,0.030,-0.335
1635795434990,2021-11-01T12:37:14.990,468.200,-0.030,0.061,-0.366
1635795435030,2021-11-01T12:37:15.030,468.240,-0.274,0.244,-0.274
1635795435070,2021-11-01T12:37:15.070,468.280,-0.030,0.335,-0.305
1635795435110,2021-11-01T12:37:15.110,468.320,0.335,0.213,-0.335
1635795435150,2021-11-01T12:37:15.150,468.360,0.274,0.122,-0.305
1635795435190,2021-11-01T12:37:15.190,468.400,-0.366,0.183,-0.305
1635795435230,2021-11-01T12:37:15.230,468.440,-0.396,0.305,-0.366
1635795435270,2021-11-01T12:37:15.270,468.480,-0.183,0.244,-0.396
1635795435310,2021-11-01T12:37:15.310,468.520,-0.366,0.244,-0.427
1635795435350,2021-11-01T12:37:15.350,468.560,-0.457,0.213,-0.396
1635795435390,2021-11-01T12:37:15.390,468.600,-0.213,0.152,-0.335
1635795435430,2021-11-01T12:37:15.430,468.640,-0.274,0.213,-0.396
1635795435470,2021-11-01T12:37:15.470,468.680,-0.091,0.152,-0.335
1635795435510,2021-11-01T12:37:15.510,468.720,-0.305,0.244,-0.366
1635795435550,2021-11-01T12:37:15.550,468.760,-0.213,0.244,-0.396
1635795435590,2021-11-01T12:37:15.590,468.800,-0.366,0.244,-0.335
1635795435630,2021-11-01T12:37:15.630,468.840,-0.366,0.213,-0.396
1635795435670,2021-11-01T12:37:15.670,468.880,-0.274,0.183,-0.488
1635795435710,2021-11-01T12:37:15.710,468.920,-0.305,0.152,-0.488
1635795435750,2021-11-01T12:37:15.750,468.960,-0.701,0.030,-0.396
1635795435790,2021-11-01T12:37:15.790,469.000,-0.244,-0.061,-0.305
1635795435830,2021-11-01T12:37:15.830,469.040,-0.701,-0.030,-0.305
1635795435870,2021-11-01T12:37:15.870,469.080,-0.854,0.061,-0.274
1635795435910,2021-11-01T12:37:15.910,469.120,-1.341,0.366,-0.274
1635795435950,2021-11-01T12:37:15.950,469.160,-0.579,0.213,-0.183
1635795435990,2021-11-01T12:37:15.990,469.200,-0.305,0.213,-0.274
1635795436030,2021-11-01T12:37:16.030,469.240,-0.213,0.061,-0.274
1635795436070,2021-11-01T12:37:16.070,469.280,-0.793,0.244,-0.274
1635795436110,2021-11-01T12:37:16.110,469.320,-1.220,0.305,-0.305
1635795436150,2021-11-01T12:37:16.150,469.360,-1.402,0.335,-0.396
1635795436190,2021-11-01T12:37:16.190,469.400,-1.128,0.305,-0.427
1635795436230,2021-11-01T12:37:16.230,469.440,-0.091,0.000,-0.366
1635795436270,2021-11-01T12:37:16.270,469.480,0.579,0.000,-0.335
1635795436310,2021-11-01T12:37:16.310,469.520,-0.091,0.213,-0.396
1635795436350,2021-11-01T12:37:16.350,469.560,0.030,0.213,-0.335
1635795436390,2021-11-01T12:37:16.390,469.600,0.152,0.244,-0.335
1635795436430,2021-11-01T12:37:16.430,469.640,-0.030,0.274,-0.396
1635795436470,2021-11-01T12:37:16.470,469.680,0.030,0.213,-0.366
1635795436510,2021-11-01T12:37:16.510,469.720,0.061,0.274,-0.396
1635795436550,2021-11-01T12:37:16.550,469.760,0.396,0.183,-0.457
1635795436590,2021-11-01T12:37:16.590,469.800,-0.152,0.152,-0.366
1635795436630,2021-11-01T12:37:16.630,469.840,-0.061,0.152,-0.305
1635795436670,2021-11-01T12:37:16.670,469.880,-0.122,0.152,-0.305
1635795436710,2021-11-01T12:37:16.710,469.920,-0.213,0.274,-0.305
1635795436750,2021-11-01T12:37:16.750,469.960,-0.274,0.366,-0.305
1635795436790,2021-11-01T12:37:16.790,470.000,0.091,0.244,-0.335
1635795436830,2021-11-01T12:37:16.830,470.040,0.183,0.152,-0.305
1635795436870,2021-11-01T12:37:16.870,470.080,-0.152,0.274,-0.335
1635795436910,2021-11-01T12:37:16.910,470.120,-0.061,0.213,-0.335
1635795436950,2021-11-01T12:37:16.950,470.160,0.335,0.000,-0.305
1635795436990,2021-11-01T12:37:16.990,470.200,-0.091,0.061,-0.335
1635795437030,2021-11-01T12:37:17.030,470.240,-0.366,0.213,-0.396
1635795437070,2021-11-01T12:37:17.070,470.280,-0.183,0.244,-0.457
1635795437110,2021-11-01T12:37:17.110,470.320,-0.122,0.274,-0.457
1635795437150,2021-11-01T12:37:17.150,470.360,-0.152,0.213,-0.335
1635795437190,2021-11-01T12:37:17.190,470.400,-0.061,0.122,-0.305
1635795437230,2021-11-01T12:37:17.230,470.440,0.518,-0.030,-0.366
1635795437270,2021-11-01T12:37:17.270,470.480,0.091,0.091,-0.305
1635795437310,2021-11-01T12:37:17.310,470.520,-0.091,0.122,-0.366
1635795437350,2021-11-01T12:37:17.350,470.560,-0.213,0.152,-0.396
1635795437390,2021-11-01T12:37:17.390,470.600,-0.213,0.244,-0.335
1635795437430,2021-11-01T12:37:17.430,470.640,-0.030,0.244,-0.274
1635795437470,2021-11-01T12:37:17.470,470.680,-0.030,0.274,-0.396
1635795437510,2021-11-01T12:37:17.510,470.720,-0.427,0.244,-0.366
1635795437550,2021-11-01T12:37:17.550,470.760,-0.457,0.335,-0.244
1635795437590,2021-11-01T12:37:17.590,470.800,-0.213,0.366,-0.183
