epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635795594228,2021-11-01T12:39:54.228,627.280,-0.104,0.358,-0.922
1635795594268,2021-11-01T12:39:54.268,627.320,-0.104,0.360,-0.921
1635795594308,2021-11-01T12:39:54.308,627.360,-0.103,0.359,-0.921
1635795594348,2021-11-01T12:39:54.348,627.400,-0.103,0.360,-0.921
1635795594388,2021-11-01T12:39:54.388,627.440,-0.104,0.358,-0.921
1635795594428,2021-11-01T12:39:54.428,627.480,-0.102,0.360,-0.920
1635795594468,2021-11-01T12:39:54.468,627.520,-0.104,0.359,-0.921
1635795594508,2021-11-01T12:39:54.508,627.560,-0.103,0.359,-0.921
1635795594548,2021-11-01T12:39:54.548,627.600,-0.103,0.360,-0.920
1635795594588,2021-11-01T12:39:54.588,627.640,-0.104,0.360,-0.921
1635795594628,2021-11-01T12:39:54.628,627.680,-0.104,0.359,-0.922
1635795594668,2021-11-01T12:39:54.668,627.720,-0.104,0.357,-0.922
1635795594708,2021-11-01T12:39:54.708,627.760,-0.104,0.358,-0.922
1635795594748,2021-11-01T12:39:54.748,627.800,-0.103,0.360,-0.921
1635795594788,2021-11-01T12:39:54.788,627.840,-0.105,0.357,-0.920
1635795594828,2021-11-01T12:39:54.828,627.880,-0.102,0.358,-0.921
1635795594868,2021-11-01T12:39:54.868,627.920,-0.106,0.353,-0.922
1635795594908,2021-11-01T12:39:54.908,627.960,-0.105,0.360,-0.921
1635795594948,2021-11-01T12:39:54.948,628.000,-0.101,0.354,-0.924
1635795594988,2021-11-01T12:39:54.988,628.040,-0.103,0.354,-0.922
1635795595028,2021-11-01T12:39:55.028,628.080,-0.104,0.358,-0.921
1635795595068,2021-11-01T12:39:55.068,628.120,-0.104,0.355,-0.922
1635795595108,2021-11-01T12:39:55.108,628.160,-0.103,0.355,-0.923
1635795595148,2021-11-01T12:39:55.148,628.200,-0.104,0.356,-0.923
1635795595188,2021-11-01T12:39:55.188,628.240,-0.102,0.355,-0.924
1635795595228,2021-11-01T12:39:55.228,628.280,-0.103,0.356,-0.921
1635795595268,2021-11-01T12:39:55.268,628.320,-0.104,0.358,-0.922
1635795595308,2021-11-01T12:39:55.308,628.360,-0.104,0.357,-0.922
1635795595348,2021-11-01T12:39:55.348,628.400,-0.104,0.356,-0.922
1635795595388,2021-11-01T12:39:55.388,628.440,-0.104,0.357,-0.922
1635795595428,2021-11-01T12:39:55.428,628.480,-0.105,0.356,-0.922
1635795595468,2021-11-01T12:39:55.468,628.520,-0.104,0.356,-0.923
1635795595508,2021-11-01T12:39:55.508,628.560,-0.103,0.355,-0.923
1635795595548,2021-11-01T12:39:55.548,628.600,-0.105,0.355,-0.922
1635795595588,2021-11-01T12:39:55.588,628.640,-0.104,0.354,-0.923
1635795595628,2021-11-01T12:39:55.628,628.680,-0.104,0.353,-0.925
1635795595668,2021-11-01T12:39:55.668,628.720,-0.106,0.352,-0.924
1635795595708,2021-11-01T12:39:55.708,628.760,-0.104,0.355,-0.924
1635795595748,2021-11-01T12:39:55.748,628.800,-0.104,0.353,-0.925
1635795595788,2021-11-01T12:39:55.788,628.840,-0.103,0.354,-0.923
1635795595828,2021-11-01T12:39:55.828,628.880,-0.104,0.352,-0.923
1635795595868,2021-11-01T12:39:55.868,628.920,-0.104,0.351,-0.925
1635795595908,2021-11-01T12:39:55.908,628.960,-0.103,0.352,-0.923
1635795595948,2021-11-01T12:39:55.948,629.000,-0.104,0.352,-0.924
1635795595988,2021-11-01T12:39:55.988,629.040,-0.104,0.352,-0.924
1635795596028,2021-11-01T12:39:56.028,629.080,-0.104,0.353,-0.923
1635795596068,2021-11-01T12:39:56.068,629.120,-0.105,0.351,-0.923
1635795596108,2021-11-01T12:39:56.108,629.160,-0.106,0.351,-0.925
1635795596148,2021-11-01T12:39:56.148,629.200,-0.104,0.350,-0.925
1635795596188,2021-11-01T12:39:56.188,629.240,-0.105,0.349,-0.926
1635795596228,2021-11-01T12:39:56.228,629.280,-0.105,0.351,-0.925
1635795596268,2021-11-01T12:39:56.268,629.320,-0.106,0.349,-0.925
1635795596308,2021-11-01T12:39:56.308,629.360,-0.106,0.349,-0.925
1635795596348,2021-11-01T12:39:56.348,629.400,-0.106,0.350,-0.926
1635795596388,2021-11-01T12:39:56.388,629.440,-0.103,0.349,-0.925
1635795596428,2021-11-01T12:39:56.428,629.480,-0.106,0.346,-0.925
1635795596468,2021-11-01T12:39:56.468,629.520,-0.106,0.350,-0.925
1635795596508,2021-11-01T12:39:56.508,629.560,-0.104,0.345,-0.927
1635795596548,2021-11-01T12:39:56.548,629.600,-0.105,0.351,-0.925
1635795596588,2021-11-01T12:39:56.588,629.640,-0.104,0.350,-0.924
1635795596628,2021-11-01T12:39:56.628,629.680,-0.104,0.349,-0.925
1635795596668,2021-11-01T12:39:56.668,629.720,-0.105,0.349,-0.926
1635795596708,2021-11-01T12:39:56.708,629.760,-0.107,0.349,-0.926
1635795596748,2021-11-01T12:39:56.748,629.800,-0.104,0.349,-0.926
1635795596788,2021-11-01T12:39:56.788,629.840,-0.104,0.352,-0.924
1635795596828,2021-11-01T12:39:56.828,629.880,-0.105,0.350,-0.925
1635795596868,2021-11-01T12:39:56.868,629.920,-0.105,0.350,-0.925
1635795596908,2021-11-01T12:39:56.908,629.960,-0.105,0.352,-0.925
1635795596948,2021-11-01T12:39:56.948,630.000,-0.105,0.349,-0.925
1635795596988,2021-11-01T12:39:56.988,630.040,-0.105,0.349,-0.925
1635795597028,2021-11-01T12:39:57.028,630.080,-0.105,0.352,-0.925
1635795597068,2021-11-01T12:39:57.068,630.120,-0.106,0.353,-0.926
1635795597108,2021-11-01T12:39:57.108,630.160,-0.106,0.351,-0.925
1635795597148,2021-11-01T12:39:57.148,630.200,-0.103,0.350,-0.925
1635795597188,2021-11-01T12:39:57.188,630.240,-0.106,0.348,-0.926
1635795597228,2021-11-01T12:39:57.228,630.280,-0.108,0.352,-0.923
1635795597268,2021-11-01T12:39:57.268,630.320,-0.104,0.349,-0.925
1635795597308,2021-11-01T12:39:57.308,630.360,-0.104,0.349,-0.924
1635795597348,2021-11-01T12:39:57.348,630.400,-0.106,0.352,-0.925
1635795597388,2021-11-01T12:39:57.388,630.440,-0.106,0.349,-0.926
1635795597428,2021-11-01T12:39:57.428,630.480,-0.104,0.349,-0.926
1635795597468,2021-11-01T12:39:57.468,630.520,-0.106,0.349,-0.925
1635795597508,2021-11-01T12:39:57.508,630.560,-0.105,0.350,-0.924
1635795597548,2021-11-01T12:39:57.548,630.600,-0.104,0.350,-0.925
1635795597588,2021-11-01T12:39:57.588,630.640,-0.105,0.349,-0.925
1635795597628,2021-11-01T12:39:57.628,630.680,-0.106,0.349,-0.925
1635795597668,2021-11-01T12:39:57.668,630.720,-0.105,0.351,-0.925
1635795597708,2021-11-01T12:39:57.708,630.760,-0.106,0.349,-0.925
1635795597748,2021-11-01T12:39:57.748,630.800,-0.106,0.350,-0.926
1635795597788,2021-11-01T12:39:57.788,630.840,-0.105,0.349,-0.926
1635795597828,2021-11-01T12:39:57.828,630.880,-0.105,0.349,-0.925
1635795597868,2021-11-01T12:39:57.868,630.920,-0.105,0.350,-0.925
1635795597908,2021-11-01T12:39:57.908,630.960,-0.105,0.352,-0.924
1635795597948,2021-11-01T12:39:57.948,631.000,-0.104,0.349,-0.925
1635795597988,2021-11-01T12:39:57.988,631.040,-0.105,0.349,-0.925
1635795598028,2021-11-01T12:39:58.028,631.080,-0.107,0.348,-0.923
1635795598068,2021-11-01T12:39:58.068,631.120,-0.106,0.351,-0.923
1635795598108,2021-11-01T12:39:58.108,631.160,-0.105,0.349,-0.926
1635795598148,2021-11-01T12:39:58.148,631.200,-0.106,0.351,-0.925
1635795598188,2021-11-01T12:39:58.188,631.240,-0.107,0.349,-0.924
1635795598228,2021-11-01T12:39:58.228,631.280,-0.105,0.349,-0.926
1635795598268,2021-11-01T12:39:58.268,631.320,-0.103,0.350,-0.925
1635795598308,2021-11-01T12:39:58.308,631.360,-0.106,0.350,-0.924
1635795598348,2021-11-01T12:39:58.348,631.400,-0.105,0.349,-0.926
1635795598388,2021-11-01T12:39:58.388,631.440,-0.104,0.350,-0.924
1635795598428,2021-11-01T12:39:58.428,631.480,-0.106,0.350,-0.925
1635795598468,2021-11-01T12:39:58.468,631.520,-0.106,0.351,-0.925
1635795598508,2021-11-01T12:39:58.508,631.560,-0.106,0.351,-0.924
1635795598548,2021-11-01T12:39:58.548,631.600,-0.105,0.349,-0.925
1635795598588,2021-11-01T12:39:58.588,631.640,-0.104,0.351,-0.925
1635795598628,2021-11-01T12:39:58.628,631.680,-0.105,0.351,-0.924
1635795598668,2021-11-01T12:39:58.668,631.720,-0.105,0.349,-0.926
1635795598708,2021-11-01T12:39:58.708,631.760,-0.106,0.352,-0.926
1635795598748,2021-11-01T12:39:58.748,631.800,-0.105,0.351,-0.924
1635795598788,2021-11-01T12:39:58.788,631.840,-0.106,0.350,-0.925
1635795598828,2021-11-01T12:39:58.828,631.880,-0.104,0.351,-0.924
1635795598868,2021-11-01T12:39:58.868,631.920,-0.105,0.349,-0.925
1635795598908,2021-11-01T12:39:58.908,631.960,-0.107,0.349,-0.925
1635795598948,2021-11-01T12:39:58.948,632.000,-0.105,0.350,-0.924
1635795598988,2021-11-01T12:39:58.988,632.040,-0.106,0.347,-0.925
1635795599028,2021-11-01T12:39:59.028,632.080,-0.106,0.352,-0.925
1635795599068,2021-11-01T12:39:59.068,632.120,-0.105,0.349,-0.925
1635795599108,2021-11-01T12:39:59.108,632.160,-0.105,0.349,-0.926
1635795599148,2021-11-01T12:39:59.148,632.200,-0.106,0.349,-0.925
1635795599188,2021-11-01T12:39:59.188,632.240,-0.107,0.349,-0.926
1635795599228,2021-11-01T12:39:59.228,632.280,-0.104,0.349,-0.926
1635795599268,2021-11-01T12:39:59.268,632.320,-0.105,0.349,-0.926
1635795599308,2021-11-01T12:39:59.308,632.360,-0.107,0.350,-0.925
1635795599348,2021-11-01T12:39:59.348,632.400,-0.105,0.350,-0.924
1635795599388,2021-11-01T12:39:59.388,632.440,-0.104,0.349,-0.926
1635795599428,2021-11-01T12:39:59.428,632.480,-0.106,0.349,-0.925
1635795599468,2021-11-01T12:39:59.468,632.520,-0.106,0.349,-0.925
1635795599508,2021-11-01T12:39:59.508,632.560,-0.105,0.350,-0.924
1635795599548,2021-11-01T12:39:59.548,632.600,-0.105,0.351,-0.925
1635795599588,2021-11-01T12:39:59.588,632.640,-0.105,0.348,-0.925
1635795599628,2021-11-01T12:39:59.628,632.680,-0.106,0.351,-0.925
1635795599668,2021-11-01T12:39:59.668,632.720,-0.106,0.348,-0.926
1635795599708,2021-11-01T12:39:59.708,632.760,-0.104,0.350,-0.924
1635795599748,2021-11-01T12:39:59.748,632.800,-0.106,0.349,-0.926
1635795599788,2021-11-01T12:39:59.788,632.840,-0.107,0.352,-0.926
1635795599828,2021-11-01T12:39:59.828,632.880,-0.105,0.349,-0.926
1635795599868,2021-11-01T12:39:59.868,632.920,-0.104,0.350,-0.924
1635795599908,2021-11-01T12:39:59.908,632.960,-0.106,0.351,-0.925
1635795599948,2021-11-01T12:39:59.948,633.000,-0.105,0.350,-0.924
1635795599988,2021-11-01T12:39:59.988,633.040,-0.104,0.349,-0.925
1635795600028,2021-11-01T12:40:00.028,633.080,-0.106,0.350,-0.924
1635795600068,2021-11-01T12:40:00.068,633.120,-0.105,0.351,-0.925
1635795600108,2021-11-01T12:40:00.108,633.160,-0.104,0.350,-0.926
1635795600148,2021-11-01T12:40:00.148,633.200,-0.105,0.347,-0.925
1635795600188,2021-11-01T12:40:00.188,633.240,-0.106,0.352,-0.924
1635795600228,2021-11-01T12:40:00.228,633.280,-0.106,0.349,-0.925
1635795600268,2021-11-01T12:40:00.268,633.320,-0.105,0.348,-0.925
1635795600308,2021-11-01T12:40:00.308,633.360,-0.106,0.350,-0.925
1635795600348,2021-11-01T12:40:00.348,633.400,-0.106,0.349,-0.925
1635795600388,2021-11-01T12:40:00.388,633.440,-0.106,0.350,-0.925
1635795600428,2021-11-01T12:40:00.428,633.480,-0.106,0.351,-0.924
1635795600468,2021-11-01T12:40:00.468,633.520,-0.105,0.350,-0.925
1635795600508,2021-11-01T12:40:00.508,633.560,-0.105,0.349,-0.925
1635795600548,2021-11-01T12:40:00.548,633.600,-0.106,0.348,-0.925
1635795600588,2021-11-01T12:40:00.588,633.640,-0.105,0.350,-0.926
1635795600628,2021-11-01T12:40:00.628,633.680,-0.105,0.350,-0.926
1635795600668,2021-11-01T12:40:00.668,633.720,-0.108,0.348,-0.925
1635795600708,2021-11-01T12:40:00.708,633.760,-0.105,0.351,-0.924
1635795600748,2021-11-01T12:40:00.748,633.800,-0.105,0.348,-0.926
1635795600788,2021-11-01T12:40:00.788,633.840,-0.105,0.351,-0.924
1635795600828,2021-11-01T12:40:00.828,633.880,-0.106,0.349,-0.924
1635795600868,2021-11-01T12:40:00.868,633.920,-0.106,0.350,-0.926
1635795600908,2021-11-01T12:40:00.908,633.960,-0.104,0.351,-0.926
1635795600948,2021-11-01T12:40:00.948,634.000,-0.107,0.349,-0.924
1635795600988,2021-11-01T12:40:00.988,634.040,-0.106,0.351,-0.924
1635795601028,2021-11-01T12:40:01.028,634.080,-0.106,0.350,-0.926
1635795601068,2021-11-01T12:40:01.068,634.120,-0.105,0.349,-0.926
1635795601108,2021-11-01T12:40:01.108,634.160,-0.105,0.350,-0.924
1635795601148,2021-11-01T12:40:01.148,634.200,-0.107,0.351,-0.925
1635795601188,2021-11-01T12:40:01.188,634.240,-0.106,0.349,-0.925
1635795601228,2021-11-01T12:40:01.228,634.280,-0.106,0.350,-0.925
1635795601268,2021-11-01T12:40:01.268,634.320,-0.107,0.352,-0.924
1635795601308,2021-11-01T12:40:01.308,634.360,-0.106,0.350,-0.924
1635795601348,2021-11-01T12:40:01.348,634.400,-0.106,0.350,-0.926
1635795601388,2021-11-01T12:40:01.388,634.440,-0.106,0.350,-0.924
1635795601428,2021-11-01T12:40:01.428,634.480,-0.106,0.350,-0.925
1635795601468,2021-11-01T12:40:01.468,634.520,-0.106,0.350,-0.925
1635795601508,2021-11-01T12:40:01.508,634.560,-0.105,0.348,-0.925
1635795601548,2021-11-01T12:40:01.548,634.600,-0.104,0.351,-0.924
1635795601588,2021-11-01T12:40:01.588,634.640,-0.109,0.349,-0.925
1635795601628,2021-11-01T12:40:01.628,634.680,-0.108,0.351,-0.924
1635795601668,2021-11-01T12:40:01.668,634.720,-0.104,0.349,-0.925
1635795601708,2021-11-01T12:40:01.708,634.760,-0.106,0.349,-0.925
1635795601748,2021-11-01T12:40:01.748,634.800,-0.106,0.349,-0.924
1635795601788,2021-11-01T12:40:01.788,634.840,-0.105,0.348,-0.926
1635795601828,2021-11-01T12:40:01.828,634.880,-0.104,0.351,-0.925
1635795601868,2021-11-01T12:40:01.868,634.920,-0.107,0.350,-0.925
1635795601908,2021-11-01T12:40:01.908,634.960,-0.107,0.351,-0.924
1635795601948,2021-11-01T12:40:01.948,635.000,-0.105,0.349,-0.925
1635795601988,2021-11-01T12:40:01.988,635.040,-0.105,0.349,-0.927
1635795602028,2021-11-01T12:40:02.028,635.080,-0.106,0.349,-0.925
1635795602068,2021-11-01T12:40:02.068,635.120,-0.106,0.350,-0.925
1635795602108,2021-11-01T12:40:02.108,635.160,-0.105,0.350,-0.925
1635795602148,2021-11-01T12:40:02.148,635.200,-0.105,0.349,-0.926
1635795602188,2021-11-01T12:40:02.188,635.240,-0.105,0.349,-0.924
1635795602228,2021-11-01T12:40:02.228,635.280,-0.105,0.349,-0.924
1635795602268,2021-11-01T12:40:02.268,635.320,-0.106,0.350,-0.925
1635795602308,2021-11-01T12:40:02.308,635.360,-0.105,0.350,-0.925
1635795602348,2021-11-01T12:40:02.348,635.400,-0.107,0.349,-0.924
1635795602388,2021-11-01T12:40:02.388,635.440,-0.107,0.350,-0.925
1635795602428,2021-11-01T12:40:02.428,635.480,-0.106,0.348,-0.926
1635795602468,2021-11-01T12:40:02.468,635.520,-0.105,0.349,-0.926
1635795602508,2021-11-01T12:40:02.508,635.560,-0.105,0.348,-0.926
1635795602548,2021-11-01T12:40:02.548,635.600,-0.108,0.349,-0.926
1635795602588,2021-11-01T12:40:02.588,635.640,-0.104,0.351,-0.926
1635795602628,2021-11-01T12:40:02.628,635.680,-0.103,0.346,-0.924
1635795602668,2021-11-01T12:40:02.668,635.720,-0.106,0.349,-0.925
1635795602708,2021-11-01T12:40:02.708,635.760,-0.106,0.346,-0.927
1635795602748,2021-11-01T12:40:02.748,635.800,-0.106,0.344,-0.927
1635795602788,2021-11-01T12:40:02.788,635.840,-0.106,0.348,-0.927
1635795602828,2021-11-01T12:40:02.828,635.880,-0.107,0.344,-0.927
1635795602868,2021-11-01T12:40:02.868,635.920,-0.105,0.344,-0.930
1635795602908,2021-11-01T12:40:02.908,635.960,-0.103,0.346,-0.928
1635795602948,2021-11-01T12:40:02.948,636.000,-0.105,0.341,-0.926
1635795602988,2021-11-01T12:40:02.988,636.040,-0.105,0.344,-0.928
1635795603028,2021-11-01T12:40:03.028,636.080,-0.105,0.344,-0.928
1635795603068,2021-11-01T12:40:03.068,636.120,-0.105,0.343,-0.928
1635795603108,2021-11-01T12:40:03.108,636.160,-0.106,0.342,-0.928
1635795603148,2021-11-01T12:40:03.148,636.200,-0.106,0.343,-0.928
1635795603188,2021-11-01T12:40:03.188,636.240,-0.105,0.342,-0.928
1635795603228,2021-11-01T12:40:03.228,636.280,-0.105,0.344,-0.929
1635795603268,2021-11-01T12:40:03.268,636.320,-0.104,0.343,-0.928
1635795603308,2021-11-01T12:40:03.308,636.360,-0.105,0.343,-0.928
1635795603348,2021-11-01T12:40:03.348,636.400,-0.105,0.343,-0.927
1635795603388,2021-11-01T12:40:03.388,636.440,-0.104,0.343,-0.928
1635795603428,2021-11-01T12:40:03.428,636.480,-0.108,0.341,-0.928
1635795603468,2021-11-01T12:40:03.468,636.520,-0.107,0.345,-0.927
1635795603508,2021-11-01T12:40:03.508,636.560,-0.105,0.345,-0.928
1635795603548,2021-11-01T12:40:03.548,636.600,-0.106,0.344,-0.927
1635795603588,2021-11-01T12:40:03.588,636.640,-0.107,0.345,-0.927
1635795603628,2021-11-01T12:40:03.628,636.680,-0.106,0.344,-0.928
1635795603668,2021-11-01T12:40:03.668,636.720,-0.107,0.346,-0.926
1635795603708,2021-11-01T12:40:03.708,636.760,-0.106,0.345,-0.927
1635795603748,2021-11-01T12:40:03.748,636.800,-0.106,0.343,-0.926
1635795603788,2021-11-01T12:40:03.788,636.840,-0.104,0.345,-0.928
1635795603828,2021-11-01T12:40:03.828,636.880,-0.105,0.345,-0.927
1635795603868,2021-11-01T12:40:03.868,636.920,-0.108,0.345,-0.926
1635795603908,2021-11-01T12:40:03.908,636.960,-0.109,0.344,-0.927
1635795603948,2021-11-01T12:40:03.948,637.000,-0.108,0.345,-0.927
1635795603988,2021-11-01T12:40:03.988,637.040,-0.106,0.345,-0.927
1635795604028,2021-11-01T12:40:04.028,637.080,-0.108,0.347,-0.925
1635795604068,2021-11-01T12:40:04.068,637.120,-0.108,0.345,-0.925
1635795604108,2021-11-01T12:40:04.108,637.160,-0.106,0.345,-0.927
1635795604148,2021-11-01T12:40:04.148,637.200,-0.107,0.347,-0.926
1635795604188,2021-11-01T12:40:04.188,637.240,-0.108,0.345,-0.926
1635795604228,2021-11-01T12:40:04.228,637.280,-0.109,0.346,-0.926
1635795604268,2021-11-01T12:40:04.268,637.320,-0.108,0.346,-0.926
1635795604308,2021-11-01T12:40:04.308,637.360,-0.107,0.346,-0.927
1635795604348,2021-11-01T12:40:04.348,637.400,-0.108,0.346,-0.925
1635795604388,2021-11-01T12:40:04.388,637.440,-0.106,0.349,-0.924
1635795604428,2021-11-01T12:40:04.428,637.480,-0.106,0.344,-0.928
1635795604468,2021-11-01T12:40:04.468,637.520,-0.107,0.349,-0.927
1635795604508,2021-11-01T12:40:04.508,637.560,-0.107,0.344,-0.926
1635795604548,2021-11-01T12:40:04.548,637.600,-0.108,0.347,-0.926
1635795604588,2021-11-01T12:40:04.588,637.640,-0.107,0.347,-0.925
1635795604628,2021-11-01T12:40:04.628,637.680,-0.107,0.344,-0.925
1635795604668,2021-11-01T12:40:04.668,637.720,-0.107,0.347,-0.926
1635795604708,2021-11-01T12:40:04.708,637.760,-0.108,0.348,-0.927
1635795604748,2021-11-01T12:40:04.748,637.800,-0.109,0.347,-0.925
1635795604788,2021-11-01T12:40:04.788,637.840,-0.109,0.346,-0.926
1635795604828,2021-11-01T12:40:04.828,637.880,-0.108,0.349,-0.926
1635795604868,2021-11-01T12:40:04.868,637.920,-0.106,0.347,-0.927
1635795604908,2021-11-01T12:40:04.908,637.960,-0.108,0.345,-0.926
1635795604948,2021-11-01T12:40:04.948,638.000,-0.109,0.348,-0.925
1635795604988,2021-11-01T12:40:04.988,638.040,-0.108,0.348,-0.926
1635795605028,2021-11-01T12:40:05.028,638.080,-0.107,0.348,-0.926
1635795605068,2021-11-01T12:40:05.068,638.120,-0.107,0.347,-0.925
1635795605108,2021-11-01T12:40:05.108,638.160,-0.109,0.346,-0.926
1635795605148,2021-11-01T12:40:05.148,638.200,-0.108,0.349,-0.925
1635795605188,2021-11-01T12:40:05.188,638.240,-0.108,0.347,-0.926
1635795605228,2021-11-01T12:40:05.228,638.280,-0.106,0.352,-0.925
1635795605268,2021-11-01T12:40:05.268,638.320,-0.109,0.345,-0.925
1635795605308,2021-11-01T12:40:05.308,638.360,-0.109,0.349,-0.923
1635795605348,2021-11-01T12:40:05.348,638.400,-0.107,0.348,-0.928
1635795605388,2021-11-01T12:40:05.388,638.440,-0.107,0.349,-0.926
1635795605428,2021-11-01T12:40:05.428,638.480,-0.110,0.349,-0.924
1635795605468,2021-11-01T12:40:05.468,638.520,-0.108,0.347,-0.926
1635795605508,2021-11-01T12:40:05.508,638.560,-0.108,0.349,-0.926
1635795605548,2021-11-01T12:40:05.548,638.600,-0.108,0.345,-0.927
1635795605588,2021-11-01T12:40:05.588,638.640,-0.108,0.348,-0.928
1635795605628,2021-11-01T12:40:05.628,638.680,-0.097,0.344,-0.925
1635795605668,2021-11-01T12:40:05.668,638.720,-0.100,0.341,-0.927
1635795605708,2021-11-01T12:40:05.708,638.760,-0.102,0.346,-0.928
1635795605748,2021-11-01T12:40:05.748,638.800,-0.104,0.346,-0.927
1635795605788,2021-11-01T12:40:05.788,638.840,-0.104,0.343,-0.927
1635795605828,2021-11-01T12:40:05.828,638.880,-0.104,0.345,-0.928
1635795605868,2021-11-01T12:40:05.868,638.920,-0.104,0.345,-0.927
1635795605908,2021-11-01T12:40:05.908,638.960,-0.105,0.345,-0.928
1635795605948,2021-11-01T12:40:05.948,639.000,-0.105,0.347,-0.926
1635795605988,2021-11-01T12:40:05.988,639.040,-0.106,0.345,-0.927
1635795606028,2021-11-01T12:40:06.028,639.080,-0.106,0.345,-0.927
1635795606068,2021-11-01T12:40:06.068,639.120,-0.107,0.348,-0.926
1635795606108,2021-11-01T12:40:06.108,639.160,-0.106,0.346,-0.926
1635795606148,2021-11-01T12:40:06.148,639.200,-0.105,0.347,-0.928
1635795606188,2021-11-01T12:40:06.188,639.240,-0.106,0.350,-0.927
1635795606228,2021-11-01T12:40:06.228,639.280,-0.109,0.346,-0.925
1635795606268,2021-11-01T12:40:06.268,639.320,-0.107,0.350,-0.926
1635795606308,2021-11-01T12:40:06.308,639.360,-0.104,0.345,-0.927
1635795606348,2021-11-01T12:40:06.348,639.400,-0.106,0.346,-0.926
1635795606388,2021-11-01T12:40:06.388,639.440,-0.106,0.348,-0.926
1635795606428,2021-11-01T12:40:06.428,639.480,-0.105,0.346,-0.926
1635795606468,2021-11-01T12:40:06.468,639.520,-0.106,0.348,-0.927
1635795606508,2021-11-01T12:40:06.508,639.560,-0.108,0.346,-0.928
1635795606548,2021-11-01T12:40:06.548,639.600,-0.106,0.347,-0.927
1635795606588,2021-11-01T12:40:06.588,639.640,-0.105,0.345,-0.927
1635795606628,2021-11-01T12:40:06.628,639.680,-0.107,0.347,-0.926
1635795606668,2021-11-01T12:40:06.668,639.720,-0.108,0.347,-0.926
1635795606708,2021-11-01T12:40:06.708,639.760,-0.108,0.347,-0.926
1635795606748,2021-11-01T12:40:06.748,639.800,-0.108,0.348,-0.925
1635795606788,2021-11-01T12:40:06.788,639.840,-0.107,0.347,-0.926
1635795606828,2021-11-01T12:40:06.828,639.880,-0.107,0.346,-0.926
1635795606868,2021-11-01T12:40:06.868,639.920,-0.108,0.348,-0.926
1635795606908,2021-11-01T12:40:06.908,639.960,-0.107,0.348,-0.926
1635795606948,2021-11-01T12:40:06.948,640.000,-0.107,0.346,-0.926
1635795606988,2021-11-01T12:40:06.988,640.040,-0.107,0.347,-0.926
1635795607028,2021-11-01T12:40:07.028,640.080,-0.108,0.347,-0.927
1635795607068,2021-11-01T12:40:07.068,640.120,-0.108,0.348,-0.926
1635795607108,2021-11-01T12:40:07.108,640.160,-0.106,0.347,-0.925
1635795607148,2021-11-01T12:40:07.148,640.200,-0.107,0.348,-0.925
1635795607188,2021-11-01T12:40:07.188,640.240,-0.109,0.346,-0.925
1635795607228,2021-11-01T12:40:07.228,640.280,-0.109,0.350,-0.925
1635795607268,2021-11-01T12:40:07.268,640.320,-0.107,0.346,-0.927
1635795607308,2021-11-01T12:40:07.308,640.360,-0.107,0.348,-0.925
1635795607348,2021-11-01T12:40:07.348,640.400,-0.108,0.348,-0.925
1635795607388,2021-11-01T12:40:07.388,640.440,-0.107,0.345,-0.926
1635795607428,2021-11-01T12:40:07.428,640.480,-0.106,0.347,-0.925
1635795607468,2021-11-01T12:40:07.468,640.520,-0.107,0.348,-0.925
1635795607508,2021-11-01T12:40:07.508,640.560,-0.108,0.348,-0.925
1635795607548,2021-11-01T12:40:07.548,640.600,-0.107,0.346,-0.926
1635795607588,2021-11-01T12:40:07.588,640.640,-0.108,0.346,-0.926
1635795607628,2021-11-01T12:40:07.628,640.680,-0.108,0.347,-0.926
1635795607668,2021-11-01T12:40:07.668,640.720,-0.108,0.344,-0.927
1635795607708,2021-11-01T12:40:07.708,640.760,-0.108,0.343,-0.927
1635795607748,2021-11-01T12:40:07.748,640.800,-0.109,0.348,-0.926
1635795607788,2021-11-01T12:40:07.788,640.840,-0.109,0.344,-0.926
1635795607828,2021-11-01T12:40:07.828,640.880,-0.108,0.344,-0.927
1635795607868,2021-11-01T12:40:07.868,640.920,-0.105,0.343,-0.927
1635795607908,2021-11-01T12:40:07.908,640.960,-0.108,0.344,-0.928
1635795607948,2021-11-01T12:40:07.948,641.000,-0.107,0.344,-0.928
1635795607988,2021-11-01T12:40:07.988,641.040,-0.106,0.343,-0.927
1635795608028,2021-11-01T12:40:08.028,641.080,-0.107,0.344,-0.927
1635795608068,2021-11-01T12:40:08.068,641.120,-0.107,0.344,-0.928
1635795608108,2021-11-01T12:40:08.108,641.160,-0.107,0.342,-0.928
1635795608148,2021-11-01T12:40:08.148,641.200,-0.109,0.342,-0.927
1635795608188,2021-11-01T12:40:08.188,641.240,-0.107,0.344,-0.928
1635795608228,2021-11-01T12:40:08.228,641.280,-0.107,0.343,-0.928
1635795608268,2021-11-01T12:40:08.268,641.320,-0.107,0.344,-0.928
1635795608308,2021-11-01T12:40:08.308,641.360,-0.108,0.342,-0.928
1635795608348,2021-11-01T12:40:08.348,641.400,-0.107,0.342,-0.928
1635795608388,2021-11-01T12:40:08.388,641.440,-0.108,0.343,-0.928
1635795608428,2021-11-01T12:40:08.428,641.480,-0.108,0.341,-0.927
1635795608468,2021-11-01T12:40:08.468,641.520,-0.107,0.340,-0.929
