epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636311757789,2021-11-07T11:02:37.789,33.880,-0.121,0.184,-0.980
1636311757829,2021-11-07T11:02:37.829,33.920,-0.122,0.185,-0.980
1636311757869,2021-11-07T11:02:37.869,33.960,-0.122,0.184,-0.980
1636311757909,2021-11-07T11:02:37.909,34.000,-0.123,0.186,-0.980
1636311757949,2021-11-07T11:02:37.949,34.040,-0.121,0.186,-0.982
1636311757989,2021-11-07T11:02:37.989,34.080,-0.122,0.185,-0.980
1636311758029,2021-11-07T11:02:38.029,34.120,-0.122,0.185,-0.981
1636311758069,2021-11-07T11:02:38.069,34.160,-0.122,0.184,-0.981
1636311758109,2021-11-07T11:02:38.109,34.200,-0.122,0.183,-0.980
1636311758149,2021-11-07T11:02:38.149,34.240,-0.122,0.184,-0.981
1636311758189,2021-11-07T11:02:38.189,34.280,-0.121,0.181,-0.981
1636311758229,2021-11-07T11:02:38.229,34.320,-0.120,0.178,-0.980
1636311758269,2021-11-07T11:02:38.269,34.360,-0.124,0.193,-0.981
1636311758309,2021-11-07T11:02:38.309,34.400,-0.120,0.179,-0.979
1636311758349,2021-11-07T11:02:38.349,34.440,-0.123,0.186,-0.980
1636311758389,2021-11-07T11:02:38.389,34.480,-0.124,0.188,-0.980
1636311758429,2021-11-07T11:02:38.429,34.520,-0.124,0.184,-0.980
1636311758469,2021-11-07T11:02:38.469,34.560,-0.124,0.185,-0.981
1636311758509,2021-11-07T11:02:38.509,34.600,-0.122,0.184,-0.981
1636311758549,2021-11-07T11:02:38.549,34.640,-0.123,0.184,-0.980
1636311758589,2021-11-07T11:02:38.589,34.680,-0.123,0.184,-0.980
1636311758629,2021-11-07T11:02:38.629,34.720,-0.122,0.186,-0.981
1636311758669,2021-11-07T11:02:38.669,34.760,-0.124,0.182,-0.983
1636311758709,2021-11-07T11:02:38.709,34.800,-0.124,0.184,-0.981
1636311758749,2021-11-07T11:02:38.749,34.840,-0.122,0.184,-0.981
1636311758789,2021-11-07T11:02:38.789,34.880,-0.123,0.185,-0.980
1636311758829,2021-11-07T11:02:38.829,34.920,-0.124,0.184,-0.981
1636311758869,2021-11-07T11:02:38.869,34.960,-0.123,0.183,-0.980
1636311758909,2021-11-07T11:02:38.909,35.000,-0.122,0.183,-0.981
1636311758949,2021-11-07T11:02:38.949,35.040,-0.121,0.185,-0.981
1636311758989,2021-11-07T11:02:38.989,35.080,-0.124,0.183,-0.980
1636311759029,2021-11-07T11:02:39.029,35.120,-0.124,0.184,-0.979
1636311759069,2021-11-07T11:02:39.069,35.160,-0.123,0.184,-0.981
1636311759109,2021-11-07T11:02:39.109,35.200,-0.123,0.181,-0.981
1636311759149,2021-11-07T11:02:39.149,35.240,-0.123,0.182,-0.981
1636311759189,2021-11-07T11:02:39.189,35.280,-0.124,0.183,-0.981
1636311759229,2021-11-07T11:02:39.229,35.320,-0.124,0.183,-0.981
1636311759269,2021-11-07T11:02:39.269,35.360,-0.123,0.182,-0.980
1636311759309,2021-11-07T11:02:39.309,35.400,-0.123,0.181,-0.980
1636311759349,2021-11-07T11:02:39.349,35.440,-0.122,0.183,-0.982
1636311759389,2021-11-07T11:02:39.389,35.480,-0.124,0.183,-0.981
1636311759429,2021-11-07T11:02:39.429,35.520,-0.124,0.182,-0.981
1636311759469,2021-11-07T11:02:39.469,35.560,-0.124,0.182,-0.982
1636311759509,2021-11-07T11:02:39.509,35.600,-0.123,0.181,-0.980
1636311759549,2021-11-07T11:02:39.549,35.640,-0.123,0.182,-0.979
1636311759589,2021-11-07T11:02:39.589,35.680,-0.125,0.181,-0.980
1636311759629,2021-11-07T11:02:39.629,35.720,-0.125,0.182,-0.982
1636311759669,2021-11-07T11:02:39.669,35.760,-0.122,0.181,-0.982
1636311759709,2021-11-07T11:02:39.709,35.800,-0.125,0.184,-0.980
1636311759749,2021-11-07T11:02:39.749,35.840,-0.124,0.182,-0.981
1636311759789,2021-11-07T11:02:39.789,35.880,-0.125,0.182,-0.981
1636311759829,2021-11-07T11:02:39.829,35.920,-0.121,0.176,-0.980
1636311759869,2021-11-07T11:02:39.869,35.960,-0.124,0.191,-0.983
1636311759909,2021-11-07T11:02:39.909,36.000,-0.124,0.182,-0.981
1636311759949,2021-11-07T11:02:39.949,36.040,-0.123,0.183,-0.980
1636311759989,2021-11-07T11:02:39.989,36.080,-0.123,0.183,-0.980
1636311760029,2021-11-07T11:02:40.029,36.120,-0.125,0.183,-0.981
1636311760069,2021-11-07T11:02:40.069,36.160,-0.124,0.183,-0.981
1636311760109,2021-11-07T11:02:40.109,36.200,-0.124,0.183,-0.981
1636311760149,2021-11-07T11:02:40.149,36.240,-0.125,0.184,-0.981
1636311760189,2021-11-07T11:02:40.189,36.280,-0.124,0.183,-0.981
1636311760229,2021-11-07T11:02:40.229,36.320,-0.124,0.184,-0.981
1636311760269,2021-11-07T11:02:40.269,36.360,-0.124,0.182,-0.981
1636311760309,2021-11-07T11:02:40.309,36.400,-0.124,0.182,-0.981
1636311760349,2021-11-07T11:02:40.349,36.440,-0.124,0.181,-0.981
1636311760389,2021-11-07T11:02:40.389,36.480,-0.124,0.183,-0.981
1636311760429,2021-11-07T11:02:40.429,36.520,-0.125,0.183,-0.981
1636311760469,2021-11-07T11:02:40.469,36.560,-0.123,0.181,-0.981
1636311760509,2021-11-07T11:02:40.509,36.600,-0.124,0.183,-0.980
1636311760549,2021-11-07T11:02:40.549,36.640,-0.124,0.180,-0.981
1636311760589,2021-11-07T11:02:40.589,36.680,-0.125,0.183,-0.981
1636311760629,2021-11-07T11:02:40.629,36.720,-0.124,0.183,-0.982
1636311760669,2021-11-07T11:02:40.669,36.760,-0.125,0.183,-0.982
1636311760709,2021-11-07T11:02:40.709,36.800,-0.125,0.184,-0.980
1636311760749,2021-11-07T11:02:40.749,36.840,-0.123,0.181,-0.981
1636311760789,2021-11-07T11:02:40.789,36.880,-0.123,0.182,-0.981
1636311760829,2021-11-07T11:02:40.829,36.920,-0.124,0.180,-0.981
1636311760869,2021-11-07T11:02:40.869,36.960,-0.125,0.182,-0.980
1636311760909,2021-11-07T11:02:40.909,37.000,-0.123,0.182,-0.980
1636311760949,2021-11-07T11:02:40.949,37.040,-0.123,0.181,-0.981
1636311760989,2021-11-07T11:02:40.989,37.080,-0.125,0.182,-0.980
1636311761029,2021-11-07T11:02:41.029,37.120,-0.124,0.182,-0.980
1636311761069,2021-11-07T11:02:41.069,37.160,-0.123,0.183,-0.981
1636311761109,2021-11-07T11:02:41.109,37.200,-0.125,0.182,-0.981
1636311761149,2021-11-07T11:02:41.149,37.240,-0.124,0.183,-0.981
1636311761189,2021-11-07T11:02:41.189,37.280,-0.123,0.181,-0.980
1636311761229,2021-11-07T11:02:41.229,37.320,-0.122,0.183,-0.980
1636311761269,2021-11-07T11:02:41.269,37.360,-0.124,0.182,-0.980
1636311761309,2021-11-07T11:02:41.309,37.400,-0.124,0.184,-0.983
1636311761349,2021-11-07T11:02:41.349,37.440,-0.123,0.182,-0.981
1636311761389,2021-11-07T11:02:41.389,37.480,-0.123,0.182,-0.980
1636311761429,2021-11-07T11:02:41.429,37.520,-0.124,0.184,-0.981
1636311761469,2021-11-07T11:02:41.469,37.560,-0.125,0.180,-0.980
1636311761509,2021-11-07T11:02:41.509,37.600,-0.123,0.182,-0.980
1636311761549,2021-11-07T11:02:41.549,37.640,-0.122,0.184,-0.981
1636311761589,2021-11-07T11:02:41.589,37.680,-0.124,0.183,-0.981
1636311761629,2021-11-07T11:02:41.629,37.720,-0.124,0.181,-0.981
1636311761669,2021-11-07T11:02:41.669,37.760,-0.124,0.183,-0.980
1636311761709,2021-11-07T11:02:41.709,37.800,-0.124,0.182,-0.981
1636311761749,2021-11-07T11:02:41.749,37.840,-0.124,0.184,-0.981
1636311761789,2021-11-07T11:02:41.789,37.880,-0.124,0.180,-0.981
1636311761829,2021-11-07T11:02:41.829,37.920,-0.124,0.182,-0.981
1636311761869,2021-11-07T11:02:41.869,37.960,-0.124,0.183,-0.980
1636311761909,2021-11-07T11:02:41.909,38.000,-0.125,0.181,-0.981
1636311761949,2021-11-07T11:02:41.949,38.040,-0.124,0.182,-0.982
1636311761989,2021-11-07T11:02:41.989,38.080,-0.124,0.183,-0.981
1636311762029,2021-11-07T11:02:42.029,38.120,-0.124,0.182,-0.982
1636311762069,2021-11-07T11:02:42.069,38.160,-0.124,0.182,-0.980
1636311762109,2021-11-07T11:02:42.109,38.200,-0.125,0.182,-0.980
1636311762149,2021-11-07T11:02:42.149,38.240,-0.125,0.182,-0.981
1636311762189,2021-11-07T11:02:42.189,38.280,-0.125,0.182,-0.981
1636311762229,2021-11-07T11:02:42.229,38.320,-0.124,0.182,-0.981
1636311762269,2021-11-07T11:02:42.269,38.360,-0.126,0.183,-0.981
1636311762309,2021-11-07T11:02:42.309,38.400,-0.125,0.181,-0.982
1636311762349,2021-11-07T11:02:42.349,38.440,-0.124,0.182,-0.980
1636311762389,2021-11-07T11:02:42.389,38.480,-0.124,0.177,-0.983
1636311762429,2021-11-07T11:02:42.429,38.520,-0.124,0.181,-0.983
1636311762469,2021-11-07T11:02:42.469,38.560,-0.125,0.179,-0.982
1636311762509,2021-11-07T11:02:42.509,38.600,-0.124,0.182,-0.980
1636311762549,2021-11-07T11:02:42.549,38.640,-0.127,0.181,-0.981
1636311762589,2021-11-07T11:02:42.589,38.680,-0.126,0.181,-0.981
1636311762629,2021-11-07T11:02:42.629,38.720,-0.125,0.180,-0.981
1636311762669,2021-11-07T11:02:42.669,38.760,-0.124,0.180,-0.980
1636311762709,2021-11-07T11:02:42.709,38.800,-0.125,0.178,-0.981
1636311762749,2021-11-07T11:02:42.749,38.840,-0.124,0.181,-0.982
1636311762789,2021-11-07T11:02:42.789,38.880,-0.124,0.179,-0.981
1636311762829,2021-11-07T11:02:42.829,38.920,-0.126,0.179,-0.981
1636311762869,2021-11-07T11:02:42.869,38.960,-0.126,0.179,-0.983
1636311762909,2021-11-07T11:02:42.909,39.000,-0.125,0.180,-0.981
1636311762949,2021-11-07T11:02:42.949,39.040,-0.125,0.180,-0.981
1636311762989,2021-11-07T11:02:42.989,39.080,-0.125,0.178,-0.982
1636311763029,2021-11-07T11:02:43.029,39.120,-0.125,0.179,-0.981
1636311763069,2021-11-07T11:02:43.069,39.160,-0.126,0.181,-0.980
1636311763109,2021-11-07T11:02:43.109,39.200,-0.126,0.179,-0.980
1636311763149,2021-11-07T11:02:43.149,39.240,-0.125,0.178,-0.980
1636311763189,2021-11-07T11:02:43.189,39.280,-0.126,0.181,-0.981
1636311763229,2021-11-07T11:02:43.229,39.320,-0.125,0.178,-0.981
1636311763269,2021-11-07T11:02:43.269,39.360,-0.123,0.175,-0.980
1636311763309,2021-11-07T11:02:43.309,39.400,-0.128,0.187,-0.983
1636311763349,2021-11-07T11:02:43.349,39.440,-0.125,0.178,-0.983
1636311763389,2021-11-07T11:02:43.389,39.480,-0.124,0.181,-0.981
1636311763429,2021-11-07T11:02:43.429,39.520,-0.124,0.181,-0.980
1636311763469,2021-11-07T11:02:43.469,39.560,-0.126,0.186,-0.982
1636311763509,2021-11-07T11:02:43.509,39.600,-0.125,0.179,-0.982
1636311763549,2021-11-07T11:02:43.549,39.640,-0.125,0.181,-0.980
1636311763589,2021-11-07T11:02:43.589,39.680,-0.124,0.182,-0.982
1636311763629,2021-11-07T11:02:43.629,39.720,-0.125,0.179,-0.981
1636311763669,2021-11-07T11:02:43.669,39.760,-0.126,0.182,-0.982
1636311763709,2021-11-07T11:02:43.709,39.800,-0.125,0.181,-0.981
1636311763749,2021-11-07T11:02:43.749,39.840,-0.126,0.181,-0.980
1636311763789,2021-11-07T11:02:43.789,39.880,-0.126,0.181,-0.982
1636311763829,2021-11-07T11:02:43.829,39.920,-0.124,0.180,-0.981
1636311763869,2021-11-07T11:02:43.869,39.960,-0.126,0.182,-0.982
1636311763909,2021-11-07T11:02:43.909,40.000,-0.126,0.181,-0.981
1636311763949,2021-11-07T11:02:43.949,40.040,-0.125,0.180,-0.981
1636311763989,2021-11-07T11:02:43.989,40.080,-0.125,0.181,-0.981
1636311764029,2021-11-07T11:02:44.029,40.120,-0.125,0.181,-0.981
1636311764069,2021-11-07T11:02:44.069,40.160,-0.125,0.181,-0.981
1636311764109,2021-11-07T11:02:44.109,40.200,-0.125,0.180,-0.982
1636311764149,2021-11-07T11:02:44.149,40.240,-0.125,0.180,-0.982
1636311764189,2021-11-07T11:02:44.189,40.280,-0.124,0.180,-0.981
1636311764229,2021-11-07T11:02:44.229,40.320,-0.124,0.180,-0.982
1636311764269,2021-11-07T11:02:44.269,40.360,-0.126,0.180,-0.981
1636311764309,2021-11-07T11:02:44.309,40.400,-0.125,0.181,-0.982
1636311764349,2021-11-07T11:02:44.349,40.440,-0.124,0.182,-0.981
1636311764389,2021-11-07T11:02:44.389,40.480,-0.125,0.181,-0.981
1636311764429,2021-11-07T11:02:44.429,40.520,-0.125,0.180,-0.981
1636311764469,2021-11-07T11:02:44.469,40.560,-0.125,0.180,-0.981
1636311764509,2021-11-07T11:02:44.509,40.600,-0.124,0.182,-0.980
1636311764549,2021-11-07T11:02:44.549,40.640,-0.125,0.181,-0.981
1636311764589,2021-11-07T11:02:44.589,40.680,-0.125,0.180,-0.981
1636311764629,2021-11-07T11:02:44.629,40.720,-0.125,0.181,-0.982
1636311764669,2021-11-07T11:02:44.669,40.760,-0.125,0.182,-0.980
1636311764709,2021-11-07T11:02:44.709,40.800,-0.125,0.181,-0.981
1636311764749,2021-11-07T11:02:44.749,40.840,-0.124,0.182,-0.982
1636311764789,2021-11-07T11:02:44.789,40.880,-0.124,0.181,-0.980
1636311764829,2021-11-07T11:02:44.829,40.920,-0.125,0.182,-0.980
1636311764869,2021-11-07T11:02:44.869,40.960,-0.125,0.182,-0.981
1636311764909,2021-11-07T11:02:44.909,41.000,-0.125,0.182,-0.980
1636311764949,2021-11-07T11:02:44.949,41.040,-0.123,0.181,-0.981
1636311764989,2021-11-07T11:02:44.989,41.080,-0.125,0.181,-0.981
1636311765029,2021-11-07T11:02:45.029,41.120,-0.125,0.182,-0.980
1636311765069,2021-11-07T11:02:45.069,41.160,-0.124,0.181,-0.981
1636311765109,2021-11-07T11:02:45.109,41.200,-0.125,0.182,-0.980
1636311765149,2021-11-07T11:02:45.149,41.240,-0.125,0.179,-0.981
1636311765189,2021-11-07T11:02:45.189,41.280,-0.125,0.181,-0.982
1636311765229,2021-11-07T11:02:45.229,41.320,-0.123,0.180,-0.982
1636311765269,2021-11-07T11:02:45.269,41.360,-0.124,0.180,-0.980
1636311765309,2021-11-07T11:02:45.309,41.400,-0.126,0.181,-0.981
1636311765349,2021-11-07T11:02:45.349,41.440,-0.125,0.179,-0.983
1636311765389,2021-11-07T11:02:45.389,41.480,-0.125,0.181,-0.980
1636311765429,2021-11-07T11:02:45.429,41.520,-0.125,0.180,-0.982
1636311765469,2021-11-07T11:02:45.469,41.560,-0.127,0.181,-0.981
1636311765509,2021-11-07T11:02:45.509,41.600,-0.126,0.181,-0.982
1636311765549,2021-11-07T11:02:45.549,41.640,-0.125,0.178,-0.981
1636311765589,2021-11-07T11:02:45.589,41.680,-0.126,0.183,-0.981
1636311765629,2021-11-07T11:02:45.629,41.720,-0.125,0.182,-0.980
1636311765669,2021-11-07T11:02:45.669,41.760,-0.125,0.179,-0.982
1636311765709,2021-11-07T11:02:45.709,41.800,-0.126,0.181,-0.981
1636311765749,2021-11-07T11:02:45.749,41.840,-0.125,0.181,-0.981
1636311765789,2021-11-07T11:02:45.789,41.880,-0.125,0.179,-0.982
1636311765829,2021-11-07T11:02:45.829,41.920,-0.126,0.179,-0.981
1636311765869,2021-11-07T11:02:45.869,41.960,-0.125,0.180,-0.981
1636311765909,2021-11-07T11:02:45.909,42.000,-0.126,0.180,-0.980
1636311765949,2021-11-07T11:02:45.949,42.040,-0.125,0.181,-0.981
1636311765989,2021-11-07T11:02:45.989,42.080,-0.125,0.180,-0.980
1636311766029,2021-11-07T11:02:46.029,42.120,-0.125,0.180,-0.982
1636311766069,2021-11-07T11:02:46.069,42.160,-0.126,0.178,-0.981
1636311766109,2021-11-07T11:02:46.109,42.200,-0.125,0.180,-0.982
1636311766149,2021-11-07T11:02:46.149,42.240,-0.124,0.179,-0.982
1636311766189,2021-11-07T11:02:46.189,42.280,-0.125,0.182,-0.981
1636311766229,2021-11-07T11:02:46.229,42.320,-0.125,0.180,-0.981
1636311766269,2021-11-07T11:02:46.269,42.360,-0.126,0.180,-0.981
1636311766309,2021-11-07T11:02:46.309,42.400,-0.124,0.178,-0.980
1636311766349,2021-11-07T11:02:46.349,42.440,-0.125,0.180,-0.981
1636311766389,2021-11-07T11:02:46.389,42.480,-0.126,0.179,-0.981
1636311766429,2021-11-07T11:02:46.429,42.520,-0.126,0.180,-0.982
1636311766469,2021-11-07T11:02:46.469,42.560,-0.125,0.180,-0.982
1636311766509,2021-11-07T11:02:46.509,42.600,-0.126,0.178,-0.980
1636311766549,2021-11-07T11:02:46.549,42.640,-0.126,0.182,-0.982
1636311766589,2021-11-07T11:02:46.589,42.680,-0.127,0.180,-0.981
1636311766629,2021-11-07T11:02:46.629,42.720,-0.126,0.180,-0.981
1636311766669,2021-11-07T11:02:46.669,42.760,-0.126,0.181,-0.981
1636311766709,2021-11-07T11:02:46.709,42.800,-0.125,0.179,-0.980
1636311766749,2021-11-07T11:02:46.749,42.840,-0.125,0.179,-0.981
1636311766789,2021-11-07T11:02:46.789,42.880,-0.127,0.183,-0.981
1636311766829,2021-11-07T11:02:46.829,42.920,-0.126,0.179,-0.982
1636311766869,2021-11-07T11:02:46.869,42.960,-0.125,0.179,-0.981
1636311766909,2021-11-07T11:02:46.909,43.000,-0.126,0.181,-0.981
1636311766949,2021-11-07T11:02:46.949,43.040,-0.127,0.180,-0.981
1636311766989,2021-11-07T11:02:46.989,43.080,-0.124,0.181,-0.982
1636311767029,2021-11-07T11:02:47.029,43.120,-0.125,0.179,-0.983
1636311767069,2021-11-07T11:02:47.069,43.160,-0.127,0.180,-0.982
1636311767109,2021-11-07T11:02:47.109,43.200,-0.125,0.180,-0.983
1636311767149,2021-11-07T11:02:47.149,43.240,-0.125,0.180,-0.981
1636311767189,2021-11-07T11:02:47.189,43.280,-0.126,0.180,-0.982
1636311767229,2021-11-07T11:02:47.229,43.320,-0.126,0.179,-0.981
1636311767269,2021-11-07T11:02:47.269,43.360,-0.125,0.179,-0.980
1636311767309,2021-11-07T11:02:47.309,43.400,-0.125,0.181,-0.981
1636311767349,2021-11-07T11:02:47.349,43.440,-0.126,0.178,-0.981
1636311767389,2021-11-07T11:02:47.389,43.480,-0.127,0.181,-0.981
1636311767429,2021-11-07T11:02:47.429,43.520,-0.126,0.180,-0.981
1636311767469,2021-11-07T11:02:47.469,43.560,-0.125,0.179,-0.981
1636311767509,2021-11-07T11:02:47.509,43.600,-0.125,0.179,-0.981
1636311767549,2021-11-07T11:02:47.549,43.640,-0.125,0.181,-0.982
1636311767589,2021-11-07T11:02:47.589,43.680,-0.125,0.180,-0.981
1636311767629,2021-11-07T11:02:47.629,43.720,-0.125,0.182,-0.981
1636311767669,2021-11-07T11:02:47.669,43.760,-0.125,0.178,-0.982
1636311767709,2021-11-07T11:02:47.709,43.800,-0.126,0.181,-0.981
1636311767749,2021-11-07T11:02:47.749,43.840,-0.126,0.181,-0.981
1636311767789,2021-11-07T11:02:47.789,43.880,-0.125,0.180,-0.981
1636311767829,2021-11-07T11:02:47.829,43.920,-0.124,0.179,-0.981
1636311767869,2021-11-07T11:02:47.869,43.960,-0.126,0.182,-0.981
1636311767909,2021-11-07T11:02:47.909,44.000,-0.124,0.181,-0.982
1636311767949,2021-11-07T11:02:47.949,44.040,-0.125,0.180,-0.980
1636311767989,2021-11-07T11:02:47.989,44.080,-0.126,0.181,-0.981
1636311768029,2021-11-07T11:02:48.029,44.120,-0.124,0.180,-0.982
1636311768069,2021-11-07T11:02:48.069,44.160,-0.125,0.180,-0.981
1636311768109,2021-11-07T11:02:48.109,44.200,-0.126,0.182,-0.981
1636311768149,2021-11-07T11:02:48.149,44.240,-0.125,0.180,-0.981
1636311768189,2021-11-07T11:02:48.189,44.280,-0.126,0.180,-0.981
1636311768229,2021-11-07T11:02:48.229,44.320,-0.125,0.181,-0.981
1636311768269,2021-11-07T11:02:48.269,44.360,-0.126,0.180,-0.982
1636311768309,2021-11-07T11:02:48.309,44.400,-0.125,0.180,-0.980
1636311768349,2021-11-07T11:02:48.349,44.440,-0.124,0.182,-0.982
1636311768389,2021-11-07T11:02:48.389,44.480,-0.125,0.181,-0.981
1636311768429,2021-11-07T11:02:48.429,44.520,-0.126,0.180,-0.981
1636311768469,2021-11-07T11:02:48.469,44.560,-0.124,0.181,-0.981
1636311768509,2021-11-07T11:02:48.509,44.600,-0.126,0.180,-0.982
1636311768549,2021-11-07T11:02:48.549,44.640,-0.125,0.181,-0.980
1636311768589,2021-11-07T11:02:48.589,44.680,-0.125,0.181,-0.980
1636311768629,2021-11-07T11:02:48.629,44.720,-0.124,0.180,-0.982
1636311768669,2021-11-07T11:02:48.669,44.760,-0.124,0.180,-0.981
1636311768709,2021-11-07T11:02:48.709,44.800,-0.125,0.180,-0.981
1636311768749,2021-11-07T11:02:48.749,44.840,-0.124,0.181,-0.980
1636311768789,2021-11-07T11:02:48.789,44.880,-0.125,0.180,-0.981
1636311768829,2021-11-07T11:02:48.829,44.920,-0.125,0.181,-0.981
1636311768869,2021-11-07T11:02:48.869,44.960,-0.126,0.180,-0.982
1636311768909,2021-11-07T11:02:48.909,45.000,-0.126,0.181,-0.981
1636311768949,2021-11-07T11:02:48.949,45.040,-0.125,0.180,-0.982
1636311768989,2021-11-07T11:02:48.989,45.080,-0.125,0.181,-0.982
1636311769029,2021-11-07T11:02:49.029,45.120,-0.126,0.181,-0.981
1636311769069,2021-11-07T11:02:49.069,45.160,-0.125,0.180,-0.981
1636311769109,2021-11-07T11:02:49.109,45.200,-0.126,0.182,-0.981
1636311769149,2021-11-07T11:02:49.149,45.240,-0.125,0.181,-0.980
1636311769189,2021-11-07T11:02:49.189,45.280,-0.126,0.179,-0.980
1636311769229,2021-11-07T11:02:49.229,45.320,-0.125,0.180,-0.981
1636311769269,2021-11-07T11:02:49.269,45.360,-0.125,0.181,-0.981
1636311769309,2021-11-07T11:02:49.309,45.400,-0.125,0.181,-0.981
1636311769349,2021-11-07T11:02:49.349,45.440,-0.126,0.180,-0.982
1636311769389,2021-11-07T11:02:49.389,45.480,-0.125,0.180,-0.981
1636311769429,2021-11-07T11:02:49.429,45.520,-0.126,0.181,-0.982
1636311769469,2021-11-07T11:02:49.469,45.560,-0.126,0.180,-0.982
1636311769509,2021-11-07T11:02:49.509,45.600,-0.126,0.179,-0.981
1636311769549,2021-11-07T11:02:49.549,45.640,-0.126,0.180,-0.980
1636311769589,2021-11-07T11:02:49.589,45.680,-0.125,0.182,-0.981
1636311769629,2021-11-07T11:02:49.629,45.720,-0.126,0.181,-0.981
1636311769669,2021-11-07T11:02:49.669,45.760,-0.125,0.177,-0.981
1636311769709,2021-11-07T11:02:49.709,45.800,-0.127,0.181,-0.980
1636311769749,2021-11-07T11:02:49.749,45.840,-0.126,0.181,-0.981
1636311769789,2021-11-07T11:02:49.789,45.880,-0.126,0.180,-0.981
1636311769829,2021-11-07T11:02:49.829,45.920,-0.127,0.180,-0.981
1636311769869,2021-11-07T11:02:49.869,45.960,-0.125,0.180,-0.981
1636311769909,2021-11-07T11:02:49.909,46.000,-0.126,0.182,-0.982
1636311769949,2021-11-07T11:02:49.949,46.040,-0.126,0.182,-0.982
1636311769989,2021-11-07T11:02:49.989,46.080,-0.125,0.179,-0.982
1636311770029,2021-11-07T11:02:50.029,46.120,-0.125,0.179,-0.981
1636311770069,2021-11-07T11:02:50.069,46.160,-0.126,0.182,-0.980
1636311770109,2021-11-07T11:02:50.109,46.200,-0.126,0.181,-0.981
1636311770149,2021-11-07T11:02:50.149,46.240,-0.125,0.181,-0.980
1636311770189,2021-11-07T11:02:50.189,46.280,-0.124,0.182,-0.982
1636311770229,2021-11-07T11:02:50.229,46.320,-0.128,0.181,-0.980
1636311770269,2021-11-07T11:02:50.269,46.360,-0.127,0.181,-0.981
1636311770309,2021-11-07T11:02:50.309,46.400,-0.125,0.181,-0.983
1636311770349,2021-11-07T11:02:50.349,46.440,-0.127,0.182,-0.982
1636311770389,2021-11-07T11:02:50.389,46.480,-0.126,0.181,-0.982
1636311770429,2021-11-07T11:02:50.429,46.520,-0.126,0.180,-0.981
1636311770469,2021-11-07T11:02:50.469,46.560,-0.125,0.183,-0.981
1636311770509,2021-11-07T11:02:50.509,46.600,-0.126,0.180,-0.982
1636311770549,2021-11-07T11:02:50.549,46.640,-0.126,0.180,-0.980
1636311770589,2021-11-07T11:02:50.589,46.680,-0.126,0.181,-0.981
1636311770629,2021-11-07T11:02:50.629,46.720,-0.126,0.181,-0.981
1636311770669,2021-11-07T11:02:50.669,46.760,-0.125,0.180,-0.981
1636311770709,2021-11-07T11:02:50.709,46.800,-0.126,0.180,-0.980
1636311770749,2021-11-07T11:02:50.749,46.840,-0.127,0.180,-0.980
1636311770789,2021-11-07T11:02:50.789,46.880,-0.125,0.180,-0.981
1636311770829,2021-11-07T11:02:50.829,46.920,-0.124,0.182,-0.979
1636311770869,2021-11-07T11:02:50.869,46.960,-0.125,0.181,-0.980
1636311770909,2021-11-07T11:02:50.909,47.000,-0.126,0.181,-0.981
1636311770949,2021-11-07T11:02:50.949,47.040,-0.125,0.182,-0.980
1636311770989,2021-11-07T11:02:50.989,47.080,-0.124,0.181,-0.980
1636311771029,2021-11-07T11:02:51.029,47.120,-0.126,0.181,-0.982
1636311771069,2021-11-07T11:02:51.069,47.160,-0.125,0.180,-0.981
1636311771109,2021-11-07T11:02:51.109,47.200,-0.125,0.180,-0.981
1636311771149,2021-11-07T11:02:51.149,47.240,-0.126,0.181,-0.982
1636311771189,2021-11-07T11:02:51.189,47.280,-0.126,0.182,-0.981
1636311771229,2021-11-07T11:02:51.229,47.320,-0.125,0.181,-0.981
1636311771269,2021-11-07T11:02:51.269,47.360,-0.126,0.181,-0.981
1636311771309,2021-11-07T11:02:51.309,47.400,-0.126,0.181,-0.981
1636311771349,2021-11-07T11:02:51.349,47.440,-0.125,0.181,-0.981
1636311771389,2021-11-07T11:02:51.389,47.480,-0.125,0.181,-0.982
1636311771429,2021-11-07T11:02:51.429,47.520,-0.124,0.181,-0.980
1636311771469,2021-11-07T11:02:51.469,47.560,-0.125,0.182,-0.980
1636311771509,2021-11-07T11:02:51.509,47.600,-0.125,0.181,-0.981
1636311771549,2021-11-07T11:02:51.549,47.640,-0.126,0.180,-0.981
1636311771589,2021-11-07T11:02:51.589,47.680,-0.125,0.183,-0.980
1636311771629,2021-11-07T11:02:51.629,47.720,-0.126,0.178,-0.981
1636311771669,2021-11-07T11:02:51.669,47.760,-0.125,0.183,-0.982
1636311771709,2021-11-07T11:02:51.709,47.800,-0.124,0.182,-0.981
1636311771749,2021-11-07T11:02:51.749,47.840,-0.124,0.182,-0.980
1636311771789,2021-11-07T11:02:51.789,47.880,-0.126,0.182,-0.981
1636311771829,2021-11-07T11:02:51.829,47.920,-0.126,0.181,-0.981
1636311771869,2021-11-07T11:02:51.869,47.960,-0.124,0.182,-0.981
1636311771909,2021-11-07T11:02:51.909,48.000,-0.125,0.182,-0.981
1636311771949,2021-11-07T11:02:51.949,48.040,-0.125,0.180,-0.981
1636311771989,2021-11-07T11:02:51.989,48.080,-0.125,0.182,-0.981
1636311772029,2021-11-07T11:02:52.029,48.120,-0.125,0.182,-0.982
