epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636208572824,2021-11-06T07:22:52.824,76.120,-0.231,0.230,-0.952
1636208572864,2021-11-06T07:22:52.864,76.160,-0.233,0.229,-0.952
1636208572904,2021-11-06T07:22:52.904,76.200,-0.232,0.225,-0.952
1636208572944,2021-11-06T07:22:52.944,76.240,-0.232,0.231,-0.951
1636208572984,2021-11-06T07:22:52.984,76.280,-0.230,0.228,-0.952
1636208573024,2021-11-06T07:22:53.024,76.320,-0.230,0.226,-0.953
1636208573064,2021-11-06T07:22:53.064,76.360,-0.232,0.231,-0.952
1636208573104,2021-11-06T07:22:53.104,76.400,-0.231,0.231,-0.952
1636208573144,2021-11-06T07:22:53.144,76.440,-0.235,0.231,-0.951
1636208573184,2021-11-06T07:22:53.184,76.480,-0.236,0.232,-0.950
1636208573224,2021-11-06T07:22:53.224,76.520,-0.234,0.235,-0.950
1636208573264,2021-11-06T07:22:53.264,76.560,-0.231,0.229,-0.951
1636208573304,2021-11-06T07:22:53.304,76.600,-0.231,0.228,-0.952
1636208573344,2021-11-06T07:22:53.344,76.640,-0.231,0.228,-0.953
1636208573384,2021-11-06T07:22:53.384,76.680,-0.232,0.228,-0.952
1636208573424,2021-11-06T07:22:53.424,76.720,-0.234,0.229,-0.953
1636208573464,2021-11-06T07:22:53.464,76.760,-0.235,0.230,-0.950
1636208573504,2021-11-06T07:22:53.504,76.800,-0.229,0.222,-0.955
1636208573544,2021-11-06T07:22:53.544,76.840,-0.232,0.223,-0.954
1636208573584,2021-11-06T07:22:53.584,76.880,-0.233,0.225,-0.954
1636208573624,2021-11-06T07:22:53.624,76.920,-0.230,0.216,-0.953
1636208573664,2021-11-06T07:22:53.664,76.960,-0.230,0.221,-0.954
1636208573704,2021-11-06T07:22:53.704,77.000,-0.232,0.225,-0.954
1636208573744,2021-11-06T07:22:53.744,77.040,-0.231,0.223,-0.955
1636208573784,2021-11-06T07:22:53.784,77.080,-0.233,0.226,-0.952
1636208573824,2021-11-06T07:22:53.824,77.120,-0.233,0.225,-0.953
1636208573864,2021-11-06T07:22:53.864,77.160,-0.233,0.224,-0.953
1636208573904,2021-11-06T07:22:53.904,77.200,-0.235,0.227,-0.952
1636208573944,2021-11-06T07:22:53.944,77.240,-0.231,0.230,-0.953
1636208573984,2021-11-06T07:22:53.984,77.280,-0.231,0.219,-0.956
1636208574024,2021-11-06T07:22:54.024,77.320,-0.229,0.216,-0.953
1636208574064,2021-11-06T07:22:54.064,77.360,-0.229,0.221,-0.952
1636208574104,2021-11-06T07:22:54.104,77.400,-0.234,0.232,-0.953
1636208574144,2021-11-06T07:22:54.144,77.440,-0.233,0.225,-0.954
1636208574184,2021-11-06T07:22:54.184,77.480,-0.232,0.226,-0.953
1636208574224,2021-11-06T07:22:54.224,77.520,-0.234,0.230,-0.952
1636208574264,2021-11-06T07:22:54.264,77.560,-0.233,0.229,-0.953
1636208574304,2021-11-06T07:22:54.304,77.600,-0.233,0.224,-0.951
1636208574344,2021-11-06T07:22:54.344,77.640,-0.230,0.225,-0.953
1636208574384,2021-11-06T07:22:54.384,77.680,-0.229,0.221,-0.954
1636208574424,2021-11-06T07:22:54.424,77.720,-0.228,0.222,-0.954
1636208574464,2021-11-06T07:22:54.464,77.760,-0.234,0.228,-0.951
1636208574504,2021-11-06T07:22:54.504,77.800,-0.229,0.224,-0.952
1636208574544,2021-11-06T07:22:54.544,77.840,-0.230,0.228,-0.952
1636208574584,2021-11-06T07:22:54.584,77.880,-0.231,0.225,-0.954
1636208574624,2021-11-06T07:22:54.624,77.920,-0.228,0.219,-0.953
1636208574664,2021-11-06T07:22:54.664,77.960,-0.223,0.215,-0.955
1636208574704,2021-11-06T07:22:54.704,78.000,-0.228,0.230,-0.953
1636208574744,2021-11-06T07:22:54.744,78.040,-0.231,0.232,-0.953
1636208574784,2021-11-06T07:22:54.784,78.080,-0.233,0.236,-0.950
1636208574824,2021-11-06T07:22:54.824,78.120,-0.229,0.229,-0.952
1636208574864,2021-11-06T07:22:54.864,78.160,-0.228,0.236,-0.947
1636208574904,2021-11-06T07:22:54.904,78.200,-0.239,0.229,-0.942
1636208574944,2021-11-06T07:22:54.944,78.240,-0.258,0.238,-0.960
1636208574984,2021-11-06T07:22:54.984,78.280,-0.249,0.221,-0.952
1636208575024,2021-11-06T07:22:55.024,78.320,-0.247,0.227,-0.950
1636208575064,2021-11-06T07:22:55.064,78.360,-0.245,0.235,-0.954
1636208575104,2021-11-06T07:22:55.104,78.400,-0.238,0.228,-0.951
1636208575144,2021-11-06T07:22:55.144,78.440,-0.237,0.224,-0.953
1636208575184,2021-11-06T07:22:55.184,78.480,-0.224,0.241,-0.948
1636208575224,2021-11-06T07:22:55.224,78.520,-0.241,0.201,-0.950
1636208575264,2021-11-06T07:22:55.264,78.560,-0.253,0.215,-0.957
1636208575304,2021-11-06T07:22:55.304,78.600,-0.241,0.204,-0.953
1636208575344,2021-11-06T07:22:55.344,78.640,-0.238,0.206,-0.952
1636208575384,2021-11-06T07:22:55.384,78.680,-0.238,0.210,-0.955
1636208575424,2021-11-06T07:22:55.424,78.720,-0.243,0.215,-0.952
1636208575464,2021-11-06T07:22:55.464,78.760,-0.246,0.223,-0.954
1636208575504,2021-11-06T07:22:55.504,78.800,-0.239,0.207,-0.953
1636208575544,2021-11-06T07:22:55.544,78.840,-0.237,0.213,-0.951
1636208575584,2021-11-06T07:22:55.584,78.880,-0.238,0.226,-0.956
1636208575624,2021-11-06T07:22:55.624,78.920,-0.239,0.216,-0.955
1636208575664,2021-11-06T07:22:55.664,78.960,-0.234,0.212,-0.955
1636208575704,2021-11-06T07:22:55.704,79.000,-0.236,0.221,-0.951
1636208575744,2021-11-06T07:22:55.744,79.040,-0.238,0.227,-0.953
1636208575784,2021-11-06T07:22:55.784,79.080,-0.235,0.217,-0.953
1636208575824,2021-11-06T07:22:55.824,79.120,-0.237,0.224,-0.953
1636208575864,2021-11-06T07:22:55.864,79.160,-0.240,0.225,-0.953
1636208575904,2021-11-06T07:22:55.904,79.200,-0.236,0.218,-0.953
1636208575944,2021-11-06T07:22:55.944,79.240,-0.235,0.220,-0.953
1636208575984,2021-11-06T07:22:55.984,79.280,-0.237,0.223,-0.953
1636208576024,2021-11-06T07:22:56.024,79.320,-0.238,0.221,-0.953
1636208576064,2021-11-06T07:22:56.064,79.360,-0.238,0.219,-0.953
1636208576104,2021-11-06T07:22:56.104,79.400,-0.237,0.218,-0.953
1636208576144,2021-11-06T07:22:56.144,79.440,-0.238,0.219,-0.953
1636208576184,2021-11-06T07:22:56.184,79.480,-0.235,0.212,-0.955
1636208576224,2021-11-06T07:22:56.224,79.520,-0.233,0.204,-0.959
1636208576264,2021-11-06T07:22:56.264,79.560,-0.242,0.231,-0.950
1636208576304,2021-11-06T07:22:56.304,79.600,-0.241,0.238,-0.950
1636208576344,2021-11-06T07:22:56.344,79.640,-0.228,0.206,-0.949
1636208576384,2021-11-06T07:22:56.384,79.680,-0.235,0.228,-0.953
1636208576424,2021-11-06T07:22:56.424,79.720,-0.234,0.230,-0.952
1636208576464,2021-11-06T07:22:56.464,79.760,-0.229,0.217,-0.953
1636208576504,2021-11-06T07:22:56.504,79.800,-0.229,0.217,-0.954
1636208576544,2021-11-06T07:22:56.544,79.840,-0.231,0.223,-0.953
1636208576584,2021-11-06T07:22:56.584,79.880,-0.231,0.219,-0.954
1636208576624,2021-11-06T07:22:56.624,79.920,-0.236,0.227,-0.953
1636208576664,2021-11-06T07:22:56.664,79.960,-0.237,0.229,-0.951
1636208576704,2021-11-06T07:22:56.704,80.000,-0.233,0.223,-0.953
1636208576744,2021-11-06T07:22:56.744,80.040,-0.234,0.228,-0.950
1636208576784,2021-11-06T07:22:56.784,80.080,-0.234,0.226,-0.950
1636208576824,2021-11-06T07:22:56.824,80.120,-0.237,0.228,-0.952
1636208576864,2021-11-06T07:22:56.864,80.160,-0.235,0.228,-0.951
1636208576904,2021-11-06T07:22:56.904,80.200,-0.236,0.225,-0.952
1636208576944,2021-11-06T07:22:56.944,80.240,-0.236,0.228,-0.952
1636208576984,2021-11-06T07:22:56.984,80.280,-0.234,0.225,-0.952
1636208577024,2021-11-06T07:22:57.024,80.320,-0.233,0.223,-0.951
1636208577064,2021-11-06T07:22:57.064,80.360,-0.233,0.223,-0.954
1636208577104,2021-11-06T07:22:57.104,80.400,-0.234,0.224,-0.953
1636208577144,2021-11-06T07:22:57.144,80.440,-0.234,0.224,-0.952
1636208577184,2021-11-06T07:22:57.184,80.480,-0.234,0.224,-0.954
1636208577224,2021-11-06T07:22:57.224,80.520,-0.234,0.226,-0.952
1636208577264,2021-11-06T07:22:57.264,80.560,-0.235,0.226,-0.952
1636208577304,2021-11-06T07:22:57.304,80.600,-0.235,0.227,-0.952
1636208577344,2021-11-06T07:22:57.344,80.640,-0.234,0.224,-0.953
1636208577384,2021-11-06T07:22:57.384,80.680,-0.236,0.226,-0.953
1636208577424,2021-11-06T07:22:57.424,80.720,-0.235,0.225,-0.953
1636208577464,2021-11-06T07:22:57.464,80.760,-0.234,0.225,-0.953
1636208577504,2021-11-06T07:22:57.504,80.800,-0.235,0.224,-0.952
1636208577544,2021-11-06T07:22:57.544,80.840,-0.237,0.227,-0.951
1636208577584,2021-11-06T07:22:57.584,80.880,-0.236,0.228,-0.950
1636208577624,2021-11-06T07:22:57.624,80.920,-0.235,0.226,-0.951
1636208577664,2021-11-06T07:22:57.664,80.960,-0.234,0.224,-0.952
1636208577704,2021-11-06T07:22:57.704,81.000,-0.234,0.222,-0.952
1636208577744,2021-11-06T07:22:57.744,81.040,-0.234,0.225,-0.953
1636208577784,2021-11-06T07:22:57.784,81.080,-0.233,0.221,-0.952
1636208577824,2021-11-06T07:22:57.824,81.120,-0.235,0.224,-0.953
1636208577864,2021-11-06T07:22:57.864,81.160,-0.237,0.227,-0.954
1636208577904,2021-11-06T07:22:57.904,81.200,-0.234,0.226,-0.953
1636208577944,2021-11-06T07:22:57.944,81.240,-0.232,0.223,-0.952
1636208577984,2021-11-06T07:22:57.984,81.280,-0.234,0.229,-0.952
1636208578024,2021-11-06T07:22:58.024,81.320,-0.233,0.225,-0.952
1636208578064,2021-11-06T07:22:58.064,81.360,-0.232,0.224,-0.952
1636208578104,2021-11-06T07:22:58.104,81.400,-0.234,0.226,-0.952
1636208578144,2021-11-06T07:22:58.144,81.440,-0.233,0.223,-0.951
1636208578184,2021-11-06T07:22:58.184,81.480,-0.234,0.230,-0.953
1636208578224,2021-11-06T07:22:58.224,81.520,-0.233,0.225,-0.954
1636208578264,2021-11-06T07:22:58.264,81.560,-0.234,0.225,-0.954
1636208578304,2021-11-06T07:22:58.304,81.600,-0.233,0.223,-0.954
1636208578344,2021-11-06T07:22:58.344,81.640,-0.233,0.222,-0.953
1636208578384,2021-11-06T07:22:58.384,81.680,-0.230,0.216,-0.953
1636208578424,2021-11-06T07:22:58.424,81.720,-0.236,0.224,-0.951
1636208578464,2021-11-06T07:22:58.464,81.760,-0.235,0.223,-0.953
1636208578504,2021-11-06T07:22:58.504,81.800,-0.233,0.219,-0.953
1636208578544,2021-11-06T07:22:58.544,81.840,-0.234,0.224,-0.953
1636208578584,2021-11-06T07:22:58.584,81.880,-0.235,0.225,-0.954
1636208578624,2021-11-06T07:22:58.624,81.920,-0.234,0.224,-0.953
1636208578664,2021-11-06T07:22:58.664,81.960,-0.234,0.222,-0.953
1636208578704,2021-11-06T07:22:58.704,82.000,-0.234,0.224,-0.954
1636208578744,2021-11-06T07:22:58.744,82.040,-0.234,0.225,-0.953
1636208578784,2021-11-06T07:22:58.784,82.080,-0.234,0.220,-0.953
1636208578824,2021-11-06T07:22:58.824,82.120,-0.234,0.223,-0.954
1636208578864,2021-11-06T07:22:58.864,82.160,-0.234,0.225,-0.954
1636208578904,2021-11-06T07:22:58.904,82.200,-0.234,0.224,-0.953
1636208578944,2021-11-06T07:22:58.944,82.240,-0.234,0.224,-0.953
1636208578984,2021-11-06T07:22:58.984,82.280,-0.234,0.222,-0.953
1636208579024,2021-11-06T07:22:59.024,82.320,-0.234,0.223,-0.954
1636208579064,2021-11-06T07:22:59.064,82.360,-0.235,0.225,-0.953
1636208579104,2021-11-06T07:22:59.104,82.400,-0.234,0.224,-0.953
1636208579144,2021-11-06T07:22:59.144,82.440,-0.234,0.225,-0.952
1636208579184,2021-11-06T07:22:59.184,82.480,-0.234,0.225,-0.953
1636208579224,2021-11-06T07:22:59.224,82.520,-0.234,0.226,-0.953
1636208579264,2021-11-06T07:22:59.264,82.560,-0.233,0.223,-0.952
1636208579304,2021-11-06T07:22:59.304,82.600,-0.233,0.226,-0.953
1636208579344,2021-11-06T07:22:59.344,82.640,-0.234,0.224,-0.952
1636208579384,2021-11-06T07:22:59.384,82.680,-0.234,0.224,-0.953
1636208579424,2021-11-06T07:22:59.424,82.720,-0.234,0.223,-0.953
1636208579464,2021-11-06T07:22:59.464,82.760,-0.237,0.228,-0.952
1636208579504,2021-11-06T07:22:59.504,82.800,-0.234,0.224,-0.953
1636208579544,2021-11-06T07:22:59.544,82.840,-0.233,0.224,-0.952
1636208579584,2021-11-06T07:22:59.584,82.880,-0.232,0.223,-0.952
1636208579624,2021-11-06T07:22:59.624,82.920,-0.235,0.224,-0.953
1636208579664,2021-11-06T07:22:59.664,82.960,-0.234,0.227,-0.952
1636208579704,2021-11-06T07:22:59.704,83.000,-0.234,0.224,-0.952
1636208579744,2021-11-06T07:22:59.744,83.040,-0.236,0.224,-0.952
1636208579784,2021-11-06T07:22:59.784,83.080,-0.232,0.222,-0.953
1636208579824,2021-11-06T07:22:59.824,83.120,-0.233,0.223,-0.952
1636208579864,2021-11-06T07:22:59.864,83.160,-0.233,0.222,-0.953
1636208579904,2021-11-06T07:22:59.904,83.200,-0.234,0.222,-0.953
1636208579944,2021-11-06T07:22:59.944,83.240,-0.233,0.224,-0.953
1636208579984,2021-11-06T07:22:59.984,83.280,-0.234,0.226,-0.953
1636208580024,2021-11-06T07:23:00.024,83.320,-0.234,0.225,-0.952
1636208580064,2021-11-06T07:23:00.064,83.360,-0.233,0.223,-0.952
1636208580104,2021-11-06T07:23:00.104,83.400,-0.234,0.226,-0.953
1636208580144,2021-11-06T07:23:00.144,83.440,-0.234,0.225,-0.953
1636208580184,2021-11-06T07:23:00.184,83.480,-0.232,0.223,-0.952
1636208580224,2021-11-06T07:23:00.224,83.520,-0.234,0.224,-0.953
1636208580264,2021-11-06T07:23:00.264,83.560,-0.232,0.223,-0.954
1636208580304,2021-11-06T07:23:00.304,83.600,-0.233,0.223,-0.953
1636208580344,2021-11-06T07:23:00.344,83.640,-0.233,0.221,-0.953
1636208580384,2021-11-06T07:23:00.384,83.680,-0.234,0.225,-0.953
1636208580424,2021-11-06T07:23:00.424,83.720,-0.233,0.223,-0.953
1636208580464,2021-11-06T07:23:00.464,83.760,-0.232,0.222,-0.953
1636208580504,2021-11-06T07:23:00.504,83.800,-0.233,0.223,-0.952
1636208580544,2021-11-06T07:23:00.544,83.840,-0.232,0.223,-0.953
1636208580584,2021-11-06T07:23:00.584,83.880,-0.233,0.222,-0.954
1636208580624,2021-11-06T07:23:00.624,83.920,-0.234,0.225,-0.952
1636208580664,2021-11-06T07:23:00.664,83.960,-0.234,0.228,-0.952
1636208580704,2021-11-06T07:23:00.704,84.000,-0.231,0.224,-0.953
1636208580744,2021-11-06T07:23:00.744,84.040,-0.234,0.219,-0.952
1636208580784,2021-11-06T07:23:00.784,84.080,-0.230,0.235,-0.953
1636208580824,2021-11-06T07:23:00.824,84.120,-0.220,0.208,-0.959
1636208580864,2021-11-06T07:23:00.864,84.160,-0.215,0.208,-0.960
1636208580904,2021-11-06T07:23:00.904,84.200,-0.230,0.225,-0.955
1636208580944,2021-11-06T07:23:00.944,84.240,-0.232,0.230,-0.953
1636208580984,2021-11-06T07:23:00.984,84.280,-0.225,0.225,-0.954
1636208581024,2021-11-06T07:23:01.024,84.320,-0.222,0.216,-0.955
1636208581064,2021-11-06T07:23:01.064,84.360,-0.226,0.218,-0.956
1636208581104,2021-11-06T07:23:01.104,84.400,-0.222,0.228,-0.955
1636208581144,2021-11-06T07:23:01.144,84.440,-0.213,0.202,-0.960
1636208581184,2021-11-06T07:23:01.184,84.480,-0.224,0.220,-0.956
1636208581224,2021-11-06T07:23:01.224,84.520,-0.230,0.228,-0.954
1636208581264,2021-11-06T07:23:01.264,84.560,-0.229,0.228,-0.954
1636208581304,2021-11-06T07:23:01.304,84.600,-0.223,0.217,-0.955
1636208581344,2021-11-06T07:23:01.344,84.640,-0.224,0.221,-0.956
1636208581384,2021-11-06T07:23:01.384,84.680,-0.225,0.217,-0.956
1636208581424,2021-11-06T07:23:01.424,84.720,-0.227,0.222,-0.954
1636208581464,2021-11-06T07:23:01.464,84.760,-0.228,0.228,-0.953
1636208581504,2021-11-06T07:23:01.504,84.800,-0.228,0.224,-0.956
1636208581544,2021-11-06T07:23:01.544,84.840,-0.229,0.225,-0.953
1636208581584,2021-11-06T07:23:01.584,84.880,-0.229,0.226,-0.951
1636208581624,2021-11-06T07:23:01.624,84.920,-0.226,0.225,-0.953
1636208581664,2021-11-06T07:23:01.664,84.960,-0.228,0.225,-0.954
1636208581704,2021-11-06T07:23:01.704,85.000,-0.227,0.223,-0.954
1636208581744,2021-11-06T07:23:01.744,85.040,-0.228,0.226,-0.953
1636208581784,2021-11-06T07:23:01.784,85.080,-0.229,0.228,-0.953
1636208581824,2021-11-06T07:23:01.824,85.120,-0.228,0.227,-0.953
1636208581864,2021-11-06T07:23:01.864,85.160,-0.227,0.226,-0.954
1636208581904,2021-11-06T07:23:01.904,85.200,-0.227,0.224,-0.954
1636208581944,2021-11-06T07:23:01.944,85.240,-0.226,0.224,-0.954
1636208581984,2021-11-06T07:23:01.984,85.280,-0.227,0.224,-0.954
1636208582024,2021-11-06T07:23:02.024,85.320,-0.228,0.226,-0.953
1636208582064,2021-11-06T07:23:02.064,85.360,-0.230,0.231,-0.953
1636208582104,2021-11-06T07:23:02.104,85.400,-0.225,0.224,-0.954
1636208582144,2021-11-06T07:23:02.144,85.440,-0.226,0.225,-0.952
1636208582184,2021-11-06T07:23:02.184,85.480,-0.227,0.227,-0.953
1636208582224,2021-11-06T07:23:02.224,85.520,-0.228,0.225,-0.954
1636208582264,2021-11-06T07:23:02.264,85.560,-0.228,0.226,-0.953
1636208582304,2021-11-06T07:23:02.304,85.600,-0.228,0.225,-0.954
1636208582344,2021-11-06T07:23:02.344,85.640,-0.228,0.226,-0.953
1636208582384,2021-11-06T07:23:02.384,85.680,-0.228,0.225,-0.953
1636208582424,2021-11-06T07:23:02.424,85.720,-0.228,0.225,-0.953
1636208582464,2021-11-06T07:23:02.464,85.760,-0.227,0.225,-0.954
1636208582504,2021-11-06T07:23:02.504,85.800,-0.229,0.227,-0.952
1636208582544,2021-11-06T07:23:02.544,85.840,-0.227,0.226,-0.952
1636208582584,2021-11-06T07:23:02.584,85.880,-0.229,0.227,-0.952
1636208582624,2021-11-06T07:23:02.624,85.920,-0.230,0.227,-0.953
1636208582664,2021-11-06T07:23:02.664,85.960,-0.228,0.228,-0.954
1636208582704,2021-11-06T07:23:02.704,86.000,-0.227,0.225,-0.954
1636208582744,2021-11-06T07:23:02.744,86.040,-0.228,0.227,-0.953
1636208582784,2021-11-06T07:23:02.784,86.080,-0.228,0.225,-0.954
1636208582824,2021-11-06T07:23:02.824,86.120,-0.227,0.225,-0.954
1636208582864,2021-11-06T07:23:02.864,86.160,-0.228,0.224,-0.954
1636208582904,2021-11-06T07:23:02.904,86.200,-0.226,0.225,-0.953
1636208582944,2021-11-06T07:23:02.944,86.240,-0.228,0.224,-0.954
1636208582984,2021-11-06T07:23:02.984,86.280,-0.228,0.226,-0.953
1636208583024,2021-11-06T07:23:03.024,86.320,-0.227,0.227,-0.952
1636208583064,2021-11-06T07:23:03.064,86.360,-0.228,0.225,-0.954
1636208583104,2021-11-06T07:23:03.104,86.400,-0.228,0.225,-0.953
1636208583144,2021-11-06T07:23:03.144,86.440,-0.228,0.226,-0.952
1636208583184,2021-11-06T07:23:03.184,86.480,-0.227,0.226,-0.953
1636208583224,2021-11-06T07:23:03.224,86.520,-0.228,0.225,-0.953
1636208583264,2021-11-06T07:23:03.264,86.560,-0.228,0.224,-0.953
1636208583304,2021-11-06T07:23:03.304,86.600,-0.228,0.225,-0.953
1636208583344,2021-11-06T07:23:03.344,86.640,-0.227,0.224,-0.954
1636208583384,2021-11-06T07:23:03.384,86.680,-0.227,0.225,-0.953
1636208583424,2021-11-06T07:23:03.424,86.720,-0.228,0.226,-0.953
1636208583464,2021-11-06T07:23:03.464,86.760,-0.228,0.223,-0.954
1636208583504,2021-11-06T07:23:03.504,86.800,-0.229,0.225,-0.954
1636208583544,2021-11-06T07:23:03.544,86.840,-0.229,0.225,-0.954
1636208583584,2021-11-06T07:23:03.584,86.880,-0.229,0.225,-0.954
1636208583624,2021-11-06T07:23:03.624,86.920,-0.228,0.225,-0.953
1636208583664,2021-11-06T07:23:03.664,86.960,-0.229,0.226,-0.952
1636208583704,2021-11-06T07:23:03.704,87.000,-0.228,0.225,-0.954
1636208583744,2021-11-06T07:23:03.744,87.040,-0.228,0.225,-0.953
1636208583784,2021-11-06T07:23:03.784,87.080,-0.230,0.224,-0.953
1636208583824,2021-11-06T07:23:03.824,87.120,-0.229,0.225,-0.954
1636208583864,2021-11-06T07:23:03.864,87.160,-0.228,0.226,-0.954
1636208583904,2021-11-06T07:23:03.904,87.200,-0.227,0.223,-0.953
1636208583944,2021-11-06T07:23:03.944,87.240,-0.228,0.224,-0.952
1636208583984,2021-11-06T07:23:03.984,87.280,-0.229,0.224,-0.953
1636208584024,2021-11-06T07:23:04.024,87.320,-0.228,0.224,-0.955
1636208584064,2021-11-06T07:23:04.064,87.360,-0.227,0.224,-0.953
1636208584104,2021-11-06T07:23:04.104,87.400,-0.229,0.226,-0.954
1636208584144,2021-11-06T07:23:04.144,87.440,-0.227,0.224,-0.954
1636208584184,2021-11-06T07:23:04.184,87.480,-0.229,0.224,-0.954
1636208584224,2021-11-06T07:23:04.224,87.520,-0.229,0.225,-0.953
1636208584264,2021-11-06T07:23:04.264,87.560,-0.228,0.225,-0.953
1636208584304,2021-11-06T07:23:04.304,87.600,-0.229,0.224,-0.953
1636208584344,2021-11-06T07:23:04.344,87.640,-0.228,0.224,-0.954
1636208584384,2021-11-06T07:23:04.384,87.680,-0.228,0.224,-0.953
1636208584424,2021-11-06T07:23:04.424,87.720,-0.229,0.224,-0.953
1636208584464,2021-11-06T07:23:04.464,87.760,-0.229,0.225,-0.952
1636208584504,2021-11-06T07:23:04.504,87.800,-0.229,0.224,-0.953
1636208584544,2021-11-06T07:23:04.544,87.840,-0.228,0.224,-0.953
1636208584584,2021-11-06T07:23:04.584,87.880,-0.228,0.224,-0.954
1636208584624,2021-11-06T07:23:04.624,87.920,-0.228,0.224,-0.954
1636208584664,2021-11-06T07:23:04.664,87.960,-0.228,0.222,-0.954
1636208584704,2021-11-06T07:23:04.704,88.000,-0.229,0.224,-0.954
1636208584744,2021-11-06T07:23:04.744,88.040,-0.229,0.226,-0.954
1636208584784,2021-11-06T07:23:04.784,88.080,-0.229,0.224,-0.954
1636208584824,2021-11-06T07:23:04.824,88.120,-0.228,0.224,-0.952
1636208584864,2021-11-06T07:23:04.864,88.160,-0.230,0.226,-0.953
1636208584904,2021-11-06T07:23:04.904,88.200,-0.230,0.225,-0.953
1636208584944,2021-11-06T07:23:04.944,88.240,-0.228,0.223,-0.953
1636208584984,2021-11-06T07:23:04.984,88.280,-0.230,0.224,-0.954
1636208585024,2021-11-06T07:23:05.024,88.320,-0.229,0.225,-0.953
1636208585064,2021-11-06T07:23:05.064,88.360,-0.228,0.224,-0.953
1636208585104,2021-11-06T07:23:05.104,88.400,-0.229,0.224,-0.953
1636208585144,2021-11-06T07:23:05.144,88.440,-0.229,0.225,-0.954
1636208585184,2021-11-06T07:23:05.184,88.480,-0.228,0.225,-0.954
1636208585224,2021-11-06T07:23:05.224,88.520,-0.229,0.224,-0.952
1636208585264,2021-11-06T07:23:05.264,88.560,-0.228,0.225,-0.954
1636208585304,2021-11-06T07:23:05.304,88.600,-0.228,0.225,-0.954
1636208585344,2021-11-06T07:23:05.344,88.640,-0.229,0.224,-0.954
1636208585384,2021-11-06T07:23:05.384,88.680,-0.229,0.225,-0.954
1636208585424,2021-11-06T07:23:05.424,88.720,-0.229,0.225,-0.953
1636208585464,2021-11-06T07:23:05.464,88.760,-0.228,0.225,-0.955
1636208585504,2021-11-06T07:23:05.504,88.800,-0.228,0.225,-0.952
1636208585544,2021-11-06T07:23:05.544,88.840,-0.228,0.224,-0.954
1636208585584,2021-11-06T07:23:05.584,88.880,-0.229,0.226,-0.954
1636208585624,2021-11-06T07:23:05.624,88.920,-0.228,0.226,-0.953
1636208585664,2021-11-06T07:23:05.664,88.960,-0.229,0.224,-0.954
1636208585704,2021-11-06T07:23:05.704,89.000,-0.228,0.224,-0.954
1636208585744,2021-11-06T07:23:05.744,89.040,-0.230,0.225,-0.954
1636208585784,2021-11-06T07:23:05.784,89.080,-0.230,0.225,-0.953
1636208585824,2021-11-06T07:23:05.824,89.120,-0.228,0.222,-0.953
1636208585864,2021-11-06T07:23:05.864,89.160,-0.228,0.225,-0.954
1636208585904,2021-11-06T07:23:05.904,89.200,-0.228,0.224,-0.954
1636208585944,2021-11-06T07:23:05.944,89.240,-0.228,0.223,-0.953
1636208585984,2021-11-06T07:23:05.984,89.280,-0.229,0.226,-0.953
1636208586024,2021-11-06T07:23:06.024,89.320,-0.229,0.225,-0.954
1636208586064,2021-11-06T07:23:06.064,89.360,-0.228,0.224,-0.953
1636208586104,2021-11-06T07:23:06.104,89.400,-0.229,0.224,-0.954
1636208586144,2021-11-06T07:23:06.144,89.440,-0.229,0.224,-0.952
1636208586184,2021-11-06T07:23:06.184,89.480,-0.229,0.224,-0.954
1636208586224,2021-11-06T07:23:06.224,89.520,-0.228,0.224,-0.954
1636208586264,2021-11-06T07:23:06.264,89.560,-0.229,0.224,-0.954
1636208586304,2021-11-06T07:23:06.304,89.600,-0.229,0.226,-0.953
1636208586344,2021-11-06T07:23:06.344,89.640,-0.230,0.226,-0.954
1636208586384,2021-11-06T07:23:06.384,89.680,-0.228,0.225,-0.954
1636208586424,2021-11-06T07:23:06.424,89.720,-0.224,0.217,-0.955
1636208586464,2021-11-06T07:23:06.464,89.760,-0.224,0.216,-0.952
1636208586504,2021-11-06T07:23:06.504,89.800,-0.245,0.248,-0.949
1636208586544,2021-11-06T07:23:06.544,89.840,-0.232,0.222,-0.950
1636208586584,2021-11-06T07:23:06.584,89.880,-0.233,0.245,-0.950
1636208586624,2021-11-06T07:23:06.624,89.920,-0.224,0.224,-0.955
1636208586664,2021-11-06T07:23:06.664,89.960,-0.227,0.218,-0.955
1636208586704,2021-11-06T07:23:06.704,90.000,-0.229,0.229,-0.953
1636208586744,2021-11-06T07:23:06.744,90.040,-0.227,0.228,-0.952
1636208586784,2021-11-06T07:23:06.784,90.080,-0.226,0.225,-0.954
1636208586824,2021-11-06T07:23:06.824,90.120,-0.227,0.223,-0.953
1636208586864,2021-11-06T07:23:06.864,90.160,-0.226,0.222,-0.953
1636208586904,2021-11-06T07:23:06.904,90.200,-0.227,0.226,-0.953
1636208586944,2021-11-06T07:23:06.944,90.240,-0.231,0.233,-0.952
1636208586984,2021-11-06T07:23:06.984,90.280,-0.232,0.233,-0.951
1636208587024,2021-11-06T07:23:07.024,90.320,-0.228,0.230,-0.953
1636208587064,2021-11-06T07:23:07.064,90.360,-0.229,0.230,-0.953
