epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636208760665,2021-11-06T07:26:00.665,264.040,-0.976,0.335,-0.061
1636208760705,2021-11-06T07:26:00.705,264.080,-1.860,-0.183,0.030
1636208760745,2021-11-06T07:26:00.745,264.120,-2.378,-0.457,0.030
1636208760785,2021-11-06T07:26:00.785,264.160,-2.561,0.091,0.244
1636208760825,2021-11-06T07:26:00.825,264.200,-3.415,0.518,0.549
1636208760865,2021-11-06T07:26:00.865,264.240,-2.073,-0.244,0.244
1636208760905,2021-11-06T07:26:00.905,264.280,2.561,-0.366,-0.213
1636208760945,2021-11-06T07:26:00.945,264.320,3.476,-0.213,-0.671
1636208760985,2021-11-06T07:26:00.985,264.360,1.890,-0.305,-0.457
1636208761025,2021-11-06T07:26:01.025,264.400,2.439,0.396,-0.366
1636208761065,2021-11-06T07:26:01.065,264.440,0.579,0.549,-0.366
1636208761105,2021-11-06T07:26:01.105,264.480,-0.518,0.061,-0.274
1636208761145,2021-11-06T07:26:01.145,264.520,1.037,0.152,-0.366
1636208761185,2021-11-06T07:26:01.185,264.560,0.244,-0.061,-0.610
1636208761225,2021-11-06T07:26:01.225,264.600,-3.171,-0.091,-0.213
1636208761265,2021-11-06T07:26:01.265,264.640,-4.360,0.488,0.152
1636208761305,2021-11-06T07:26:01.305,264.680,-3.415,0.579,0.274
1636208761345,2021-11-06T07:26:01.345,264.720,-2.439,0.183,-0.061
1636208761385,2021-11-06T07:26:01.385,264.760,-2.256,-0.488,-0.305
1636208761425,2021-11-06T07:26:01.425,264.800,0.457,-0.061,-0.213
1636208761465,2021-11-06T07:26:01.465,264.840,-0.152,-0.183,-0.274
1636208761505,2021-11-06T07:26:01.505,264.880,-0.854,-0.152,-0.213
1636208761545,2021-11-06T07:26:01.545,264.920,0.884,-0.183,-0.244
1636208761585,2021-11-06T07:26:01.585,264.960,1.616,-0.457,-0.579
1636208761625,2021-11-06T07:26:01.625,265.000,2.165,-0.518,-0.671
1636208761665,2021-11-06T07:26:01.665,265.040,1.220,0.091,-0.457
1636208761705,2021-11-06T07:26:01.705,265.080,-0.701,0.366,-0.274
1636208761745,2021-11-06T07:26:01.745,265.120,-0.152,0.549,-0.396
1636208761785,2021-11-06T07:26:01.785,265.160,0.762,0.549,-0.549
1636208761825,2021-11-06T07:26:01.825,265.200,-0.274,0.366,-0.610
1636208761865,2021-11-06T07:26:01.865,265.240,-0.518,0.274,-0.366
1636208761905,2021-11-06T07:26:01.905,265.280,-0.244,0.183,-0.305
1636208761945,2021-11-06T07:26:01.945,265.320,-0.549,0.274,-0.335
1636208761985,2021-11-06T07:26:01.985,265.360,-0.610,0.244,-0.396
1636208762025,2021-11-06T07:26:02.025,265.400,-0.061,0.366,-0.366
1636208762065,2021-11-06T07:26:02.065,265.440,-0.305,0.274,-0.396
1636208762105,2021-11-06T07:26:02.105,265.480,-0.183,0.213,-0.305
1636208762145,2021-11-06T07:26:02.145,265.520,-0.427,0.335,-0.274
1636208762185,2021-11-06T07:26:02.185,265.560,-0.884,0.305,-0.335
1636208762225,2021-11-06T07:26:02.225,265.600,-0.183,0.213,-0.427
1636208762265,2021-11-06T07:26:02.265,265.640,0.671,0.091,-0.457
1636208762305,2021-11-06T07:26:02.305,265.680,0.793,0.091,-0.518
1636208762345,2021-11-06T07:26:02.345,265.720,1.341,-0.122,-0.579
1636208762385,2021-11-06T07:26:02.385,265.760,1.341,-0.366,-0.579
1636208762425,2021-11-06T07:26:02.425,265.800,-0.610,-0.091,-0.366
1636208762465,2021-11-06T07:26:02.465,265.840,-1.311,0.396,-0.122
1636208762505,2021-11-06T07:26:02.505,265.880,-1.250,0.488,-0.396
1636208762545,2021-11-06T07:26:02.545,265.920,-1.463,0.274,-0.549
1636208762585,2021-11-06T07:26:02.585,265.960,-0.884,0.152,-0.457
1636208762625,2021-11-06T07:26:02.625,266.000,-0.518,0.091,-0.244
1636208762665,2021-11-06T07:26:02.665,266.040,-0.671,0.030,-0.213
1636208762705,2021-11-06T07:26:02.705,266.080,-0.488,0.030,-0.183
1636208762745,2021-11-06T07:26:02.745,266.120,-0.305,0.061,-0.274
1636208762785,2021-11-06T07:26:02.785,266.160,-0.061,0.061,-0.457
1636208762825,2021-11-06T07:26:02.825,266.200,0.000,0.000,-0.518
1636208762865,2021-11-06T07:26:02.865,266.240,0.030,0.061,-0.518
1636208762905,2021-11-06T07:26:02.905,266.280,-0.335,0.122,-0.457
1636208762945,2021-11-06T07:26:02.945,266.320,-0.762,0.183,-0.335
1636208762985,2021-11-06T07:26:02.985,266.360,-0.579,0.152,-0.427
1636208763025,2021-11-06T07:26:03.025,266.400,-0.213,0.061,-0.457
1636208763065,2021-11-06T07:26:03.065,266.440,-0.152,0.091,-0.427
1636208763105,2021-11-06T07:26:03.105,266.480,-0.640,0.122,-0.396
1636208763145,2021-11-06T07:26:03.145,266.520,-0.945,0.183,-0.457
1636208763185,2021-11-06T07:26:03.185,266.560,-1.159,0.061,-0.427
1636208763225,2021-11-06T07:26:03.225,266.600,0.396,0.213,-0.396
1636208763265,2021-11-06T07:26:03.265,266.640,0.823,0.213,-0.518
1636208763305,2021-11-06T07:26:03.305,266.680,0.061,0.274,-0.396
1636208763345,2021-11-06T07:26:03.345,266.720,0.152,0.427,-0.335
1636208763385,2021-11-06T07:26:03.385,266.760,0.183,0.305,-0.183
1636208763425,2021-11-06T07:26:03.425,266.800,-0.457,0.213,0.122
1636208763465,2021-11-06T07:26:03.465,266.840,0.244,0.305,0.091
1636208763505,2021-11-06T07:26:03.505,266.880,0.213,0.091,-0.366
1636208763545,2021-11-06T07:26:03.545,266.920,-0.457,0.183,-0.488
1636208763585,2021-11-06T07:26:03.585,266.960,-0.366,0.244,-0.579
1636208763625,2021-11-06T07:26:03.625,267.000,0.183,0.122,-0.610
1636208763665,2021-11-06T07:26:03.665,267.040,-0.213,0.091,-0.488
1636208763705,2021-11-06T07:26:03.705,267.080,-0.274,0.274,-0.427
1636208763745,2021-11-06T07:26:03.745,267.120,-0.518,0.274,-0.305
1636208763785,2021-11-06T07:26:03.785,267.160,-0.061,0.000,-0.305
1636208763825,2021-11-06T07:26:03.825,267.200,0.366,-0.030,-0.091
1636208763865,2021-11-06T07:26:03.865,267.240,-0.366,0.061,0.152
1636208763905,2021-11-06T07:26:03.905,267.280,-0.549,0.213,-0.183
1636208763945,2021-11-06T07:26:03.945,267.320,-0.152,0.335,-0.640
1636208763985,2021-11-06T07:26:03.985,267.360,-0.091,0.244,-0.671
1636208764025,2021-11-06T07:26:04.025,267.400,0.000,0.183,-0.457
1636208764065,2021-11-06T07:26:04.065,267.440,-0.213,0.122,-0.244
1636208764105,2021-11-06T07:26:04.105,267.480,-0.061,0.183,-0.213
1636208764145,2021-11-06T07:26:04.145,267.520,-0.183,0.244,-0.244
1636208764185,2021-11-06T07:26:04.185,267.560,-0.274,0.244,-0.335
1636208764225,2021-11-06T07:26:04.225,267.600,-0.366,0.244,-0.488
1636208764265,2021-11-06T07:26:04.265,267.640,-0.396,0.244,-0.549
1636208764305,2021-11-06T07:26:04.305,267.680,0.183,0.244,-0.427
1636208764345,2021-11-06T07:26:04.345,267.720,-0.091,0.152,-0.305
1636208764385,2021-11-06T07:26:04.385,267.760,-0.366,0.244,-0.305
1636208764425,2021-11-06T07:26:04.425,267.800,-0.274,0.274,-0.396
1636208764465,2021-11-06T07:26:04.465,267.840,-0.518,0.213,-0.457
1636208764505,2021-11-06T07:26:04.505,267.880,-0.793,0.244,-0.518
1636208764545,2021-11-06T07:26:04.545,267.920,-0.488,0.152,-0.579
1636208764585,2021-11-06T07:26:04.585,267.960,-0.457,0.488,-0.427
1636208764625,2021-11-06T07:26:04.625,268.000,-1.555,0.488,-0.518
1636208764665,2021-11-06T07:26:04.665,268.040,-0.610,0.305,-0.610
1636208764705,2021-11-06T07:26:04.705,268.080,1.280,0.152,-0.488
1636208764745,2021-11-06T07:26:04.745,268.120,1.341,0.152,-0.549
1636208764785,2021-11-06T07:26:04.785,268.160,0.366,-0.213,-0.305
1636208764825,2021-11-06T07:26:04.825,268.200,0.335,-0.396,0.335
1636208764865,2021-11-06T07:26:04.865,268.240,0.030,0.091,0.488
1636208764905,2021-11-06T07:26:04.905,268.280,-2.470,0.122,0.000
1636208764945,2021-11-06T07:26:04.945,268.320,-1.524,0.244,-0.244
1636208764985,2021-11-06T07:26:04.985,268.360,0.183,0.000,-0.396
1636208765025,2021-11-06T07:26:05.025,268.400,0.274,-0.030,-0.457
1636208765065,2021-11-06T07:26:05.065,268.440,0.457,0.000,-0.488
1636208765105,2021-11-06T07:26:05.105,268.480,0.976,0.091,-0.335
1636208765145,2021-11-06T07:26:05.145,268.520,-0.091,0.091,-0.366
1636208765185,2021-11-06T07:26:05.185,268.560,-1.067,0.366,-0.244
1636208765225,2021-11-06T07:26:05.225,268.600,-1.677,0.640,-0.213
1636208765265,2021-11-06T07:26:05.265,268.640,-1.616,0.427,-0.518
1636208765305,2021-11-06T07:26:05.305,268.680,-1.250,0.427,-0.762
1636208765345,2021-11-06T07:26:05.345,268.720,-1.037,0.335,-0.854
1636208765385,2021-11-06T07:26:05.385,268.760,0.762,0.244,-0.549
1636208765425,2021-11-06T07:26:05.425,268.800,0.579,0.000,-0.366
1636208765465,2021-11-06T07:26:05.465,268.840,0.244,0.305,-0.061
1636208765505,2021-11-06T07:26:05.505,268.880,-0.823,0.213,-0.122
1636208765545,2021-11-06T07:26:05.545,268.920,-1.006,0.183,-0.244
1636208765585,2021-11-06T07:26:05.585,268.960,-0.549,0.061,-0.396
1636208765625,2021-11-06T07:26:05.625,269.000,-0.213,-0.030,-0.457
1636208765665,2021-11-06T07:26:05.665,269.040,-1.220,0.000,-0.579
1636208765705,2021-11-06T07:26:05.705,269.080,-0.732,0.183,-0.671
1636208765745,2021-11-06T07:26:05.745,269.120,-0.366,0.152,-0.701
1636208765785,2021-11-06T07:26:05.785,269.160,-1.006,0.183,-0.549
1636208765825,2021-11-06T07:26:05.825,269.200,-0.915,0.183,-0.274
1636208765865,2021-11-06T07:26:05.865,269.240,-0.396,0.244,-0.152
1636208765905,2021-11-06T07:26:05.905,269.280,-0.305,0.152,-0.152
1636208765945,2021-11-06T07:26:05.945,269.320,-0.152,0.091,-0.122
1636208765985,2021-11-06T07:26:05.985,269.360,-0.366,0.061,-0.122
1636208766025,2021-11-06T07:26:06.025,269.400,-0.183,0.183,-0.488
1636208766065,2021-11-06T07:26:06.065,269.440,0.244,0.183,-0.671
1636208766105,2021-11-06T07:26:06.105,269.480,0.061,0.000,-0.213
1636208766145,2021-11-06T07:26:06.145,269.520,-0.091,0.061,0.091
1636208766185,2021-11-06T07:26:06.185,269.560,0.122,0.152,0.000
1636208766225,2021-11-06T07:26:06.225,269.600,0.213,0.213,-0.061
1636208766265,2021-11-06T07:26:06.265,269.640,-0.030,0.213,-0.122
1636208766305,2021-11-06T07:26:06.305,269.680,-0.030,0.061,-0.305
1636208766345,2021-11-06T07:26:06.345,269.720,0.000,0.183,-0.305
1636208766385,2021-11-06T07:26:06.385,269.760,-0.183,0.183,-0.366
1636208766425,2021-11-06T07:26:06.425,269.800,-0.762,0.274,-0.335
1636208766465,2021-11-06T07:26:06.465,269.840,-1.037,0.213,-0.213
1636208766505,2021-11-06T07:26:06.505,269.880,-0.518,0.152,-0.274
1636208766545,2021-11-06T07:26:06.545,269.920,-0.213,0.152,-0.427
1636208766585,2021-11-06T07:26:06.585,269.960,0.701,0.213,-0.396
1636208766625,2021-11-06T07:26:06.625,270.000,1.860,0.030,-0.518
1636208766665,2021-11-06T07:26:06.665,270.040,1.220,0.061,-0.579
1636208766705,2021-11-06T07:26:06.705,270.080,-0.732,0.061,-0.396
1636208766745,2021-11-06T07:26:06.745,270.120,-0.061,0.213,-0.244
1636208766785,2021-11-06T07:26:06.785,270.160,-0.030,0.122,-0.183
1636208766825,2021-11-06T07:26:06.825,270.200,-0.091,0.305,-0.366
1636208766865,2021-11-06T07:26:06.865,270.240,0.122,0.244,-0.549
1636208766905,2021-11-06T07:26:06.905,270.280,0.091,0.152,-0.457
1636208766945,2021-11-06T07:26:06.945,270.320,0.091,0.274,-0.305
1636208766985,2021-11-06T07:26:06.985,270.360,-0.762,0.335,-0.274
1636208767025,2021-11-06T07:26:07.025,270.400,-1.250,0.305,-0.366
1636208767065,2021-11-06T07:26:07.065,270.440,-0.945,0.213,-0.457
1636208767105,2021-11-06T07:26:07.105,270.480,-0.457,0.213,-0.427
1636208767145,2021-11-06T07:26:07.145,270.520,-0.366,0.213,-0.396
1636208767185,2021-11-06T07:26:07.185,270.560,-0.549,0.183,-0.427
1636208767225,2021-11-06T07:26:07.225,270.600,-0.396,0.183,-0.396
1636208767265,2021-11-06T07:26:07.265,270.640,-0.305,0.152,-0.396
1636208767305,2021-11-06T07:26:07.305,270.680,-0.610,0.122,-0.366
1636208767345,2021-11-06T07:26:07.345,270.720,-0.091,0.061,-0.427
1636208767385,2021-11-06T07:26:07.385,270.760,0.213,-0.030,-0.396
1636208767425,2021-11-06T07:26:07.425,270.800,0.061,0.030,-0.213
1636208767465,2021-11-06T07:26:07.465,270.840,-0.122,0.122,-0.213
1636208767505,2021-11-06T07:26:07.505,270.880,-0.122,0.152,-0.396
1636208767545,2021-11-06T07:26:07.545,270.920,-0.122,0.274,-0.366
1636208767585,2021-11-06T07:26:07.585,270.960,0.000,0.305,-0.366
1636208767625,2021-11-06T07:26:07.625,271.000,-0.091,0.274,-0.396
1636208767665,2021-11-06T07:26:07.665,271.040,-0.213,0.335,-0.305
1636208767705,2021-11-06T07:26:07.705,271.080,-0.061,0.305,-0.335
1636208767745,2021-11-06T07:26:07.745,271.120,-0.030,0.244,-0.366
1636208767785,2021-11-06T07:26:07.785,271.160,-0.030,0.366,-0.335
1636208767825,2021-11-06T07:26:07.825,271.200,0.030,0.305,-0.488
1636208767865,2021-11-06T07:26:07.865,271.240,-0.152,0.152,-0.457
1636208767905,2021-11-06T07:26:07.905,271.280,-0.091,0.183,-0.305
1636208767945,2021-11-06T07:26:07.945,271.320,-0.061,0.213,-0.335
1636208767985,2021-11-06T07:26:07.985,271.360,0.061,0.152,-0.366
1636208768025,2021-11-06T07:26:08.025,271.400,0.000,0.183,-0.335
1636208768065,2021-11-06T07:26:08.065,271.440,0.061,0.274,-0.335
1636208768105,2021-11-06T07:26:08.105,271.480,0.000,0.305,-0.366
1636208768145,2021-11-06T07:26:08.145,271.520,-0.335,0.244,-0.396
1636208768185,2021-11-06T07:26:08.185,271.560,-0.274,0.183,-0.366
1636208768225,2021-11-06T07:26:08.225,271.600,-0.244,0.183,-0.335
1636208768265,2021-11-06T07:26:08.265,271.640,-0.274,0.152,-0.366
1636208768305,2021-11-06T07:26:08.305,271.680,-0.152,0.152,-0.335
1636208768345,2021-11-06T07:26:08.345,271.720,-0.091,0.152,-0.366
1636208768385,2021-11-06T07:26:08.385,271.760,-0.183,0.183,-0.518
1636208768425,2021-11-06T07:26:08.425,271.800,-0.274,0.305,-0.427
1636208768465,2021-11-06T07:26:08.465,271.840,-0.610,0.183,-0.335
1636208768505,2021-11-06T07:26:08.505,271.880,-0.579,0.183,-0.366
1636208768545,2021-11-06T07:26:08.545,271.920,-0.427,0.244,-0.366
1636208768585,2021-11-06T07:26:08.585,271.960,0.000,0.152,-0.396
1636208768625,2021-11-06T07:26:08.625,272.000,-0.213,0.213,-0.366
1636208768665,2021-11-06T07:26:08.665,272.040,-0.457,0.183,-0.366
1636208768705,2021-11-06T07:26:08.705,272.080,-0.396,0.000,-0.305
1636208768745,2021-11-06T07:26:08.745,272.120,-0.335,0.000,-0.183
1636208768785,2021-11-06T07:26:08.785,272.160,-0.122,-0.061,-0.366
1636208768825,2021-11-06T07:26:08.825,272.200,0.152,-0.030,-0.305
1636208768865,2021-11-06T07:26:08.865,272.240,-0.091,0.061,-0.244
1636208768905,2021-11-06T07:26:08.905,272.280,-0.030,0.183,-0.274
1636208768945,2021-11-06T07:26:08.945,272.320,-0.091,0.244,-0.335
1636208768985,2021-11-06T07:26:08.985,272.360,-0.274,0.183,-0.396
1636208769025,2021-11-06T07:26:09.025,272.400,-0.122,0.152,-0.366
1636208769065,2021-11-06T07:26:09.065,272.440,-0.091,0.152,-0.366
1636208769105,2021-11-06T07:26:09.105,272.480,-0.366,0.244,-0.366
1636208769145,2021-11-06T07:26:09.145,272.520,-0.305,0.305,-0.366
1636208769185,2021-11-06T07:26:09.185,272.560,-0.427,0.183,-0.366
1636208769225,2021-11-06T07:26:09.225,272.600,-0.274,0.183,-0.366
1636208769265,2021-11-06T07:26:09.265,272.640,-0.427,0.122,-0.305
1636208769305,2021-11-06T07:26:09.305,272.680,-0.396,0.244,-0.274
1636208769345,2021-11-06T07:26:09.345,272.720,-0.305,0.213,-0.335
1636208769385,2021-11-06T07:26:09.385,272.760,-0.244,0.091,-0.427
1636208769425,2021-11-06T07:26:09.425,272.800,-0.152,0.091,-0.396
1636208769465,2021-11-06T07:26:09.465,272.840,-0.579,0.122,-0.366
1636208769505,2021-11-06T07:26:09.505,272.880,-0.335,0.061,-0.457
1636208769545,2021-11-06T07:26:09.545,272.920,-0.122,-0.030,-0.396
1636208769585,2021-11-06T07:26:09.585,272.960,-0.061,0.152,-0.366
1636208769625,2021-11-06T07:26:09.625,273.000,0.000,0.396,-0.427
1636208769665,2021-11-06T07:26:09.665,273.040,-0.244,0.183,-0.335
1636208769705,2021-11-06T07:26:09.705,273.080,-1.463,0.213,-0.396
1636208769745,2021-11-06T07:26:09.745,273.120,-1.037,0.518,-0.274
1636208769785,2021-11-06T07:26:09.785,273.160,-0.335,0.244,-0.305
1636208769825,2021-11-06T07:26:09.825,273.200,-0.152,0.122,-0.274
1636208769865,2021-11-06T07:26:09.865,273.240,-0.884,0.274,-0.335
1636208769905,2021-11-06T07:26:09.905,273.280,-1.280,0.366,-0.427
1636208769945,2021-11-06T07:26:09.945,273.320,-0.518,0.549,-0.518
1636208769985,2021-11-06T07:26:09.985,273.360,0.396,1.433,-0.732
1636208770025,2021-11-06T07:26:10.025,273.400,-0.366,0.854,-0.610
1636208770065,2021-11-06T07:26:10.065,273.440,-0.183,0.061,-0.518
1636208770105,2021-11-06T07:26:10.105,273.480,-1.280,0.579,-0.884
1636208770145,2021-11-06T07:26:10.145,273.520,-3.445,0.915,-0.366
1636208770185,2021-11-06T07:26:10.185,273.560,-3.049,2.073,1.037
1636208770225,2021-11-06T07:26:10.225,273.600,-2.104,2.805,0.915
1636208770265,2021-11-06T07:26:10.265,273.640,-1.128,3.079,0.610
1636208770305,2021-11-06T07:26:10.305,273.680,1.341,1.768,0.274
1636208770345,2021-11-06T07:26:10.345,273.720,1.860,0.244,0.061
1636208770385,2021-11-06T07:26:10.385,273.760,2.378,0.030,0.122
1636208770425,2021-11-06T07:26:10.425,273.800,2.195,-0.030,0.274
1636208770465,2021-11-06T07:26:10.465,273.840,2.835,-1.189,-0.396
1636208770505,2021-11-06T07:26:10.505,273.880,2.439,-2.012,-0.488
1636208770545,2021-11-06T07:26:10.545,273.920,2.713,-0.854,-0.579
1636208770585,2021-11-06T07:26:10.585,273.960,0.945,-0.427,-0.335
1636208770625,2021-11-06T07:26:10.625,274.000,-5.335,0.579,0.884
1636208770665,2021-11-06T07:26:10.665,274.040,-6.006,2.652,1.677
1636208770705,2021-11-06T07:26:10.705,274.080,-6.159,4.360,2.348
1636208770745,2021-11-06T07:26:10.745,274.120,-5.091,4.268,2.927
1636208770785,2021-11-06T07:26:10.785,274.160,1.311,6.006,1.402
1636208770825,2021-11-06T07:26:10.825,274.200,3.049,4.573,-0.732
1636208770865,2021-11-06T07:26:10.865,274.240,3.841,3.811,-1.585
1636208770905,2021-11-06T07:26:10.905,274.280,7.378,4.573,-3.567
1636208770945,2021-11-06T07:26:10.945,274.320,5.152,2.591,-2.195
1636208770985,2021-11-06T07:26:10.985,274.360,3.110,3.780,-1.098
1636208771025,2021-11-06T07:26:11.025,274.400,4.970,5.305,-0.762
1636208771065,2021-11-06T07:26:11.065,274.440,3.201,1.707,-0.640
1636208771105,2021-11-06T07:26:11.105,274.480,0.762,-0.335,-0.640
1636208771145,2021-11-06T07:26:11.145,274.520,-1.067,-0.152,0.000
1636208771185,2021-11-06T07:26:11.185,274.560,-2.226,-0.152,0.610
1636208771225,2021-11-06T07:26:11.225,274.600,-1.098,-0.213,0.152
1636208771265,2021-11-06T07:26:11.265,274.640,1.585,-1.220,-1.006
1636208771305,2021-11-06T07:26:11.305,274.680,4.055,-2.104,-2.043
1636208771345,2021-11-06T07:26:11.345,274.720,4.360,-1.220,-0.945
1636208771385,2021-11-06T07:26:11.385,274.760,2.713,0.030,0.305
1636208771425,2021-11-06T07:26:11.425,274.800,0.884,0.427,-0.732
1636208771465,2021-11-06T07:26:11.465,274.840,-1.738,0.274,-0.152
1636208771505,2021-11-06T07:26:11.505,274.880,-3.567,0.091,0.854
1636208771545,2021-11-06T07:26:11.545,274.920,-4.116,0.152,1.463
1636208771585,2021-11-06T07:26:11.585,274.960,-3.232,0.335,0.976
1636208771625,2021-11-06T07:26:11.625,275.000,-2.165,-0.061,0.061
1636208771665,2021-11-06T07:26:11.665,275.040,-1.768,-0.305,0.305
1636208771705,2021-11-06T07:26:11.705,275.080,-1.372,-0.305,0.061
1636208771745,2021-11-06T07:26:11.745,275.120,-0.945,-0.152,-0.122
1636208771785,2021-11-06T07:26:11.785,275.160,-1.280,0.000,0.213
1636208771825,2021-11-06T07:26:11.825,275.200,-1.738,-0.061,0.061
1636208771865,2021-11-06T07:26:11.865,275.240,0.488,-0.579,-0.488
1636208771905,2021-11-06T07:26:11.905,275.280,2.134,-0.793,-1.402
1636208771945,2021-11-06T07:26:11.945,275.320,1.250,-0.457,-1.341
1636208771985,2021-11-06T07:26:11.985,275.360,0.305,-0.122,-0.335
1636208772025,2021-11-06T07:26:12.025,275.400,-1.372,-0.244,0.396
1636208772065,2021-11-06T07:26:12.065,275.440,-1.494,-0.061,0.183
1636208772105,2021-11-06T07:26:12.105,275.480,0.671,0.213,-0.640
1636208772145,2021-11-06T07:26:12.145,275.520,1.829,0.061,-1.250
1636208772185,2021-11-06T07:26:12.185,275.560,1.555,-0.122,-1.006
1636208772225,2021-11-06T07:26:12.225,275.600,0.030,-0.213,-0.549
1636208772265,2021-11-06T07:26:12.265,275.640,-0.122,0.061,-0.274
1636208772305,2021-11-06T07:26:12.305,275.680,-0.274,-0.061,-0.274
1636208772345,2021-11-06T07:26:12.345,275.720,-0.884,0.000,-0.030
1636208772385,2021-11-06T07:26:12.385,275.760,-1.128,-0.091,0.000
1636208772425,2021-11-06T07:26:12.425,275.800,-0.518,0.122,-0.305
1636208772465,2021-11-06T07:26:12.465,275.840,0.305,0.396,-0.305
1636208772505,2021-11-06T07:26:12.505,275.880,0.701,-0.061,-0.488
1636208772545,2021-11-06T07:26:12.545,275.920,0.549,-0.427,-0.396
1636208772585,2021-11-06T07:26:12.585,275.960,-1.189,0.366,0.213
1636208772625,2021-11-06T07:26:12.625,276.000,-1.585,0.671,0.884
1636208772665,2021-11-06T07:26:12.665,276.040,1.128,0.671,-0.030
1636208772705,2021-11-06T07:26:12.705,276.080,0.976,0.152,-0.457
1636208772745,2021-11-06T07:26:12.745,276.120,-1.799,-0.518,0.274
1636208772785,2021-11-06T07:26:12.785,276.160,-3.628,-0.335,0.366
1636208772825,2021-11-06T07:26:12.825,276.200,-3.476,-0.366,-0.762
1636208772865,2021-11-06T07:26:12.865,276.240,-1.890,-0.701,-1.738
1636208772905,2021-11-06T07:26:12.905,276.280,-0.945,-0.793,-1.098
1636208772945,2021-11-06T07:26:12.945,276.320,-0.945,-0.213,-0.579
1636208772985,2021-11-06T07:26:12.985,276.360,-1.463,0.274,-0.213
1636208773025,2021-11-06T07:26:13.025,276.400,0.366,0.762,0.061
1636208773065,2021-11-06T07:26:13.065,276.440,2.561,0.945,-0.183
1636208773105,2021-11-06T07:26:13.105,276.480,1.738,0.549,-0.640
1636208773145,2021-11-06T07:26:13.145,276.520,0.701,-0.152,-0.488
1636208773185,2021-11-06T07:26:13.185,276.560,1.555,-0.091,-0.335
1636208773225,2021-11-06T07:26:13.225,276.600,0.122,-0.244,-0.457
1636208773265,2021-11-06T07:26:13.265,276.640,-5.122,0.122,1.494
1636208773305,2021-11-06T07:26:13.305,276.680,-11.555,2.134,4.817
1636208773345,2021-11-06T07:26:13.345,276.720,-10.854,-1.677,2.195
1636208773385,2021-11-06T07:26:13.385,276.760,-5.762,-5.427,-1.402
1636208773425,2021-11-06T07:26:13.425,276.800,1.921,-7.652,-1.951
1636208773465,2021-11-06T07:26:13.465,276.840,4.573,-8.628,-2.165
1636208773505,2021-11-06T07:26:13.505,276.880,2.043,-5.610,-1.037
1636208773545,2021-11-06T07:26:13.545,276.920,-0.793,-2.713,-0.488
1636208773585,2021-11-06T07:26:13.585,276.960,1.707,1.951,-2.226
1636208773625,2021-11-06T07:26:13.625,277.000,0.854,2.713,-0.701
1636208773665,2021-11-06T07:26:13.665,277.040,2.317,-0.640,9.268
1636208773705,2021-11-06T07:26:13.705,277.080,7.195,-1.402,10.030
1636208773745,2021-11-06T07:26:13.745,277.120,3.262,-9.146,-1.067
1636208773785,2021-11-06T07:26:13.785,277.160,-0.671,-2.927,9.024
1636208773825,2021-11-06T07:26:13.825,277.200,-8.598,10.366,12.470
1636208773865,2021-11-06T07:26:13.865,277.240,-5.366,18.079,8.628
1636208773905,2021-11-06T07:26:13.905,277.280,-0.732,19.268,2.805
1636208773945,2021-11-06T07:26:13.945,277.320,-3.354,20.030,0.030
1636208773985,2021-11-06T07:26:13.985,277.360,-6.250,19.573,3.659
1636208774025,2021-11-06T07:26:14.025,277.400,-8.659,20.427,7.713
1636208774065,2021-11-06T07:26:14.065,277.440,-9.482,8.902,3.963
1636208774105,2021-11-06T07:26:14.105,277.480,-1.311,4.268,-4.939
1636208774145,2021-11-06T07:26:14.145,277.520,1.494,-3.445,-13.232
1636208774185,2021-11-06T07:26:14.185,277.560,-3.994,-3.902,-4.970
1636208774225,2021-11-06T07:26:14.225,277.600,-1.707,-2.835,-0.091
1636208774265,2021-11-06T07:26:14.265,277.640,-0.183,-0.457,-0.701
1636208774305,2021-11-06T07:26:14.305,277.680,-3.506,-1.159,-0.976
1636208774345,2021-11-06T07:26:14.345,277.720,-2.439,-0.152,-0.854
1636208774385,2021-11-06T07:26:14.385,277.760,-1.799,-0.030,-0.549
1636208774425,2021-11-06T07:26:14.425,277.800,-1.799,-0.427,-0.610
1636208774465,2021-11-06T07:26:14.465,277.840,-0.274,-0.610,-0.488
1636208774505,2021-11-06T07:26:14.505,277.880,0.366,-0.213,-0.427
1636208774545,2021-11-06T07:26:14.545,277.920,0.122,0.366,-0.671
1636208774585,2021-11-06T07:26:14.585,277.960,0.274,0.854,-0.549
1636208774625,2021-11-06T07:26:14.625,278.000,0.457,0.732,-0.549
1636208774665,2021-11-06T07:26:14.665,278.040,0.671,0.152,-0.213
1636208774705,2021-11-06T07:26:14.705,278.080,0.854,-0.030,0.122
1636208774745,2021-11-06T07:26:14.745,278.120,0.671,-0.305,0.244
1636208774785,2021-11-06T07:26:14.785,278.160,0.640,-0.610,0.183
1636208774825,2021-11-06T07:26:14.825,278.200,0.488,-0.305,0.335
1636208774865,2021-11-06T07:26:14.865,278.240,-0.091,-0.488,0.671
1636208774905,2021-11-06T07:26:14.905,278.280,1.128,-0.030,1.067
1636208774945,2021-11-06T07:26:14.945,278.320,1.067,-0.366,0.823
1636208774985,2021-11-06T07:26:14.985,278.360,0.274,-1.037,0.549
1636208775025,2021-11-06T07:26:15.025,278.400,-0.183,-1.220,0.518
