epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636227288158,2021-11-06T21:34:48.158,390.680,7.896,-35.732,10.915
1636227288198,2021-11-06T21:34:48.198,390.720,12.652,-29.482,11.250
1636227288238,2021-11-06T21:34:48.238,390.760,17.500,-11.524,2.226
1636227288278,2021-11-06T21:34:48.278,390.800,6.738,2.713,-6.555
1636227288318,2021-11-06T21:34:48.318,390.840,-4.787,2.835,-14.573
1636227288358,2021-11-06T21:34:48.358,390.880,-9.878,-13.140,-39.116
1636227288398,2021-11-06T21:34:48.398,390.920,-1.646,-37.713,-39.268
1636227288438,2021-11-06T21:34:48.438,390.960,16.037,-25.549,-34.238
1636227288478,2021-11-06T21:34:48.478,391.000,12.896,7.774,-26.646
1636227288518,2021-11-06T21:34:48.518,391.040,14.695,8.994,-12.287
1636227288558,2021-11-06T21:34:48.558,391.080,14.207,7.713,-17.896
1636227288598,2021-11-06T21:34:48.598,391.120,-6.829,2.165,-9.451
1636227288638,2021-11-06T21:34:48.638,391.160,-4.909,-3.689,-9.787
1636227288678,2021-11-06T21:34:48.678,391.200,0.122,7.195,-0.335
1636227288718,2021-11-06T21:34:48.718,391.240,-1.768,11.890,16.098
1636227288758,2021-11-06T21:34:48.758,391.280,-7.866,17.683,30.457
1636227288798,2021-11-06T21:34:48.798,391.320,-12.744,12.073,44.329
1636227288838,2021-11-06T21:34:48.838,391.360,-15.274,-3.354,36.860
1636227288878,2021-11-06T21:34:48.878,391.400,9.268,-22.012,8.537
1636227288918,2021-11-06T21:34:48.918,391.440,3.354,-33.902,-5.640
1636227288958,2021-11-06T21:34:48.958,391.480,-38.415,0.518,-4.451
1636227288998,2021-11-06T21:34:48.998,391.520,-0.701,10.549,3.902
1636227289038,2021-11-06T21:34:49.038,391.560,24.451,23.201,23.963
1636227289078,2021-11-06T21:34:49.078,391.600,20.061,27.256,37.287
1636227289118,2021-11-06T21:34:49.118,391.640,12.774,-7.439,37.835
1636227289158,2021-11-06T21:34:49.158,391.680,-0.061,-33.933,34.970
1636227289198,2021-11-06T21:34:49.198,391.720,-2.622,-21.768,22.073
1636227289238,2021-11-06T21:34:49.238,391.760,-3.872,-11.372,5.518
1636227289278,2021-11-06T21:34:49.278,391.800,-1.585,2.470,5.671
1636227289318,2021-11-06T21:34:49.318,391.840,5.366,20.976,2.774
1636227289358,2021-11-06T21:34:49.358,391.880,5.518,12.073,1.616
1636227289398,2021-11-06T21:34:49.398,391.920,1.494,2.835,4.177
1636227289438,2021-11-06T21:34:49.438,391.960,9.970,7.927,-0.793
1636227289478,2021-11-06T21:34:49.478,392.000,4.726,5.244,2.287
1636227289518,2021-11-06T21:34:49.518,392.040,1.738,5.610,-0.183
1636227289558,2021-11-06T21:34:49.558,392.080,6.585,-3.537,2.744
1636227289598,2021-11-06T21:34:49.598,392.120,5.213,-18.476,1.159
1636227289638,2021-11-06T21:34:49.638,392.160,-6.829,-16.159,-13.323
1636227289678,2021-11-06T21:34:49.678,392.200,-21.311,-3.811,-12.561
1636227289718,2021-11-06T21:34:49.718,392.240,-1.037,7.652,2.561
1636227289758,2021-11-06T21:34:49.758,392.280,0.061,15.061,7.409
1636227289798,2021-11-06T21:34:49.798,392.320,-9.116,10.518,19.543
1636227289838,2021-11-06T21:34:49.838,392.360,-18.201,6.616,29.512
1636227289878,2021-11-06T21:34:49.878,392.400,0.396,-6.128,11.860
1636227289918,2021-11-06T21:34:49.918,392.440,-2.409,-42.409,4.848
1636227289958,2021-11-06T21:34:49.958,392.480,-14.726,-28.750,4.207
1636227289998,2021-11-06T21:34:49.998,392.520,4.055,6.494,5.335
1636227290038,2021-11-06T21:34:50.038,392.560,12.500,13.963,2.988
1636227290078,2021-11-06T21:34:50.078,392.600,25.091,9.451,4.604
1636227290118,2021-11-06T21:34:50.118,392.640,26.098,-0.884,5.457
1636227290158,2021-11-06T21:34:50.158,392.680,30.732,-6.372,-12.652
1636227290198,2021-11-06T21:34:50.198,392.720,16.738,-16.677,-22.774
1636227290238,2021-11-06T21:34:50.238,392.760,-0.488,-13.537,-21.402
1636227290278,2021-11-06T21:34:50.278,392.800,-20.640,21.250,-15.732
1636227290318,2021-11-06T21:34:50.318,392.840,-24.268,37.652,-8.262
1636227290358,2021-11-06T21:34:50.358,392.880,2.622,35.793,-2.287
1636227290398,2021-11-06T21:34:50.398,392.920,3.201,24.787,6.646
1636227290438,2021-11-06T21:34:50.438,392.960,8.963,12.409,3.933
1636227290478,2021-11-06T21:34:50.478,393.000,-12.988,-17.896,3.476
1636227290518,2021-11-06T21:34:50.518,393.040,-18.811,-46.524,1.128
1636227290558,2021-11-06T21:34:50.558,393.080,13.598,-21.250,-10.915
1636227290598,2021-11-06T21:34:50.598,393.120,-8.628,11.402,-3.872
1636227290638,2021-11-06T21:34:50.638,393.160,-8.171,12.561,-3.933
1636227290678,2021-11-06T21:34:50.678,393.200,8.201,2.195,-5.915
1636227290718,2021-11-06T21:34:50.718,393.240,5.213,-10.671,-6.524
1636227290758,2021-11-06T21:34:50.758,393.280,0.244,-5.915,-12.195
1636227290798,2021-11-06T21:34:50.798,393.320,-11.555,5.640,-14.055
1636227290838,2021-11-06T21:34:50.838,393.360,-32.134,10.213,-5.305
1636227290878,2021-11-06T21:34:50.878,393.400,-48.140,11.982,2.439
1636227290918,2021-11-06T21:34:50.918,393.440,-12.043,5.213,-3.994
1636227290958,2021-11-06T21:34:50.958,393.480,5.366,-8.354,1.463
1636227290998,2021-11-06T21:34:50.998,393.520,5.152,-18.415,1.433
1636227291038,2021-11-06T21:34:51.038,393.560,5.854,-9.543,-2.866
1636227291078,2021-11-06T21:34:51.078,393.600,-3.415,10.945,1.311
1636227291118,2021-11-06T21:34:51.118,393.640,27.226,6.250,-7.988
1636227291158,2021-11-06T21:34:51.158,393.680,38.110,-11.128,-10.488
1636227291198,2021-11-06T21:34:51.198,393.720,14.360,-3.902,-7.409
1636227291238,2021-11-06T21:34:51.238,393.760,16.921,6.799,-14.848
1636227291278,2021-11-06T21:34:51.278,393.800,2.988,5.366,-10.000
1636227291318,2021-11-06T21:34:51.318,393.840,2.317,0.610,-6.494
1636227291358,2021-11-06T21:34:51.358,393.880,-2.439,-15.732,-6.311
1636227291398,2021-11-06T21:34:51.398,393.920,2.256,-3.354,-7.317
1636227291438,2021-11-06T21:34:51.438,393.960,3.933,19.512,-5.915
1636227291478,2021-11-06T21:34:51.478,394.000,-6.616,8.750,1.189
1636227291518,2021-11-06T21:34:51.518,394.040,6.341,-1.341,2.165
1636227291558,2021-11-06T21:34:51.558,394.080,13.415,-11.098,6.829
1636227291598,2021-11-06T21:34:51.598,394.120,17.043,-17.774,2.988
1636227291638,2021-11-06T21:34:51.638,394.160,14.421,-0.122,-0.762
1636227291678,2021-11-06T21:34:51.678,394.200,10.366,17.043,3.750
1636227291718,2021-11-06T21:34:51.718,394.240,6.037,16.677,6.799
1636227291758,2021-11-06T21:34:51.758,394.280,0.366,14.451,3.323
1636227291798,2021-11-06T21:34:51.798,394.320,-9.451,3.567,2.195
1636227291838,2021-11-06T21:34:51.838,394.360,-1.677,-9.543,-1.220
1636227291878,2021-11-06T21:34:51.878,394.400,17.256,10.030,-10.884
1636227291918,2021-11-06T21:34:51.918,394.440,-3.750,9.878,-9.390
1636227291958,2021-11-06T21:34:51.958,394.480,-0.305,-1.006,-4.451
1636227291998,2021-11-06T21:34:51.998,394.520,12.683,1.463,-2.409
1636227292038,2021-11-06T21:34:52.038,394.560,-3.140,7.988,2.744
1636227292078,2021-11-06T21:34:52.078,394.600,-16.494,11.738,6.677
1636227292118,2021-11-06T21:34:52.118,394.640,-15.122,0.640,8.110
1636227292158,2021-11-06T21:34:52.158,394.680,-8.659,-13.659,10.183
1636227292198,2021-11-06T21:34:52.198,394.720,1.738,-15.549,6.433
1636227292238,2021-11-06T21:34:52.238,394.760,9.360,-1.768,-1.341
1636227292278,2021-11-06T21:34:52.278,394.800,0.457,4.024,-2.012
1636227292318,2021-11-06T21:34:52.318,394.840,-9.207,-0.122,-1.982
1636227292358,2021-11-06T21:34:52.358,394.880,-6.372,-7.409,-3.872
1636227292398,2021-11-06T21:34:52.398,394.920,-1.189,-10.732,0.976
1636227292438,2021-11-06T21:34:52.438,394.960,0.854,-4.421,2.165
1636227292478,2021-11-06T21:34:52.478,395.000,3.689,0.945,-0.518
1636227292518,2021-11-06T21:34:52.518,395.040,10.061,7.165,-0.061
1636227292558,2021-11-06T21:34:52.558,395.080,8.262,7.927,3.994
1636227292598,2021-11-06T21:34:52.598,395.120,7.348,0.305,8.384
1636227292638,2021-11-06T21:34:52.638,395.160,11.982,7.195,11.860
1636227292678,2021-11-06T21:34:52.678,395.200,5.945,10.610,21.098
1636227292718,2021-11-06T21:34:52.718,395.240,8.780,9.085,20.793
1636227292758,2021-11-06T21:34:52.758,395.280,-0.732,1.311,5.762
1636227292798,2021-11-06T21:34:52.798,395.320,-25.396,-3.933,-6.037
1636227292838,2021-11-06T21:34:52.838,395.360,-27.530,-1.982,-6.951
1636227292878,2021-11-06T21:34:52.878,395.400,-16.707,-4.573,-6.128
1636227292918,2021-11-06T21:34:52.918,395.440,-20.427,-29.634,-7.652
1636227292958,2021-11-06T21:34:52.958,395.480,-14.634,-23.841,-5.213
1636227292998,2021-11-06T21:34:52.998,395.520,-3.933,7.012,-2.683
1636227293038,2021-11-06T21:34:53.038,395.560,-19.085,15.884,5.366
1636227293078,2021-11-06T21:34:53.078,395.600,3.659,10.305,5.274
1636227293118,2021-11-06T21:34:53.118,395.640,12.226,-10.579,2.134
1636227293158,2021-11-06T21:34:53.158,395.680,4.543,-22.226,2.652
1636227293198,2021-11-06T21:34:53.198,395.720,5.976,-7.256,1.677
1636227293238,2021-11-06T21:34:53.238,395.760,0.884,2.500,4.634
1636227293278,2021-11-06T21:34:53.278,395.800,-0.549,1.402,6.189
1636227293318,2021-11-06T21:34:53.318,395.840,2.043,1.189,3.232
1636227293358,2021-11-06T21:34:53.358,395.880,-8.750,16.860,3.140
1636227293398,2021-11-06T21:34:53.398,395.920,-4.329,18.567,-4.543
1636227293438,2021-11-06T21:34:53.438,395.960,-2.287,12.165,-8.171
1636227293478,2021-11-06T21:34:53.478,396.000,-2.195,10.244,-9.299
1636227293518,2021-11-06T21:34:53.518,396.040,-10.610,-5.762,-14.665
1636227293558,2021-11-06T21:34:53.558,396.080,-23.445,-0.488,-7.287
1636227293598,2021-11-06T21:34:53.598,396.120,-23.933,19.329,1.677
1636227293638,2021-11-06T21:34:53.638,396.160,-11.860,13.476,5.396
1636227293678,2021-11-06T21:34:53.678,396.200,3.354,9.299,-2.744
1636227293718,2021-11-06T21:34:53.718,396.240,19.543,-2.226,-11.951
1636227293758,2021-11-06T21:34:53.758,396.280,17.134,-14.604,-17.104
1636227293798,2021-11-06T21:34:53.798,396.320,-2.287,-12.591,-12.317
1636227293838,2021-11-06T21:34:53.838,396.360,-29.482,4.665,0.091
1636227293878,2021-11-06T21:34:53.878,396.400,-33.140,35.335,8.049
1636227293918,2021-11-06T21:34:53.918,396.440,-10.183,28.354,7.866
1636227293958,2021-11-06T21:34:53.958,396.480,18.445,2.256,8.140
1636227293998,2021-11-06T21:34:53.998,396.520,36.555,-19.573,2.591
1636227294038,2021-11-06T21:34:54.038,396.560,35.366,-35.274,-0.671
1636227294078,2021-11-06T21:34:54.078,396.600,26.982,0.945,7.378
1636227294118,2021-11-06T21:34:54.118,396.640,19.817,16.402,16.921
1636227294158,2021-11-06T21:34:54.158,396.680,24.665,6.707,22.713
1636227294198,2021-11-06T21:34:54.198,396.720,41.159,-6.768,24.848
1636227294238,2021-11-06T21:34:54.238,396.760,41.829,-13.323,14.238
1636227294278,2021-11-06T21:34:54.278,396.800,22.378,-12.500,13.201
1636227294318,2021-11-06T21:34:54.318,396.840,17.500,14.787,-3.659
1636227294358,2021-11-06T21:34:54.358,396.880,-1.890,26.829,-12.927
1636227294398,2021-11-06T21:34:54.398,396.920,-8.537,18.933,-10.305
1636227294438,2021-11-06T21:34:54.438,396.960,3.354,1.341,-14.085
1636227294478,2021-11-06T21:34:54.478,397.000,-5.061,-4.055,-12.500
1636227294518,2021-11-06T21:34:54.518,397.040,4.573,3.110,-15.823
1636227294558,2021-11-06T21:34:54.558,397.080,13.262,-2.470,-11.646
1636227294598,2021-11-06T21:34:54.598,397.120,-7.348,4.726,0.091
1636227294638,2021-11-06T21:34:54.638,397.160,-16.189,25.427,30.793
1636227294678,2021-11-06T21:34:54.678,397.200,-18.293,-6.616,43.963
1636227294718,2021-11-06T21:34:54.718,397.240,-27.165,-20.091,15.366
1636227294758,2021-11-06T21:34:54.758,397.280,28.689,-13.293,-16.220
1636227294798,2021-11-06T21:34:54.798,397.320,41.860,-26.921,-19.695
1636227294838,2021-11-06T21:34:54.838,397.360,-9.024,-6.585,-21.341
1636227294878,2021-11-06T21:34:54.878,397.400,-25.701,9.024,-18.933
1636227294918,2021-11-06T21:34:54.918,397.440,-19.512,3.323,-33.872
1636227294958,2021-11-06T21:34:54.958,397.480,18.537,4.329,-62.591
1636227294998,2021-11-06T21:34:54.998,397.520,-3.628,25.305,-57.622
1636227295038,2021-11-06T21:34:55.038,397.560,-21.098,14.390,-63.415
1636227295078,2021-11-06T21:34:55.078,397.600,-31.921,-56.982,-22.439
1636227295118,2021-11-06T21:34:55.118,397.640,-78.537,-33.140,27.713
1636227295158,2021-11-06T21:34:55.158,397.680,-4.116,43.567,10.854
1636227295198,2021-11-06T21:34:55.198,397.720,-50.213,2.165,6.372
1636227295238,2021-11-06T21:34:55.238,397.760,-32.470,-25.701,-3.902
1636227295278,2021-11-06T21:34:55.278,397.800,24.268,-0.579,-8.415
1636227295318,2021-11-06T21:34:55.318,397.840,0.579,21.128,-0.518
1636227295358,2021-11-06T21:34:55.358,397.880,1.463,8.079,-11.159
1636227295398,2021-11-06T21:34:55.398,397.920,-1.250,12.744,-12.896
1636227295438,2021-11-06T21:34:55.438,397.960,-0.213,14.848,-9.024
1636227295478,2021-11-06T21:34:55.478,398.000,15.762,3.384,-16.921
1636227295518,2021-11-06T21:34:55.518,398.040,6.982,-11.982,-30.549
1636227295558,2021-11-06T21:34:55.558,398.080,-8.476,-3.293,-27.622
1636227295598,2021-11-06T21:34:55.598,398.120,-5.793,21.524,-11.646
1636227295638,2021-11-06T21:34:55.638,398.160,1.829,2.774,2.774
1636227295678,2021-11-06T21:34:55.678,398.200,-3.445,-23.079,16.159
1636227295718,2021-11-06T21:34:55.718,398.240,-3.567,-46.524,24.116
1636227295758,2021-11-06T21:34:55.758,398.280,-6.006,-25.152,27.713
1636227295798,2021-11-06T21:34:55.798,398.320,11.402,-5.152,17.195
1636227295838,2021-11-06T21:34:55.838,398.360,6.738,0.000,13.018
1636227295878,2021-11-06T21:34:55.878,398.400,3.293,-5.549,11.707
1636227295918,2021-11-06T21:34:55.918,398.440,15.976,-12.530,4.634
1636227295958,2021-11-06T21:34:55.958,398.480,13.140,-15.030,2.134
1636227295998,2021-11-06T21:34:55.998,398.520,4.970,-9.177,1.921
1636227296038,2021-11-06T21:34:56.038,398.560,7.378,-4.268,0.549
1636227296078,2021-11-06T21:34:56.078,398.600,7.744,-2.988,-1.128
1636227296118,2021-11-06T21:34:56.118,398.640,4.055,7.713,-0.762
1636227296158,2021-11-06T21:34:56.158,398.680,-0.305,17.683,0.335
1636227296198,2021-11-06T21:34:56.198,398.720,3.689,22.134,1.768
1636227296238,2021-11-06T21:34:56.238,398.760,4.909,23.506,1.311
1636227296278,2021-11-06T21:34:56.278,398.800,10.122,25.732,1.128
1636227296318,2021-11-06T21:34:56.318,398.840,21.311,27.104,-2.073
1636227296358,2021-11-06T21:34:56.358,398.880,19.238,15.030,3.140
1636227296398,2021-11-06T21:34:56.398,398.920,0.488,0.549,16.738
1636227296438,2021-11-06T21:34:56.438,398.960,-18.720,-8.079,48.476
1636227296478,2021-11-06T21:34:56.478,399.000,5.884,-30.091,67.622
1636227296518,2021-11-06T21:34:56.518,399.040,39.970,-28.872,44.207
1636227296558,2021-11-06T21:34:56.558,399.080,28.659,-16.311,15.793
1636227296598,2021-11-06T21:34:56.598,399.120,8.171,-3.140,1.768
1636227296638,2021-11-06T21:34:56.638,399.160,-3.049,2.713,-7.835
1636227296678,2021-11-06T21:34:56.678,399.200,-13.628,5.823,-16.006
1636227296718,2021-11-06T21:34:56.718,399.240,-28.506,16.829,-15.854
1636227296758,2021-11-06T21:34:56.758,399.280,-17.927,-3.476,-33.384
1636227296798,2021-11-06T21:34:56.798,399.320,-16.189,-21.799,-34.299
1636227296838,2021-11-06T21:34:56.838,399.360,-23.750,-15.000,-16.159
1636227296878,2021-11-06T21:34:56.878,399.400,-9.573,-6.037,-9.543
1636227296918,2021-11-06T21:34:56.918,399.440,-0.640,14.604,-2.835
1636227296958,2021-11-06T21:34:56.958,399.480,4.329,3.506,5.762
1636227296998,2021-11-06T21:34:56.998,399.520,23.933,-11.463,14.329
1636227297038,2021-11-06T21:34:57.038,399.560,15.091,-14.116,22.988
1636227297078,2021-11-06T21:34:57.078,399.600,11.037,7.835,18.354
1636227297118,2021-11-06T21:34:57.118,399.640,-11.829,27.317,15.183
1636227297158,2021-11-06T21:34:57.158,399.680,-28.079,21.037,19.146
1636227297198,2021-11-06T21:34:57.198,399.720,-0.823,-2.439,3.567
1636227297238,2021-11-06T21:34:57.238,399.760,-9.299,-30.396,-3.201
1636227297278,2021-11-06T21:34:57.278,399.800,10.640,-10.305,-16.006
1636227297318,2021-11-06T21:34:57.318,399.840,17.195,26.341,-18.994
1636227297358,2021-11-06T21:34:57.358,399.880,-0.213,19.055,-17.530
1636227297398,2021-11-06T21:34:57.398,399.920,14.329,5.915,-7.043
1636227297438,2021-11-06T21:34:57.438,399.960,5.549,-6.585,7.439
1636227297478,2021-11-06T21:34:57.478,400.000,2.165,3.780,9.268
1636227297518,2021-11-06T21:34:57.518,400.040,3.628,10.366,10.457
1636227297558,2021-11-06T21:34:57.558,400.080,6.463,8.841,8.384
1636227297598,2021-11-06T21:34:57.598,400.120,-5.488,-7.226,8.323
1636227297638,2021-11-06T21:34:57.638,400.160,-24.238,-8.415,11.128
1636227297678,2021-11-06T21:34:57.678,400.200,-24.726,1.890,-1.037
1636227297718,2021-11-06T21:34:57.718,400.240,-38.018,-0.427,-3.720
1636227297758,2021-11-06T21:34:57.758,400.280,-30.335,-3.293,2.713
1636227297798,2021-11-06T21:34:57.798,400.320,-12.409,-7.683,4.848
1636227297838,2021-11-06T21:34:57.838,400.360,6.128,-2.530,4.878
1636227297878,2021-11-06T21:34:57.878,400.400,9.939,3.293,8.293
1636227297918,2021-11-06T21:34:57.918,400.440,24.055,9.177,12.500
1636227297958,2021-11-06T21:34:57.958,400.480,30.244,12.774,9.512
1636227297998,2021-11-06T21:34:57.998,400.520,1.067,25.061,7.378
1636227298038,2021-11-06T21:34:58.038,400.560,-14.543,31.829,-0.335
1636227298078,2021-11-06T21:34:58.078,400.600,-22.652,28.415,-3.354
1636227298118,2021-11-06T21:34:58.118,400.640,-11.555,14.573,-7.988
1636227298158,2021-11-06T21:34:58.158,400.680,5.579,4.482,-7.134
1636227298198,2021-11-06T21:34:58.198,400.720,6.707,-6.067,3.598
1636227298238,2021-11-06T21:34:58.238,400.760,15.671,-29.207,-2.073
1636227298278,2021-11-06T21:34:58.278,400.800,13.902,-49.573,-13.476
1636227298318,2021-11-06T21:34:58.318,400.840,16.280,-50.213,-21.433
1636227298358,2021-11-06T21:34:58.358,400.880,-1.433,-23.750,-20.884
1636227298398,2021-11-06T21:34:58.398,400.920,-12.378,20.579,-19.726
1636227298438,2021-11-06T21:34:58.438,400.960,2.409,66.280,-14.268
1636227298478,2021-11-06T21:34:58.478,401.000,-12.378,60.152,3.384
1636227298518,2021-11-06T21:34:58.518,401.040,-5.274,-32.896,10.122
1636227298558,2021-11-06T21:34:58.558,401.080,-2.957,-83.994,21.098
1636227298598,2021-11-06T21:34:58.598,401.120,-6.738,83.841,18.659
1636227298638,2021-11-06T21:34:58.638,401.160,-38.049,175.396,-4.756
1636227298678,2021-11-06T21:34:58.678,401.200,-22.957,95.854,-10.976
1636227298718,2021-11-06T21:34:58.718,401.240,8.232,-22.104,-12.317
1636227298758,2021-11-06T21:34:58.758,401.280,32.012,-88.140,-22.805
1636227298798,2021-11-06T21:34:58.798,401.320,47.866,-99.085,-17.591
1636227298838,2021-11-06T21:34:58.838,401.360,12.043,-41.768,1.951
1636227298878,2021-11-06T21:34:58.878,401.400,-18.537,14.146,0.671
1636227298918,2021-11-06T21:34:58.918,401.440,-17.530,22.774,-5.274
1636227298958,2021-11-06T21:34:58.958,401.480,-17.500,-7.652,-6.372
1636227298998,2021-11-06T21:34:58.998,401.520,-8.323,-47.774,-3.720
1636227299038,2021-11-06T21:34:59.038,401.560,5.061,-48.018,-8.323
1636227299078,2021-11-06T21:34:59.078,401.600,11.921,-31.616,-11.616
1636227299118,2021-11-06T21:34:59.118,401.640,0.640,7.683,-14.817
1636227299158,2021-11-06T21:34:59.158,401.680,3.994,15.823,-12.561
1636227299198,2021-11-06T21:34:59.198,401.720,3.445,-15.793,-4.573
1636227299238,2021-11-06T21:34:59.238,401.760,8.506,-35.091,0.122
1636227299278,2021-11-06T21:34:59.278,401.800,1.372,-38.445,-7.500
1636227299318,2021-11-06T21:34:59.318,401.840,-12.409,-25.091,-17.165
1636227299358,2021-11-06T21:34:59.358,401.880,-16.128,-11.341,-22.927
1636227299398,2021-11-06T21:34:59.398,401.920,-14.909,-8.811,-26.799
1636227299438,2021-11-06T21:34:59.438,401.960,-12.134,-2.866,-19.482
1636227299478,2021-11-06T21:34:59.478,402.000,-7.713,6.463,-8.323
1636227299518,2021-11-06T21:34:59.518,402.040,7.256,0.640,1.463
1636227299558,2021-11-06T21:34:59.558,402.080,2.470,-2.866,8.902
1636227299598,2021-11-06T21:34:59.598,402.120,2.896,-3.445,10.640
1636227299638,2021-11-06T21:34:59.638,402.160,-11.250,-11.311,18.872
1636227299678,2021-11-06T21:34:59.678,402.200,-9.878,-14.299,24.421
1636227299718,2021-11-06T21:34:59.718,402.240,-4.268,-8.841,37.805
1636227299758,2021-11-06T21:34:59.758,402.280,-8.659,-6.372,37.896
1636227299798,2021-11-06T21:34:59.798,402.320,6.189,2.530,8.841
1636227299838,2021-11-06T21:34:59.838,402.360,12.988,16.829,7.470
1636227299878,2021-11-06T21:34:59.878,402.400,-3.933,28.232,9.604
1636227299918,2021-11-06T21:34:59.918,402.440,-12.744,16.616,4.604
1636227299958,2021-11-06T21:34:59.958,402.480,-20.091,-6.128,4.329
1636227299998,2021-11-06T21:34:59.998,402.520,-21.341,-13.415,-5.030
1636227300038,2021-11-06T21:35:00.038,402.560,-11.585,-4.299,-8.415
1636227300078,2021-11-06T21:35:00.078,402.600,-6.494,8.049,-8.171
1636227300118,2021-11-06T21:35:00.118,402.640,-8.171,17.774,-16.098
1636227300158,2021-11-06T21:35:00.158,402.680,-16.921,27.622,-19.024
1636227300198,2021-11-06T21:35:00.198,402.720,-6.433,17.104,-17.439
1636227300238,2021-11-06T21:35:00.238,402.760,-5.183,-2.134,-11.341
1636227300278,2021-11-06T21:35:00.278,402.800,-8.659,-7.287,-2.165
1636227300318,2021-11-06T21:35:00.318,402.840,-5.427,4.909,5.945
1636227300358,2021-11-06T21:35:00.358,402.880,1.341,20.854,19.329
1636227300398,2021-11-06T21:35:00.398,402.920,4.085,18.811,29.482
1636227300438,2021-11-06T21:35:00.438,402.960,21.524,-19.543,29.604
1636227300478,2021-11-06T21:35:00.478,403.000,29.970,-65.152,17.317
1636227300518,2021-11-06T21:35:00.518,403.040,87.134,-59.512,-1.890
1636227300558,2021-11-06T21:35:00.558,403.080,52.226,2.439,5.457
1636227300598,2021-11-06T21:35:00.598,403.120,8.049,26.616,9.939
1636227300638,2021-11-06T21:35:00.638,403.160,19.421,8.902,24.451
1636227300678,2021-11-06T21:35:00.678,403.200,29.451,-15.457,20.549
1636227300718,2021-11-06T21:35:00.718,403.240,-1.677,2.470,9.634
1636227300758,2021-11-06T21:35:00.758,403.280,-16.280,43.293,7.378
1636227300798,2021-11-06T21:35:00.798,403.320,-20.366,42.195,9.848
1636227300838,2021-11-06T21:35:00.838,403.360,-11.646,17.348,1.189
1636227300878,2021-11-06T21:35:00.878,403.400,4.817,-21.098,-9.939
1636227300918,2021-11-06T21:35:00.918,403.440,-3.567,-44.024,-13.293
1636227300958,2021-11-06T21:35:00.958,403.480,-2.835,-38.628,-19.695
1636227300998,2021-11-06T21:35:00.998,403.520,-18.506,-12.591,-10.335
1636227301038,2021-11-06T21:35:01.038,403.560,-30.366,16.311,-6.341
1636227301078,2021-11-06T21:35:01.078,403.600,-14.238,24.451,-12.927
1636227301118,2021-11-06T21:35:01.118,403.640,-8.750,8.811,-11.677
1636227301158,2021-11-06T21:35:01.158,403.680,-7.530,-6.280,-17.652
1636227301198,2021-11-06T21:35:01.198,403.720,-14.299,-17.287,-22.165
1636227301238,2021-11-06T21:35:01.238,403.760,-33.415,-11.860,-13.567
1636227301278,2021-11-06T21:35:01.278,403.800,-36.921,18.232,0.732
1636227301318,2021-11-06T21:35:01.318,403.840,-28.659,26.433,1.220
1636227301358,2021-11-06T21:35:01.358,403.880,2.805,24.634,-12.134
1636227301398,2021-11-06T21:35:01.398,403.920,2.561,5.244,-4.817
1636227301438,2021-11-06T21:35:01.438,403.960,3.079,-2.195,0.000
1636227301478,2021-11-06T21:35:01.478,404.000,1.677,0.366,-3.354
1636227301518,2021-11-06T21:35:01.518,404.040,-11.372,-9.634,5.701
1636227301558,2021-11-06T21:35:01.558,404.080,0.152,3.994,5.366
1636227301598,2021-11-06T21:35:01.598,404.120,-0.122,18.079,10.762
1636227301638,2021-11-06T21:35:01.638,404.160,-2.835,15.091,16.433
1636227301678,2021-11-06T21:35:01.678,404.200,6.738,2.805,20.122
1636227301718,2021-11-06T21:35:01.718,404.240,16.128,-11.890,34.238
1636227301758,2021-11-06T21:35:01.758,404.280,28.902,11.189,19.207
1636227301798,2021-11-06T21:35:01.798,404.320,7.226,17.622,21.372
1636227301838,2021-11-06T21:35:01.838,404.360,0.884,7.165,30.701
1636227301878,2021-11-06T21:35:01.878,404.400,18.354,-3.140,18.872
1636227301918,2021-11-06T21:35:01.918,404.440,10.884,-13.384,16.037
1636227301958,2021-11-06T21:35:01.958,404.480,12.591,-16.646,8.049
1636227301998,2021-11-06T21:35:01.998,404.520,8.689,-20.152,1.341
1636227302038,2021-11-06T21:35:02.038,404.560,-4.970,4.268,-3.171
1636227302078,2021-11-06T21:35:02.078,404.600,-9.055,22.317,-5.549
1636227302118,2021-11-06T21:35:02.118,404.640,-8.841,19.878,-8.262
1636227302158,2021-11-06T21:35:02.158,404.680,-5.305,9.085,-18.567
1636227302198,2021-11-06T21:35:02.198,404.720,-13.537,-4.665,-28.720
1636227302238,2021-11-06T21:35:02.238,404.760,-23.232,-15.305,-29.482
1636227302278,2021-11-06T21:35:02.278,404.800,-24.787,-4.878,-17.256
1636227302318,2021-11-06T21:35:02.318,404.840,-23.445,14.360,1.189
1636227302358,2021-11-06T21:35:02.358,404.880,-3.262,21.280,-0.518
1636227302398,2021-11-06T21:35:02.398,404.920,0.732,21.128,-2.561
1636227302438,2021-11-06T21:35:02.438,404.960,-2.927,15.701,-7.591
1636227302478,2021-11-06T21:35:02.478,405.000,4.024,4.787,-15.183
1636227302518,2021-11-06T21:35:02.518,405.040,-3.567,-5.732,-14.787
1636227302558,2021-11-06T21:35:02.558,405.080,-12.165,7.896,-13.963
1636227302598,2021-11-06T21:35:02.598,405.120,-4.634,15.457,-7.835
