epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.63627E+12,2021-11-07T08:18:02.645,246.52,0.305,-0.213,-0.213
1.63627E+12,2021-11-07T08:18:02.684,246.559,0.335,-0.213,-0.061
1.63627E+12,2021-11-07T08:18:02.725,246.6,0.061,-0.061,0
1.63627E+12,2021-11-07T08:18:02.765,246.64,0.335,-0.213,-0.152
1.63627E+12,2021-11-07T08:18:02.806,246.681,0.518,-0.366,-0.213
1.63627E+12,2021-11-07T08:18:02.847,246.722,0.244,-0.244,-0.274
1.63627E+12,2021-11-07T08:18:02.887,246.762,0.549,-0.244,-0.244
1.63627E+12,2021-11-07T08:18:02.928,246.803,0.427,-0.213,-0.244
1.63627E+12,2021-11-07T08:18:02.967,246.842,0.335,-0.244,-0.213
1.63627E+12,2021-11-07T08:18:03.008,246.883,0.335,-0.213,-0.244
1.63627E+12,2021-11-07T08:18:03.048,246.923,0.305,-0.152,-0.305
1.63627E+12,2021-11-07T08:18:03.089,246.964,0.518,-0.274,-0.335
1.63627E+12,2021-11-07T08:18:03.130,247.005,0.549,-0.335,-0.244
1.63627E+12,2021-11-07T08:18:03.169,247.044,0.518,-0.335,-0.152
1.63627E+12,2021-11-07T08:18:03.210,247.085,0.732,-0.457,-0.091
1.63627E+12,2021-11-07T08:18:03.250,247.125,0.701,-0.427,-0.061
1.63627E+12,2021-11-07T08:18:03.291,247.166,0.457,-0.335,-0.152
1.63627E+12,2021-11-07T08:18:03.330,247.205,0.488,-0.305,-0.183
1.63627E+12,2021-11-07T08:18:03.371,247.246,0.366,-0.305,-0.183
1.63627E+12,2021-11-07T08:18:03.412,247.287,0.488,-0.396,-0.183
1.63627E+12,2021-11-07T08:18:03.452,247.327,0.671,-0.396,-0.183
1.63627E+12,2021-11-07T08:18:03.493,247.368,0.549,-0.274,-0.244
1.63627E+12,2021-11-07T08:18:03.533,247.408,0.366,-0.274,-0.183
1.63627E+12,2021-11-07T08:18:03.574,247.449,0.488,-0.305,-0.183
1.63627E+12,2021-11-07T08:18:03.615,247.49,0.488,-0.366,-0.274
1.63627E+12,2021-11-07T08:18:03.654,247.529,0.366,-0.305,-0.213
1.63627E+12,2021-11-07T08:18:03.695,247.57,0.335,-0.274,-0.244
1.63627E+12,2021-11-07T08:18:03.735,247.61,0.457,-0.244,-0.213
1.63627E+12,2021-11-07T08:18:03.776,247.651,0.213,-0.213,-0.305
1.63627E+12,2021-11-07T08:18:03.815,247.69,0.671,-0.366,-0.244
1.63627E+12,2021-11-07T08:18:03.856,247.731,0.671,-0.396,-0.244
1.63627E+12,2021-11-07T08:18:03.897,247.772,0.457,-0.305,-0.305
1.63627E+12,2021-11-07T08:18:03.937,247.812,0.549,-0.366,-0.274
1.63627E+12,2021-11-07T08:18:03.978,247.853,0.579,-0.366,-0.213
1.63627E+12,2021-11-07T08:18:04.017,247.892,0.61,-0.366,-0.183
1.63627E+12,2021-11-07T08:18:04.058,247.933,0.427,-0.274,-0.244
1.63627E+12,2021-11-07T08:18:04.098,247.973,0.366,-0.244,-0.122
1.63627E+12,2021-11-07T08:18:04.139,248.014,0.305,-0.244,-0.122
1.63627E+12,2021-11-07T08:18:04.180,248.055,0.213,-0.183,-0.244
1.63627E+12,2021-11-07T08:18:04.220,248.095,0.335,-0.213,-0.305
1.63627E+12,2021-11-07T08:18:04.261,248.136,0.427,-0.274,-0.305
1.63627E+12,2021-11-07T08:18:04.300,248.175,0.518,-0.305,-0.213
1.63627E+12,2021-11-07T08:18:04.341,248.216,0.305,-0.274,-0.274
1.63627E+12,2021-11-07T08:18:04.382,248.257,0.549,-0.305,-0.244
1.63627E+12,2021-11-07T08:18:04.422,248.297,0.427,-0.213,-0.244
1.63627E+12,2021-11-07T08:18:04.463,248.338,0.396,-0.213,-0.427
1.63627E+12,2021-11-07T08:18:04.502,248.377,0.579,-0.305,-0.366
1.63627E+12,2021-11-07T08:18:04.543,248.418,0.061,-0.152,-0.396
1.63627E+12,2021-11-07T08:18:04.583,248.458,-0.03,-0.091,-0.427
1.63627E+12,2021-11-07T08:18:04.624,248.499,0.305,-0.122,-0.335
1.63627E+12,2021-11-07T08:18:04.665,248.54,0.244,-0.183,-0.244
1.63627E+12,2021-11-07T08:18:04.704,248.579,0.213,-0.183,-0.274
1.63627E+12,2021-11-07T08:18:04.745,248.62,0.305,-0.152,-0.335
1.63627E+12,2021-11-07T08:18:04.785,248.66,0.488,-0.305,-0.305
1.63627E+12,2021-11-07T08:18:04.826,248.701,0.457,-0.274,-0.305
1.63627E+12,2021-11-07T08:18:04.866,248.741,0.488,-0.274,-0.274
1.63627E+12,2021-11-07T08:18:04.907,248.782,0.366,-0.213,-0.335
1.63627E+12,2021-11-07T08:18:04.948,248.823,0.427,-0.274,-0.244
1.63627E+12,2021-11-07T08:18:04.987,248.862,0.274,-0.244,-0.335
1.63627E+12,2021-11-07T08:18:05.028,248.903,0.335,-0.213,-0.274
1.63627E+12,2021-11-07T08:18:05.068,248.943,0.335,-0.274,-0.274
1.63627E+12,2021-11-07T08:18:05.109,248.984,0.213,-0.213,-0.396
1.63627E+12,2021-11-07T08:18:05.148,249.023,0.274,-0.244,-0.335
1.63627E+12,2021-11-07T08:18:05.189,249.064,0.396,-0.152,-0.122
1.63627E+12,2021-11-07T08:18:05.230,249.105,0.335,-0.122,-0.03
1.63627E+12,2021-11-07T08:18:05.270,249.145,0.61,-0.274,-0.305
1.63627E+12,2021-11-07T08:18:05.311,249.186,0.671,-0.305,-0.427
1.63627E+12,2021-11-07T08:18:05.350,249.225,0.213,-0.183,-0.427
1.63627E+12,2021-11-07T08:18:05.391,249.266,0.366,-0.244,-0.274
1.63627E+12,2021-11-07T08:18:05.432,249.307,0.61,-0.244,-0.183
1.63627E+12,2021-11-07T08:18:05.472,249.347,0,-0.122,-0.366
1.63627E+12,2021-11-07T08:18:05.513,249.388,0.274,-0.274,-0.274
1.63627E+12,2021-11-07T08:18:05.553,249.428,0.366,-0.244,-0.335
1.63627E+12,2021-11-07T08:18:05.594,249.469,0.64,-0.396,-0.335
1.63627E+12,2021-11-07T08:18:05.633,249.508,0.549,-0.305,-0.244
1.63627E+12,2021-11-07T08:18:05.674,249.549,0.61,-0.366,-0.213
1.63627E+12,2021-11-07T08:18:05.715,249.59,0.579,-0.366,-0.244
1.63627E+12,2021-11-07T08:18:05.755,249.63,0.457,-0.274,-0.244
1.63627E+12,2021-11-07T08:18:05.796,249.671,0.457,-0.335,-0.244
1.63627E+12,2021-11-07T08:18:05.835,249.71,0.305,-0.244,-0.244
1.63627E+12,2021-11-07T08:18:05.876,249.751,0.335,-0.274,-0.335
1.63627E+12,2021-11-07T08:18:05.916,249.791,0.579,-0.396,-0.213
1.63627E+12,2021-11-07T08:18:05.957,249.832,0.427,-0.335,-0.091
1.63627E+12,2021-11-07T08:18:05.998,249.873,0.366,-0.274,-0.213
1.63627E+12,2021-11-07T08:18:06.037,249.912,0.335,-0.244,-0.244
1.63627E+12,2021-11-07T08:18:06.078,249.953,0.213,-0.183,-0.244
1.63627E+12,2021-11-07T08:18:06.118,249.993,0.183,-0.152,-0.213
1.63627E+12,2021-11-07T08:18:06.159,250.034,0.244,-0.183,-0.274
1.63627E+12,2021-11-07T08:18:06.199,250.074,0.274,-0.183,-0.244
1.63627E+12,2021-11-07T08:18:06.240,250.115,0.335,-0.213,-0.183
1.63627E+12,2021-11-07T08:18:06.281,250.156,0.213,-0.183,-0.213
1.63627E+12,2021-11-07T08:18:06.320,250.195,0.274,-0.152,-0.213
1.63627E+12,2021-11-07T08:18:06.361,250.236,0.488,-0.335,-0.305
1.63627E+12,2021-11-07T08:18:06.401,250.276,0.61,-0.366,-0.244
1.63627E+12,2021-11-07T08:18:06.442,250.317,0.61,-0.366,-0.183
1.63627E+12,2021-11-07T08:18:06.483,250.358,0.823,-0.396,-0.152
1.63627E+12,2021-11-07T08:18:06.522,250.397,0.732,-0.396,-0.091
1.63627E+12,2021-11-07T08:18:06.563,250.438,0.549,-0.366,-0.091
1.63627E+12,2021-11-07T08:18:06.603,250.478,0.518,-0.335,-0.122
1.63627E+12,2021-11-07T08:18:06.644,250.519,0.61,-0.305,-0.213
1.63627E+12,2021-11-07T08:18:06.683,250.558,0.549,-0.366,-0.244
1.63627E+12,2021-11-07T08:18:06.724,250.599,0.518,-0.335,-0.183
1.63627E+12,2021-11-07T08:18:06.765,250.64,0.335,-0.305,-0.244
1.63627E+12,2021-11-07T08:18:06.805,250.68,0.396,-0.274,-0.213
1.63627E+12,2021-11-07T08:18:06.846,250.721,0.396,-0.274,-0.213
1.63627E+12,2021-11-07T08:18:06.886,250.761,0.579,-0.305,-0.091
1.63627E+12,2021-11-07T08:18:06.927,250.802,-0.03,-0.152,-0.213
1.63627E+12,2021-11-07T08:18:06.966,250.841,0.579,-0.244,-0.152
1.63627E+12,2021-11-07T08:18:07.007,250.882,0.579,-0.305,-0.213
1.63627E+12,2021-11-07T08:18:07.048,250.923,0.579,-0.366,-0.152
1.63627E+12,2021-11-07T08:18:07.088,250.963,0.518,-0.274,-0.274
1.63627E+12,2021-11-07T08:18:07.129,251.004,0.549,-0.305,-0.274
1.63627E+12,2021-11-07T08:18:07.168,251.043,0.793,-0.427,-0.152
1.63627E+12,2021-11-07T08:18:07.209,251.084,0.732,-0.457,-0.152
1.63627E+12,2021-11-07T08:18:07.249,251.124,0.701,-0.488,-0.213
1.63627E+12,2021-11-07T08:18:07.290,251.165,0.671,-0.427,-0.183
1.63627E+12,2021-11-07T08:18:07.331,251.206,0.518,-0.305,-0.152
1.63627E+12,2021-11-07T08:18:07.370,251.245,0.091,-0.183,-0.305
1.63627E+12,2021-11-07T08:18:07.411,251.286,0,-0.122,-0.427
1.63627E+12,2021-11-07T08:18:07.451,251.326,0.488,-0.305,-0.305
1.63627E+12,2021-11-07T08:18:07.492,251.367,0.396,-0.305,-0.305
1.63627E+12,2021-11-07T08:18:07.532,251.407,0.244,-0.183,-0.366
1.63627E+12,2021-11-07T08:18:07.573,251.448,0.457,-0.244,-0.335
1.63627E+12,2021-11-07T08:18:07.614,251.489,0.579,-0.335,-0.213
1.63627E+12,2021-11-07T08:18:07.653,251.528,0.396,-0.366,-0.213
1.63627E+12,2021-11-07T08:18:07.694,251.569,0.366,-0.244,-0.213
1.63627E+12,2021-11-07T08:18:07.734,251.609,0.488,-0.274,-0.183
1.63627E+12,2021-11-07T08:18:07.775,251.65,0.488,-0.305,-0.213
1.63627E+12,2021-11-07T08:18:07.816,251.691,0.427,-0.274,-0.213
1.63627E+12,2021-11-07T08:18:07.855,251.73,0.61,-0.396,-0.183
1.63627E+12,2021-11-07T08:18:07.896,251.771,0.427,-0.274,-0.274
1.63627E+12,2021-11-07T08:18:07.936,251.811,0.457,-0.244,-0.274
1.63627E+12,2021-11-07T08:18:07.977,251.852,0.549,-0.335,-0.244
1.63627E+12,2021-11-07T08:18:08.016,251.891,0.488,-0.366,-0.213
1.63627E+12,2021-11-07T08:18:08.057,251.932,0.671,-0.335,-0.305
1.63627E+12,2021-11-07T08:18:08.098,251.973,0.518,-0.244,-0.335
1.63627E+12,2021-11-07T08:18:08.138,252.013,0.244,-0.183,-0.366
1.63627E+12,2021-11-07T08:18:08.179,252.054,0,-0.122,-0.335
1.63627E+12,2021-11-07T08:18:08.219,252.094,0.427,-0.244,-0.274
1.63627E+12,2021-11-07T08:18:08.260,252.135,0.122,-0.152,-0.335
1.63627E+12,2021-11-07T08:18:08.299,252.174,0.183,-0.183,-0.396
1.63627E+12,2021-11-07T08:18:08.340,252.215,0.366,-0.244,-0.457
1.63627E+12,2021-11-07T08:18:08.381,252.256,0.579,-0.274,-0.335
1.63627E+12,2021-11-07T08:18:08.421,252.296,0.549,-0.305,-0.152
1.63627E+12,2021-11-07T08:18:08.462,252.337,0.488,-0.305,-0.213
1.63627E+12,2021-11-07T08:18:08.501,252.376,0.213,-0.183,-0.335
1.63627E+12,2021-11-07T08:18:08.542,252.417,0,-0.091,-0.396
1.63627E+12,2021-11-07T08:18:08.583,252.458,0.305,-0.122,-0.305
1.63627E+12,2021-11-07T08:18:08.623,252.498,0.488,-0.183,-0.183
1.63627E+12,2021-11-07T08:18:08.664,252.539,0.732,-0.305,-0.183
1.63627E+12,2021-11-07T08:18:08.703,252.578,0.701,-0.427,-0.183
1.63627E+12,2021-11-07T08:18:08.744,252.619,0.915,-0.549,-0.244
1.63627E+12,2021-11-07T08:18:08.784,252.659,0.915,-0.518,-0.335
1.63627E+12,2021-11-07T08:18:08.825,252.7,0.945,-0.366,-0.213
1.63627E+12,2021-11-07T08:18:08.866,252.741,1.555,-0.518,0.03
1.63627E+12,2021-11-07T08:18:08.906,252.781,1.951,0.396,0.64
1.63627E+12,2021-11-07T08:18:08.947,252.822,-1.159,1.28,0.305
1.63627E+12,2021-11-07T08:18:08.986,252.861,1.677,0.091,0.732
1.63627E+12,2021-11-07T08:18:09.027,252.902,0.64,0.457,-0.915
1.63627E+12,2021-11-07T08:18:09.067,252.942,-1.159,0.122,-1.738
1.63627E+12,2021-11-07T08:18:09.108,252.983,1.372,-0.976,-1.128
1.63627E+12,2021-11-07T08:18:09.149,253.024,-1.341,-0.152,-1.463
1.63627E+12,2021-11-07T08:18:09.188,253.063,-1.25,0.305,-0.884
1.63627E+12,2021-11-07T08:18:09.229,253.104,-0.64,-0.03,-0.64
1.63627E+12,2021-11-07T08:18:09.269,253.144,-0.183,-0.427,-0.701
1.63627E+12,2021-11-07T08:18:09.310,253.185,0.671,-0.518,-0.457
1.63627E+12,2021-11-07T08:18:09.349,253.224,-0.061,-0.335,-0.518
1.63627E+12,2021-11-07T08:18:09.390,253.265,-0.335,-0.183,-0.671
1.63627E+12,2021-11-07T08:18:09.431,253.306,-0.091,-0.244,-0.366
1.63627E+12,2021-11-07T08:18:09.471,253.346,0.549,-0.518,0.152
1.63627E+12,2021-11-07T08:18:09.512,253.387,-0.183,-0.122,0.183
1.63627E+12,2021-11-07T08:18:09.552,253.427,0.091,-0.244,0.427
1.63627E+12,2021-11-07T08:18:09.593,253.468,0.183,-0.183,0.396
1.63627E+12,2021-11-07T08:18:09.634,253.509,0,-0.091,0.213
1.63627E+12,2021-11-07T08:18:09.673,253.548,0.549,-0.305,0.152
1.63627E+12,2021-11-07T08:18:09.714,253.589,1.006,-0.61,-0.091
1.63627E+12,2021-11-07T08:18:09.754,253.629,1.159,-0.671,-0.427
1.63627E+12,2021-11-07T08:18:09.795,253.67,1.189,-0.549,-0.518
1.63627E+12,2021-11-07T08:18:09.834,253.709,1.006,-0.518,-0.488
1.63627E+12,2021-11-07T08:18:09.875,253.75,0.549,-0.457,-0.396
1.63627E+12,2021-11-07T08:18:09.916,253.791,0.03,-0.305,-0.274
1.63627E+12,2021-11-07T08:18:09.956,253.831,-0.152,-0.122,-0.244
1.63627E+12,2021-11-07T08:18:09.997,253.872,-0.122,-0.061,-0.091
1.63627E+12,2021-11-07T08:18:10.036,253.911,-0.152,0,-0.03
1.63627E+12,2021-11-07T08:18:10.077,253.952,-0.305,0.091,-0.122
1.63627E+12,2021-11-07T08:18:10.117,253.992,-0.03,0.061,-0.122
1.63627E+12,2021-11-07T08:18:10.158,254.033,-0.366,0.091,-0.335
1.63627E+12,2021-11-07T08:18:10.199,254.074,0.274,-0.122,-0.122
1.63627E+12,2021-11-07T08:18:10.239,254.114,0.61,-0.244,-0.122
1.63627E+12,2021-11-07T08:18:10.280,254.155,0.244,-0.244,-0.244
1.63627E+12,2021-11-07T08:18:10.319,254.194,0.518,-0.274,-0.152
1.63627E+12,2021-11-07T08:18:10.360,254.235,0.274,-0.244,-0.244
1.63627E+12,2021-11-07T08:18:10.400,254.275,0.335,-0.213,-0.183
1.63627E+12,2021-11-07T08:18:10.441,254.316,0.305,-0.244,-0.183
1.63627E+12,2021-11-07T08:18:10.482,254.357,0.579,-0.335,-0.091
1.63627E+12,2021-11-07T08:18:10.521,254.396,0.213,-0.244,-0.244
1.63627E+12,2021-11-07T08:18:10.562,254.437,0.396,-0.244,-0.244
1.63627E+12,2021-11-07T08:18:10.602,254.477,0.305,-0.213,-0.213
1.63627E+12,2021-11-07T08:18:10.643,254.518,0.274,-0.183,-0.244
1.63627E+12,2021-11-07T08:18:10.684,254.559,-0.061,-0.122,-0.335
1.63627E+12,2021-11-07T08:18:10.723,254.598,0.213,-0.183,-0.183
1.63627E+12,2021-11-07T08:18:10.765,254.64,0.396,-0.335,-0.274
1.63627E+12,2021-11-07T08:18:10.804,254.679,0.823,-0.457,-0.274
1.63627E+12,2021-11-07T08:18:10.845,254.72,0.396,-0.183,-0.274
1.63627E+12,2021-11-07T08:18:10.885,254.76,0.366,-0.183,-0.213
1.63627E+12,2021-11-07T08:18:10.926,254.801,0.091,-0.091,-0.244
1.63627E+12,2021-11-07T08:18:10.967,254.842,0.152,-0.152,-0.274
1.63627E+12,2021-11-07T08:18:11.006,254.881,0.213,-0.122,-0.213
1.63627E+12,2021-11-07T08:18:11.047,254.922,-0.274,0,-0.335
1.63627E+12,2021-11-07T08:18:11.087,254.962,0.061,-0.122,-0.305
1.63627E+12,2021-11-07T08:18:11.128,255.003,0.457,-0.274,-0.274
1.63627E+12,2021-11-07T08:18:11.167,255.042,1.25,-0.457,-0.152
1.63627E+12,2021-11-07T08:18:11.208,255.083,0.549,-0.335,-0.244
1.63627E+12,2021-11-07T08:18:11.249,255.124,0.518,-0.366,-0.244
1.63627E+12,2021-11-07T08:18:11.289,255.164,0.244,-0.152,-0.305
1.63627E+12,2021-11-07T08:18:11.330,255.205,-0.122,-0.03,-0.427
1.63627E+12,2021-11-07T08:18:11.369,255.244,0.305,-0.183,-0.396
1.63627E+12,2021-11-07T08:18:11.411,255.286,0.793,-0.396,-0.244
1.63627E+12,2021-11-07T08:18:11.452,255.327,1.037,-0.518,-0.244
1.63627E+12,2021-11-07T08:18:11.491,255.366,1.159,-0.61,-0.183
1.63627E+12,2021-11-07T08:18:11.532,255.407,0.884,-0.518,-0.183
1.63627E+12,2021-11-07T08:18:11.572,255.447,0.762,-0.366,-0.213
1.63627E+12,2021-11-07T08:18:11.613,255.488,0.518,-0.305,-0.183
1.63627E+12,2021-11-07T08:18:11.652,255.527,0.762,-0.518,-0.091
1.63627E+12,2021-11-07T08:18:11.693,255.568,-0.061,-0.152,-0.396
1.63627E+12,2021-11-07T08:18:11.734,255.609,0.122,0.03,-0.366
1.63627E+12,2021-11-07T08:18:11.774,255.649,-0.244,0.061,-0.549
1.63627E+12,2021-11-07T08:18:11.815,255.69,-0.122,-0.122,-0.61
1.63627E+12,2021-11-07T08:18:11.854,255.729,0.457,-0.366,-0.396
1.63627E+12,2021-11-07T08:18:11.895,255.77,1.067,-0.396,-0.183
1.63627E+12,2021-11-07T08:18:11.935,255.81,1.098,-0.427,-0.335
1.63627E+12,2021-11-07T08:18:11.976,255.851,0.396,-0.213,-0.488
1.63627E+12,2021-11-07T08:18:12.017,255.892,0.183,-0.183,-0.396
1.63627E+12,2021-11-07T08:18:12.056,255.931,0.518,-0.305,-0.152
1.63627E+12,2021-11-07T08:18:12.098,255.973,0.122,-0.061,-0.03
1.63627E+12,2021-11-07T08:18:12.137,256.012,0.152,-0.091,0.061
1.63627E+12,2021-11-07T08:18:12.178,256.053,0,0.03,0.061
1.63627E+12,2021-11-07T08:18:12.218,256.093,-0.061,0.03,0.061
1.63627E+12,2021-11-07T08:18:12.259,256.134,-0.213,0.091,-0.183
1.63627E+12,2021-11-07T08:18:12.300,256.175,-0.03,0,-0.244
1.63627E+12,2021-11-07T08:18:12.339,256.214,-0.122,0.061,-0.335
1.63627E+12,2021-11-07T08:18:12.380,256.255,0.152,-0.03,-0.305
1.63627E+12,2021-11-07T08:18:12.420,256.295,0.03,0.03,-0.335
1.63627E+12,2021-11-07T08:18:12.461,256.336,0,-0.061,-0.396
1.63627E+12,2021-11-07T08:18:12.502,256.377,0.518,-0.213,-0.061
1.63627E+12,2021-11-07T08:18:12.541,256.416,0.274,-0.152,-0.061
1.63627E+12,2021-11-07T08:18:12.582,256.457,0.122,0.03,-0.152
1.63627E+12,2021-11-07T08:18:12.622,256.497,0.03,-0.061,-0.122
1.63627E+12,2021-11-07T08:18:12.663,256.538,0,-0.183,-0.244
1.63627E+12,2021-11-07T08:18:12.702,256.577,0.061,-0.091,-0.366
1.63627E+12,2021-11-07T08:18:12.744,256.619,0.396,-0.183,-0.366
1.63627E+12,2021-11-07T08:18:12.785,256.66,0.427,-0.305,-0.305
1.63627E+12,2021-11-07T08:18:12.824,256.699,0.61,-0.366,-0.213
1.63627E+12,2021-11-07T08:18:12.865,256.74,0.793,-0.427,-0.213
1.63627E+12,2021-11-07T08:18:12.905,256.78,0.823,-0.549,-0.305
1.63627E+12,2021-11-07T08:18:12.946,256.821,1.037,-0.64,-0.183
1.63627E+12,2021-11-07T08:18:12.985,256.86,1.006,-0.61,-0.152
1.63627E+12,2021-11-07T08:18:13.026,256.901,0.732,-0.518,-0.366
1.63627E+12,2021-11-07T08:18:13.067,256.942,0.213,-0.213,-0.366
1.63627E+12,2021-11-07T08:18:13.107,256.982,-0.03,-0.152,-0.244
1.63627E+12,2021-11-07T08:18:13.148,257.023,0.305,-0.213,-0.091
1.63627E+12,2021-11-07T08:18:13.187,257.062,0.183,-0.152,-0.152
1.63627E+12,2021-11-07T08:18:13.228,257.103,0.427,-0.274,-0.244
1.63627E+12,2021-11-07T08:18:13.268,257.143,0.976,-0.457,-0.183
1.63627E+12,2021-11-07T08:18:13.309,257.184,0.762,-0.396,-0.244
1.63627E+12,2021-11-07T08:18:13.350,257.225,0.457,-0.213,-0.366
1.63627E+12,2021-11-07T08:18:13.390,257.265,0.305,-0.183,-0.64
1.63627E+12,2021-11-07T08:18:13.431,257.306,0.213,-0.213,-0.64
1.63627E+12,2021-11-07T08:18:13.470,257.345,0.152,-0.152,-0.427
1.63627E+12,2021-11-07T08:18:13.511,257.386,-0.152,0,-0.305
1.63627E+12,2021-11-07T08:18:13.552,257.427,0,-0.061,-0.213
1.63627E+12,2021-11-07T08:18:13.592,257.467,0,-0.213,-0.366
1.63627E+12,2021-11-07T08:18:13.633,257.508,-0.122,-0.122,-0.488
1.63627E+12,2021-11-07T08:18:13.672,257.547,0.366,-0.213,-0.305
1.63627E+12,2021-11-07T08:18:13.713,257.588,0.671,-0.396,-0.213
1.63627E+12,2021-11-07T08:18:13.753,257.628,0.793,-0.488,-0.152
1.63627E+12,2021-11-07T08:18:13.794,257.669,1.067,-0.579,-0.061
1.63627E+12,2021-11-07T08:18:13.835,257.71,0.976,-0.427,-0.061
1.63627E+12,2021-11-07T08:18:13.874,257.749,0.671,-0.366,-0.152
1.63627E+12,2021-11-07T08:18:13.915,257.79,0.549,-0.335,-0.152
1.63627E+12,2021-11-07T08:18:13.955,257.83,0.549,-0.396,-0.244
1.63627E+12,2021-11-07T08:18:13.996,257.871,0.213,-0.244,-0.366
1.63627E+12,2021-11-07T08:18:14.036,257.911,0.335,-0.213,-0.335
1.63627E+12,2021-11-07T08:18:14.077,257.952,0.183,-0.244,-0.366
1.63627E+12,2021-11-07T08:18:14.118,257.993,0.183,-0.213,-0.457
1.63627E+12,2021-11-07T08:18:14.157,258.032,0.244,-0.213,-0.366
1.63627E+12,2021-11-07T08:18:14.198,258.073,0.396,-0.213,-0.213
1.63627E+12,2021-11-07T08:18:14.238,258.113,0.732,-0.305,-0.122
1.63627E+12,2021-11-07T08:18:14.279,258.154,0.488,-0.244,-0.335
1.63627E+12,2021-11-07T08:18:14.318,258.193,0.671,-0.396,-0.427
1.63627E+12,2021-11-07T08:18:14.359,258.234,0.579,-0.366,-0.427
1.63627E+12,2021-11-07T08:18:14.400,258.275,0.701,-0.427,-0.427
1.63627E+12,2021-11-07T08:18:14.440,258.315,1.098,-0.549,-0.244
1.63627E+12,2021-11-07T08:18:14.481,258.356,0.976,-0.579,-0.213
1.63627E+12,2021-11-07T08:18:14.520,258.395,0.732,-0.457,-0.274
1.63627E+12,2021-11-07T08:18:14.561,258.436,0.701,-0.427,-0.183
1.63627E+12,2021-11-07T08:18:14.601,258.476,0.61,-0.396,-0.183
1.63627E+12,2021-11-07T08:18:14.642,258.517,-0.396,0.152,-0.549
1.63627E+12,2021-11-07T08:18:14.683,258.558,-1.311,0.64,-0.915
1.63627E+12,2021-11-07T08:18:14.723,258.598,-0.213,0.183,-0.488
1.63627E+12,2021-11-07T08:18:14.764,258.639,0.396,-0.183,-0.274
1.63627E+12,2021-11-07T08:18:14.803,258.678,0.549,-0.305,-0.305
1.63627E+12,2021-11-07T08:18:14.844,258.719,1.067,-0.427,-0.244
1.63627E+12,2021-11-07T08:18:14.884,258.759,0.915,-0.366,-0.213
1.63627E+12,2021-11-07T08:18:14.925,258.8,0.579,-0.396,-0.366
1.63627E+12,2021-11-07T08:18:14.966,258.841,0.732,-0.366,-0.183
1.63627E+12,2021-11-07T08:18:15.005,258.88,0.183,-0.122,-0.274
1.63627E+12,2021-11-07T08:18:15.046,258.921,0.183,-0.122,-0.305
1.63627E+12,2021-11-07T08:18:15.086,258.961,-0.244,0.03,-0.457
1.63627E+12,2021-11-07T08:18:15.127,259.002,0.122,-0.061,-0.366
1.63627E+12,2021-11-07T08:18:15.168,259.043,0.152,0.03,-0.305
1.63627E+12,2021-11-07T08:18:15.207,259.082,0.61,-0.244,-0.183
1.63627E+12,2021-11-07T08:18:15.248,259.123,1.311,-0.549,0.152
1.63627E+12,2021-11-07T08:18:15.288,259.163,1.402,-0.945,0.213
1.63627E+12,2021-11-07T08:18:15.329,259.204,0.823,-0.671,0.091
1.63627E+12,2021-11-07T08:18:15.369,259.244,0.122,-0.244,0
1.63627E+12,2021-11-07T08:18:15.410,259.285,0.061,-0.183,0
1.63627E+12,2021-11-07T08:18:15.451,259.326,0.305,-0.274,0
1.63627E+12,2021-11-07T08:18:15.490,259.365,0.762,-0.457,-0.091
1.63627E+12,2021-11-07T08:18:15.531,259.406,1.037,-0.579,0
1.63627E+12,2021-11-07T08:18:15.571,259.446,1.25,-0.762,0
1.63627E+12,2021-11-07T08:18:15.612,259.487,1.402,-0.823,0.061
1.63627E+12,2021-11-07T08:18:15.651,259.526,0.183,-0.091,-0.274
1.63627E+12,2021-11-07T08:18:15.692,259.567,0.793,-0.244,-0.213
1.63627E+12,2021-11-07T08:18:15.733,259.608,0.366,-0.457,-0.396
1.63627E+12,2021-11-07T08:18:15.773,259.648,-2.927,-0.061,-0.671
1.63627E+12,2021-11-07T08:18:15.814,259.689,0.244,-1.189,0.701
1.63627E+12,2021-11-07T08:18:15.853,259.728,1.555,-0.884,1.098
1.63627E+12,2021-11-07T08:18:15.894,259.769,0.335,0.091,0.64
1.63627E+12,2021-11-07T08:18:15.934,259.809,0.091,0.305,0.244
1.63627E+12,2021-11-07T08:18:15.975,259.85,0.03,-0.122,-0.274
1.63627E+12,2021-11-07T08:18:16.016,259.891,0.335,-0.396,-0.396
1.63627E+12,2021-11-07T08:18:16.056,259.931,0.793,-0.457,-0.152
1.63627E+12,2021-11-07T08:18:16.097,259.972,1.22,-0.518,-0.03
1.63627E+12,2021-11-07T08:18:16.136,260.011,0.884,-0.488,-0.213
1.63627E+12,2021-11-07T08:18:16.177,260.052,1.189,-0.488,-0.152
1.63627E+12,2021-11-07T08:18:16.217,260.092,1.28,-0.549,-0.152
1.63627E+12,2021-11-07T08:18:16.258,260.133,0.945,-0.488,-0.366
1.63627E+12,2021-11-07T08:18:16.299,260.174,0.854,-0.488,-0.396
1.63627E+12,2021-11-07T08:18:16.338,260.213,0.61,-0.396,-0.457
1.63627E+12,2021-11-07T08:18:16.379,260.254,0.671,-0.335,-0.244
