epoch (ms),time (-07:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.635E+12,2021-10-23T07:35:17.877,224.32,-0.396,0.03,0.488
1.635E+12,2021-10-23T07:35:17.917,224.36,-0.213,0.61,0.671
1.635E+12,2021-10-23T07:35:17.957,224.4,-1.22,0.945,1.159
1.635E+12,2021-10-23T07:35:17.997,224.44,-1.738,-1.311,0.671
1.635E+12,2021-10-23T07:35:18.037,224.48,-3.384,-4.848,0.732
1.635E+12,2021-10-23T07:35:18.077,224.52,-3.841,-2.591,1.433
1.635E+12,2021-10-23T07:35:18.117,224.56,-2.622,-0.152,0.457
1.635E+12,2021-10-23T07:35:18.157,224.6,-2.713,-1.006,0.122
1.635E+12,2021-10-23T07:35:18.197,224.64,-0.945,0.335,1.037
1.635E+12,2021-10-23T07:35:18.237,224.68,7.683,-1.616,-3.323
1.635E+12,2021-10-23T07:35:18.277,224.72,5.213,-3.567,-2.5
1.635E+12,2021-10-23T07:35:18.317,224.76,-1.28,-1.433,1.311
1.635E+12,2021-10-23T07:35:18.357,224.8,-0.061,0.366,1.098
1.635E+12,2021-10-23T07:35:18.397,224.84,-0.213,-0.03,0.427
1.635E+12,2021-10-23T07:35:18.437,224.88,-0.122,-0.152,0.518
1.635E+12,2021-10-23T07:35:18.477,224.92,2.47,-3.598,-0.64
1.635E+12,2021-10-23T07:35:18.517,224.96,4.146,-5.671,-1.86
1.635E+12,2021-10-23T07:35:18.557,225,2.409,-2.805,-1.738
1.635E+12,2021-10-23T07:35:18.597,225.04,-1.433,0.366,0.549
1.635E+12,2021-10-23T07:35:18.637,225.08,-2.47,0.335,1.463
1.635E+12,2021-10-23T07:35:18.677,225.12,-2.5,0.274,1.494
1.635E+12,2021-10-23T07:35:18.717,225.16,-2.774,0.244,2.104
1.635E+12,2021-10-23T07:35:18.757,225.2,-2.47,-1.463,4.878
1.635E+12,2021-10-23T07:35:18.797,225.24,1.616,-0.854,6.677
1.635E+12,2021-10-23T07:35:18.837,225.28,2.561,0.854,4.177
1.635E+12,2021-10-23T07:35:18.877,225.32,-0.396,0.183,1.86
1.635E+12,2021-10-23T07:35:18.917,225.36,0,1.128,2.043
1.635E+12,2021-10-23T07:35:18.957,225.4,6.707,1.128,2.195
1.635E+12,2021-10-23T07:35:18.997,225.44,7.043,-0.579,2.805
1.635E+12,2021-10-23T07:35:19.037,225.48,3.841,0.244,2.988
1.635E+12,2021-10-23T07:35:19.077,225.52,1.433,0.366,1.89
1.635E+12,2021-10-23T07:35:19.117,225.56,0.793,0.305,0.396
1.635E+12,2021-10-23T07:35:19.157,225.6,0.152,0.823,1.28
1.635E+12,2021-10-23T07:35:19.197,225.64,0.701,0.823,2.622
1.635E+12,2021-10-23T07:35:19.237,225.68,0.122,-0.671,1.86
1.635E+12,2021-10-23T07:35:19.277,225.72,1.189,-0.701,1.524
1.635E+12,2021-10-23T07:35:19.317,225.76,0.396,0.915,1.006
1.635E+12,2021-10-23T07:35:19.357,225.8,0.488,-0.701,0.854
1.635E+12,2021-10-23T07:35:19.397,225.84,0.976,-0.122,0.152
1.635E+12,2021-10-23T07:35:19.437,225.88,-0.061,0.305,0.305
1.635E+12,2021-10-23T07:35:19.477,225.92,0.152,0.366,-0.274
1.635E+12,2021-10-23T07:35:19.517,225.96,2.012,-0.976,-1.22
1.635E+12,2021-10-23T07:35:19.557,226,-0.03,0.427,0.427
1.635E+12,2021-10-23T07:35:19.597,226.04,-1.646,0.884,1.25
1.635E+12,2021-10-23T07:35:19.637,226.08,-1.159,0.122,0.488
1.635E+12,2021-10-23T07:35:19.677,226.12,0.457,-0.183,0.03
1.635E+12,2021-10-23T07:35:19.717,226.16,0.457,0.03,0.305
1.635E+12,2021-10-23T07:35:19.757,226.2,0.457,-0.152,0.061
1.635E+12,2021-10-23T07:35:19.797,226.24,1.006,-0.305,-0.488
1.635E+12,2021-10-23T07:35:19.837,226.28,1.159,0.213,-0.366
1.635E+12,2021-10-23T07:35:19.877,226.32,3.018,0.457,-0.732
1.635E+12,2021-10-23T07:35:19.917,226.36,1.982,0.518,-2.043
1.635E+12,2021-10-23T07:35:19.957,226.4,0.03,2.195,-1.402
1.635E+12,2021-10-23T07:35:19.997,226.44,0.732,1.768,-0.427
1.635E+12,2021-10-23T07:35:20.037,226.48,2.713,1.646,-1.585
1.635E+12,2021-10-23T07:35:20.077,226.52,3.78,1.037,-1.28
1.635E+12,2021-10-23T07:35:20.117,226.56,1.22,0.61,0.488
1.635E+12,2021-10-23T07:35:20.157,226.6,0.793,1.402,0.122
1.635E+12,2021-10-23T07:35:20.197,226.64,0.64,2.317,0.244
1.635E+12,2021-10-23T07:35:20.237,226.68,-1.22,0.64,1.067
1.635E+12,2021-10-23T07:35:20.277,226.72,-2.348,-1.098,1.372
1.635E+12,2021-10-23T07:35:20.317,226.76,0.854,-0.854,-0.122
1.635E+12,2021-10-23T07:35:20.357,226.8,1.098,-0.061,0.274
1.635E+12,2021-10-23T07:35:20.397,226.84,-1.921,0.488,0.396
1.635E+12,2021-10-23T07:35:20.437,226.88,-2.744,0.579,-0.213
1.635E+12,2021-10-23T07:35:20.477,226.92,-1.677,0.64,-0.335
1.635E+12,2021-10-23T07:35:20.517,226.96,0.213,2.256,-0.457
1.635E+12,2021-10-23T07:35:20.557,227,-4.268,1.585,0.732
1.635E+12,2021-10-23T07:35:20.597,227.04,-3.201,-0.518,0.396
1.635E+12,2021-10-23T07:35:20.637,227.08,1.372,-0.823,-0.366
1.635E+12,2021-10-23T07:35:20.677,227.12,2.104,0.366,-0.793
1.635E+12,2021-10-23T07:35:20.717,227.16,-0.915,0.488,0.793
1.635E+12,2021-10-23T07:35:20.757,227.2,-4.97,0.427,1.707
1.635E+12,2021-10-23T07:35:20.797,227.24,-7.896,0.854,2.378
1.635E+12,2021-10-23T07:35:20.837,227.28,-0.061,2.927,0.366
1.635E+12,2021-10-23T07:35:20.877,227.32,2.348,4.665,-1.585
1.635E+12,2021-10-23T07:35:20.917,227.36,2.043,-0.976,0.396
1.635E+12,2021-10-23T07:35:20.957,227.4,0.061,-1.372,0.671
1.635E+12,2021-10-23T07:35:20.997,227.44,-0.122,-1.037,0.457
1.635E+12,2021-10-23T07:35:21.037,227.48,1.098,-1.86,0.152
1.635E+12,2021-10-23T07:35:21.077,227.52,-0.244,-0.64,0.701
1.635E+12,2021-10-23T07:35:21.117,227.56,-0.915,-0.396,0.915
1.635E+12,2021-10-23T07:35:21.157,227.6,-1.555,-1.22,0.854
1.635E+12,2021-10-23T07:35:21.197,227.64,-4.177,-1.433,1.86
1.635E+12,2021-10-23T07:35:21.237,227.68,-5.244,-1.646,3.445
1.635E+12,2021-10-23T07:35:21.277,227.72,-3.872,-1.402,4.36
1.635E+12,2021-10-23T07:35:21.317,227.76,0.183,-0.732,1.402
1.635E+12,2021-10-23T07:35:21.357,227.8,1.128,-0.335,0.335
1.635E+12,2021-10-23T07:35:21.397,227.84,0.274,-0.305,0.61
1.635E+12,2021-10-23T07:35:21.437,227.88,0.274,-0.61,0.091
1.635E+12,2021-10-23T07:35:21.477,227.92,-0.579,-0.823,0.366
1.635E+12,2021-10-23T07:35:21.517,227.96,-1.616,0.274,0.823
1.635E+12,2021-10-23T07:35:21.557,228,-1.037,-0.03,0.61
1.635E+12,2021-10-23T07:35:21.597,228.04,-0.884,-0.732,0.549
1.635E+12,2021-10-23T07:35:21.637,228.08,-0.366,-0.091,0.701
1.635E+12,2021-10-23T07:35:21.677,228.12,-0.335,-0.457,0.488
1.635E+12,2021-10-23T07:35:21.717,228.16,1.372,0,0.427
1.635E+12,2021-10-23T07:35:21.757,228.2,3.14,2.805,0
1.635E+12,2021-10-23T07:35:21.797,228.24,1.037,2.134,0.091
1.635E+12,2021-10-23T07:35:21.837,228.28,-0.305,-0.396,0.213
1.635E+12,2021-10-23T07:35:21.877,228.32,0.762,-0.091,-0.091
1.635E+12,2021-10-23T07:35:21.917,228.36,0.854,0.274,0.03
1.635E+12,2021-10-23T07:35:21.957,228.4,-0.457,0.03,0.579
1.635E+12,2021-10-23T07:35:21.997,228.44,0.518,0.61,0.305
1.635E+12,2021-10-23T07:35:22.037,228.48,0.945,2.165,-0.427
1.635E+12,2021-10-23T07:35:22.077,228.52,-1.524,1.524,0.03
1.635E+12,2021-10-23T07:35:22.117,228.56,-0.305,-1.402,0.366
1.635E+12,2021-10-23T07:35:22.157,228.6,-1.22,-0.488,0.701
1.635E+12,2021-10-23T07:35:22.197,228.64,-1.189,-0.213,0.701
1.635E+12,2021-10-23T07:35:22.237,228.68,0.823,0,0.091
1.635E+12,2021-10-23T07:35:22.277,228.72,0.549,0.03,0.061
1.635E+12,2021-10-23T07:35:22.317,228.76,-0.518,-0.183,0.244
1.635E+12,2021-10-23T07:35:22.357,228.8,-0.213,-0.213,0.152
1.635E+12,2021-10-23T07:35:22.397,228.84,0.213,-0.335,0.213
1.635E+12,2021-10-23T07:35:22.437,228.88,0.213,-0.274,0.274
1.635E+12,2021-10-23T07:35:22.477,228.92,0.091,-0.305,0.213
1.635E+12,2021-10-23T07:35:22.517,228.96,-0.213,-0.091,0.488
1.635E+12,2021-10-23T07:35:22.557,229,-0.488,0,0.793
1.635E+12,2021-10-23T07:35:22.597,229.04,-0.945,-0.518,0.732
1.635E+12,2021-10-23T07:35:22.637,229.08,-0.518,-0.457,0.549
1.635E+12,2021-10-23T07:35:22.677,229.12,0,-0.64,0.396
1.635E+12,2021-10-23T07:35:22.717,229.16,0,-0.549,0.335
1.635E+12,2021-10-23T07:35:22.757,229.2,-0.366,-0.244,0.305
1.635E+12,2021-10-23T07:35:22.797,229.24,-0.64,-0.152,0.366
1.635E+12,2021-10-23T07:35:22.837,229.28,-0.915,-0.427,0.549
1.635E+12,2021-10-23T07:35:22.877,229.32,-0.457,-0.244,0.457
1.635E+12,2021-10-23T07:35:22.917,229.36,-0.61,0,0.579
1.635E+12,2021-10-23T07:35:22.957,229.4,-0.823,-0.274,0.457
1.635E+12,2021-10-23T07:35:22.997,229.44,-0.701,-0.244,0.335
1.635E+12,2021-10-23T07:35:23.037,229.48,-0.244,-0.122,0.488
1.635E+12,2021-10-23T07:35:23.077,229.52,0.488,-1.098,0.854
1.635E+12,2021-10-23T07:35:23.117,229.56,2.348,-0.976,2.5
1.635E+12,2021-10-23T07:35:23.157,229.6,1.921,0.03,3.384
1.635E+12,2021-10-23T07:35:23.197,229.64,-1.707,0.213,1.341
1.635E+12,2021-10-23T07:35:23.237,229.68,-1.677,0.183,0.152
1.635E+12,2021-10-23T07:35:23.277,229.72,-1.86,0.366,0.732
1.635E+12,2021-10-23T07:35:23.317,229.76,-1.982,0.427,0.762
1.635E+12,2021-10-23T07:35:23.357,229.8,-2.073,0.61,0.762
1.635E+12,2021-10-23T07:35:23.397,229.84,-2.47,0.244,1.067
1.635E+12,2021-10-23T07:35:23.437,229.88,-1.951,-0.152,0.64
1.635E+12,2021-10-23T07:35:23.477,229.92,-1.585,0.396,0.457
1.635E+12,2021-10-23T07:35:23.517,229.96,-2.134,0.549,0.762
1.635E+12,2021-10-23T07:35:23.557,230,-1.799,0.03,0.671
1.635E+12,2021-10-23T07:35:23.597,230.04,-0.823,0.122,0.335
1.635E+12,2021-10-23T07:35:23.637,230.08,0.03,0.579,0.152
1.635E+12,2021-10-23T07:35:23.677,230.12,-0.488,0.122,0.335
1.635E+12,2021-10-23T07:35:23.717,230.16,-2.073,-0.549,0.64
1.635E+12,2021-10-23T07:35:23.757,230.2,-2.073,0.213,0.793
1.635E+12,2021-10-23T07:35:23.797,230.24,1.646,0.03,-0.64
1.635E+12,2021-10-23T07:35:23.837,230.28,1.982,0.183,-0.854
1.635E+12,2021-10-23T07:35:23.877,230.32,0.854,0.091,-0.427
1.635E+12,2021-10-23T07:35:23.917,230.36,0.579,0.488,-0.335
1.635E+12,2021-10-23T07:35:23.957,230.4,-0.122,0.213,0.03
1.635E+12,2021-10-23T07:35:23.997,230.44,-0.793,0.61,0.274
1.635E+12,2021-10-23T07:35:24.037,230.48,-0.457,-0.244,0.366
1.635E+12,2021-10-23T07:35:24.077,230.52,-0.671,-0.762,0.549
1.635E+12,2021-10-23T07:35:24.117,230.56,-1.067,-0.061,0.732
1.635E+12,2021-10-23T07:35:24.157,230.6,-0.945,-0.213,0.61
1.635E+12,2021-10-23T07:35:24.197,230.64,-0.518,-0.579,0.396
1.635E+12,2021-10-23T07:35:24.237,230.68,0.213,-0.793,-0.091
1.635E+12,2021-10-23T07:35:24.277,230.72,0.61,-0.823,-0.152
1.635E+12,2021-10-23T07:35:24.317,230.76,1.402,0.213,-0.274
1.635E+12,2021-10-23T07:35:24.357,230.8,0.762,-0.061,-0.183
1.635E+12,2021-10-23T07:35:24.397,230.84,0.427,0,-0.091
1.635E+12,2021-10-23T07:35:24.437,230.88,0.122,0.335,0.091
1.635E+12,2021-10-23T07:35:24.477,230.92,-0.274,0.183,0.427
1.635E+12,2021-10-23T07:35:24.517,230.96,-1.037,-0.122,0.823
1.635E+12,2021-10-23T07:35:24.557,231,-0.335,0.122,0.457
1.635E+12,2021-10-23T07:35:24.597,231.04,0.823,0.945,0.335
1.635E+12,2021-10-23T07:35:24.637,231.08,0.427,0.213,0.518
1.635E+12,2021-10-23T07:35:24.677,231.12,-0.183,-0.183,0.396
1.635E+12,2021-10-23T07:35:24.717,231.16,-0.457,-0.427,0.518
1.635E+12,2021-10-23T07:35:24.757,231.2,-0.518,-0.152,0.488
1.635E+12,2021-10-23T07:35:24.797,231.24,-0.64,-0.152,0.671
1.635E+12,2021-10-23T07:35:24.837,231.28,-0.213,-0.061,0.64
1.635E+12,2021-10-23T07:35:24.877,231.32,-0.03,-0.061,0.427
1.635E+12,2021-10-23T07:35:24.917,231.36,0.183,0.915,0.427
1.635E+12,2021-10-23T07:35:24.957,231.4,0.701,3.14,0.244
1.635E+12,2021-10-23T07:35:24.997,231.44,0.152,1.067,-0.03
1.635E+12,2021-10-23T07:35:25.037,231.48,0.335,0.03,-0.122
1.635E+12,2021-10-23T07:35:25.077,231.52,-0.091,-0.366,0.457
1.635E+12,2021-10-23T07:35:25.117,231.56,-0.762,-0.396,0.64
1.635E+12,2021-10-23T07:35:25.157,231.6,-1.128,-0.274,1.311
1.635E+12,2021-10-23T07:35:25.197,231.64,-1.494,-0.061,1.768
1.635E+12,2021-10-23T07:35:25.237,231.68,-1.402,0.701,1.28
1.635E+12,2021-10-23T07:35:25.277,231.72,-0.671,2.226,1.037
1.635E+12,2021-10-23T07:35:25.317,231.76,0.488,1.341,0.518
1.635E+12,2021-10-23T07:35:25.357,231.8,0.213,-0.64,0.244
1.635E+12,2021-10-23T07:35:25.397,231.84,-0.122,-0.122,0.854
1.635E+12,2021-10-23T07:35:25.437,231.88,0.061,-0.091,0.915
1.635E+12,2021-10-23T07:35:25.477,231.92,0.213,-0.64,0.701
1.635E+12,2021-10-23T07:35:25.517,231.96,0.091,-0.579,0.518
1.635E+12,2021-10-23T07:35:25.557,232,0.366,-0.03,0.213
1.635E+12,2021-10-23T07:35:25.597,232.04,0.335,-0.213,-0.091
1.635E+12,2021-10-23T07:35:25.637,232.08,-0.366,1.22,-0.488
1.635E+12,2021-10-23T07:35:25.677,232.12,0.03,1.433,-0.64
1.635E+12,2021-10-23T07:35:25.717,232.16,0.732,-0.518,-0.213
1.635E+12,2021-10-23T07:35:25.757,232.2,0.793,-0.183,0.396
1.635E+12,2021-10-23T07:35:25.797,232.24,-0.274,-0.152,0.518
1.635E+12,2021-10-23T07:35:25.837,232.28,-0.64,-0.305,0.671
1.635E+12,2021-10-23T07:35:25.877,232.32,-0.457,0.03,0.579
1.635E+12,2021-10-23T07:35:25.917,232.36,-0.122,-0.305,0.457
1.635E+12,2021-10-23T07:35:25.957,232.4,0.061,-0.427,0.244
1.635E+12,2021-10-23T07:35:25.997,232.44,-0.061,-0.091,0.213
1.635E+12,2021-10-23T07:35:26.037,232.48,-0.274,0.396,0.213
1.635E+12,2021-10-23T07:35:26.077,232.52,-0.305,-0.122,0.244
1.635E+12,2021-10-23T07:35:26.117,232.56,0.701,-0.64,0
1.635E+12,2021-10-23T07:35:26.157,232.6,0.701,-0.457,0
1.635E+12,2021-10-23T07:35:26.197,232.64,0.091,-0.061,0.183
1.635E+12,2021-10-23T07:35:26.237,232.68,-0.427,-0.335,0.305
1.635E+12,2021-10-23T07:35:26.277,232.72,-0.274,-0.03,0.305
1.635E+12,2021-10-23T07:35:26.317,232.76,-0.579,-0.122,0.457
1.635E+12,2021-10-23T07:35:26.357,232.8,-0.976,-0.213,0.61
1.635E+12,2021-10-23T07:35:26.397,232.84,-0.518,-0.305,0.335
1.635E+12,2021-10-23T07:35:26.437,232.88,0.183,-0.335,0.061
1.635E+12,2021-10-23T07:35:26.477,232.92,0.091,-0.152,0.122
1.635E+12,2021-10-23T07:35:26.517,232.96,0,-0.091,0.274
1.635E+12,2021-10-23T07:35:26.557,233,0.122,-0.091,0.183
1.635E+12,2021-10-23T07:35:26.597,233.04,-0.183,-0.183,0.305
1.635E+12,2021-10-23T07:35:26.637,233.08,-0.366,0.061,0.427
1.635E+12,2021-10-23T07:35:26.677,233.12,-0.305,0.183,0.366
1.635E+12,2021-10-23T07:35:26.717,233.16,-0.03,-0.091,0.244
1.635E+12,2021-10-23T07:35:26.757,233.2,-0.457,-0.305,0.366
1.635E+12,2021-10-23T07:35:26.797,233.24,-0.793,-0.183,0.549
1.635E+12,2021-10-23T07:35:26.837,233.28,0.091,-0.061,0.213
1.635E+12,2021-10-23T07:35:26.877,233.32,0.03,-0.122,0.274
1.635E+12,2021-10-23T07:35:26.917,233.36,-0.213,-0.122,0.427
1.635E+12,2021-10-23T07:35:26.957,233.4,0.213,0.366,0.244
1.635E+12,2021-10-23T07:35:26.997,233.44,0.64,0.335,-0.122
1.635E+12,2021-10-23T07:35:27.037,233.48,0.732,-0.152,-0.152
1.635E+12,2021-10-23T07:35:27.077,233.52,-0.64,-0.488,0.549
1.635E+12,2021-10-23T07:35:27.117,233.56,-1.738,-0.03,0.762
1.635E+12,2021-10-23T07:35:27.157,233.6,-1.982,0.671,0.549
1.635E+12,2021-10-23T07:35:27.197,233.64,-1.738,0.61,0.701
1.635E+12,2021-10-23T07:35:27.237,233.68,-0.427,0.396,0.64
1.635E+12,2021-10-23T07:35:27.277,233.72,1.555,0.183,-0.488
1.635E+12,2021-10-23T07:35:27.317,233.76,0.884,-0.244,-0.671
1.635E+12,2021-10-23T07:35:27.357,233.8,0.366,-0.579,0.091
1.635E+12,2021-10-23T07:35:27.397,233.84,0.152,-0.305,0.213
1.635E+12,2021-10-23T07:35:27.437,233.88,-0.091,0.091,0.305
1.635E+12,2021-10-23T07:35:27.477,233.92,-0.671,-0.183,0.518
1.635E+12,2021-10-23T07:35:27.517,233.96,-0.305,-0.335,0.335
1.635E+12,2021-10-23T07:35:27.557,234,0.274,-0.366,0.091
1.635E+12,2021-10-23T07:35:27.597,234.04,-0.396,-0.366,0.427
1.635E+12,2021-10-23T07:35:27.637,234.08,-0.945,-0.427,0.518
1.635E+12,2021-10-23T07:35:27.677,234.12,-0.915,-1.128,0.396
1.635E+12,2021-10-23T07:35:27.717,234.16,-1.738,-2.47,0.457
1.635E+12,2021-10-23T07:35:27.757,234.2,-0.732,-1.006,0.427
1.635E+12,2021-10-23T07:35:27.797,234.24,0.152,-0.244,0.274
1.635E+12,2021-10-23T07:35:27.837,234.28,0.396,-0.122,0
1.635E+12,2021-10-23T07:35:27.877,234.32,0.732,0.061,-0.061
1.635E+12,2021-10-23T07:35:27.917,234.36,-0.183,-0.274,0.213
1.635E+12,2021-10-23T07:35:27.957,234.4,-0.549,-0.091,0.305
1.635E+12,2021-10-23T07:35:27.997,234.44,-0.122,0,0.244
1.635E+12,2021-10-23T07:35:28.037,234.48,0.122,-0.061,0.274
1.635E+12,2021-10-23T07:35:28.077,234.52,0.122,-0.244,0.244
1.635E+12,2021-10-23T07:35:28.117,234.56,0.671,-0.061,0.244
1.635E+12,2021-10-23T07:35:28.157,234.6,0.427,-0.122,0.396
1.635E+12,2021-10-23T07:35:28.197,234.64,0.152,-0.244,0.488
1.635E+12,2021-10-23T07:35:28.237,234.68,0.305,-0.274,0.366
1.635E+12,2021-10-23T07:35:28.277,234.72,0.274,0.061,0.518
1.635E+12,2021-10-23T07:35:28.317,234.76,-0.213,0,0.915
1.635E+12,2021-10-23T07:35:28.357,234.8,-0.305,-0.305,0.976
1.635E+12,2021-10-23T07:35:28.397,234.84,0.427,-0.122,0.549
1.635E+12,2021-10-23T07:35:28.437,234.88,0.579,0.335,0.274
1.635E+12,2021-10-23T07:35:28.477,234.92,0.762,1.311,0
1.635E+12,2021-10-23T07:35:28.517,234.96,0,2.134,-0.244
1.635E+12,2021-10-23T07:35:28.557,235,-0.701,1.707,0.03
1.635E+12,2021-10-23T07:35:28.597,235.04,-0.152,-1.098,0.244
1.635E+12,2021-10-23T07:35:28.637,235.08,0.152,-0.335,0.274
1.635E+12,2021-10-23T07:35:28.677,235.12,-0.671,-0.091,0.396
1.635E+12,2021-10-23T07:35:28.717,235.16,-0.061,0.457,0.244
1.635E+12,2021-10-23T07:35:28.757,235.2,-0.122,1.829,0.152
1.635E+12,2021-10-23T07:35:28.797,235.24,-0.762,3.994,-0.03
1.635E+12,2021-10-23T07:35:28.837,235.28,-1.098,3.659,-0.03
1.635E+12,2021-10-23T07:35:28.877,235.32,-0.274,1.037,-0.03
1.635E+12,2021-10-23T07:35:28.917,235.36,-0.732,-0.823,0.488
1.635E+12,2021-10-23T07:35:28.957,235.4,-1.25,-1.128,0.915
1.635E+12,2021-10-23T07:35:28.997,235.44,-0.152,-0.701,0.579
1.635E+12,2021-10-23T07:35:29.037,235.48,0.396,-0.823,0.427
1.635E+12,2021-10-23T07:35:29.077,235.52,0.518,-0.579,0.183
1.635E+12,2021-10-23T07:35:29.117,235.56,0.549,0.061,0.152
1.635E+12,2021-10-23T07:35:29.157,235.6,0.915,1.707,0.305
1.635E+12,2021-10-23T07:35:29.197,235.64,1.098,1.555,0.183
1.635E+12,2021-10-23T07:35:29.237,235.68,-0.64,-1.494,0.701
1.635E+12,2021-10-23T07:35:29.277,235.72,-0.305,-1.098,0.366
1.635E+12,2021-10-23T07:35:29.317,235.76,0.274,0.274,0.122
1.635E+12,2021-10-23T07:35:29.357,235.8,0.732,-0.61,-0.03
1.635E+12,2021-10-23T07:35:29.397,235.84,0.793,-0.732,-0.213
1.635E+12,2021-10-23T07:35:29.437,235.88,0.03,0.213,0.061
1.635E+12,2021-10-23T07:35:29.477,235.92,-0.488,-0.671,0.396
1.635E+12,2021-10-23T07:35:29.517,235.96,0.152,-0.762,0.366
1.635E+12,2021-10-23T07:35:29.557,236,-0.183,-0.762,0.274
1.635E+12,2021-10-23T07:35:29.597,236.04,0.122,-0.549,0.061
1.635E+12,2021-10-23T07:35:29.637,236.08,0.701,-0.122,0.03
1.635E+12,2021-10-23T07:35:29.677,236.12,0.61,-0.701,0.091
1.635E+12,2021-10-23T07:35:29.717,236.16,-0.213,-0.945,0.213
1.635E+12,2021-10-23T07:35:29.757,236.2,0.122,-0.183,0.244
1.635E+12,2021-10-23T07:35:29.797,236.24,0.244,0.061,0.305
1.635E+12,2021-10-23T07:35:29.837,236.28,0.061,-0.457,0.305
1.635E+12,2021-10-23T07:35:29.877,236.32,-0.122,-0.244,0.427
1.635E+12,2021-10-23T07:35:29.917,236.36,-0.03,0.03,0.427
1.635E+12,2021-10-23T07:35:29.957,236.4,-0.213,-0.213,0.396
1.635E+12,2021-10-23T07:35:29.997,236.44,-0.152,-0.427,0.518
1.635E+12,2021-10-23T07:35:30.037,236.48,-0.183,-0.03,0.549
1.635E+12,2021-10-23T07:35:30.077,236.52,-0.152,-0.152,0.457
1.635E+12,2021-10-23T07:35:30.117,236.56,-0.061,-0.305,0.274
1.635E+12,2021-10-23T07:35:30.157,236.6,0.061,-0.244,0.213
1.635E+12,2021-10-23T07:35:30.197,236.64,-0.152,-0.396,0.274
1.635E+12,2021-10-23T07:35:30.237,236.68,-1.037,-0.213,0.915
1.635E+12,2021-10-23T07:35:30.277,236.72,-1.037,-0.366,0.762
1.635E+12,2021-10-23T07:35:30.317,236.76,-0.457,-0.396,0.396
1.635E+12,2021-10-23T07:35:30.357,236.8,-0.152,-0.305,0.488
1.635E+12,2021-10-23T07:35:30.397,236.84,-0.305,-0.579,0.274
1.635E+12,2021-10-23T07:35:30.437,236.88,-0.305,-0.061,0.183
1.635E+12,2021-10-23T07:35:30.477,236.92,-0.549,0.488,0.305
1.635E+12,2021-10-23T07:35:30.517,236.96,-0.945,0.793,0.03
1.635E+12,2021-10-23T07:35:30.557,237,0.091,1.86,-0.244
1.635E+12,2021-10-23T07:35:30.597,237.04,-0.03,1.463,-0.152
1.635E+12,2021-10-23T07:35:30.637,237.08,-0.457,0.427,0.122
1.635E+12,2021-10-23T07:35:30.677,237.12,-0.122,-0.427,0.396
1.635E+12,2021-10-23T07:35:30.717,237.16,1.402,-1.677,0.396
1.635E+12,2021-10-23T07:35:30.757,237.2,3.384,-2.226,0.396
1.635E+12,2021-10-23T07:35:30.797,237.24,2.104,-0.732,0.396
1.635E+12,2021-10-23T07:35:30.837,237.28,0.457,-0.396,0.366
1.635E+12,2021-10-23T07:35:30.877,237.32,0.061,-1.189,0.396
1.635E+12,2021-10-23T07:35:30.917,237.36,0.64,-0.549,0.091
1.635E+12,2021-10-23T07:35:30.957,237.4,0.915,-0.152,0.274
1.635E+12,2021-10-23T07:35:30.997,237.44,0.366,-0.64,0.854
1.635E+12,2021-10-23T07:35:31.037,237.48,-0.549,-0.274,0.518
1.635E+12,2021-10-23T07:35:31.077,237.52,-0.518,0.366,0.396
1.635E+12,2021-10-23T07:35:31.117,237.56,0.183,-0.457,0.457
1.635E+12,2021-10-23T07:35:31.157,237.6,0.518,-0.518,0.183
1.635E+12,2021-10-23T07:35:31.197,237.64,-0.183,-0.061,0.183
1.635E+12,2021-10-23T07:35:31.237,237.68,-0.305,0.183,0.396
1.635E+12,2021-10-23T07:35:31.277,237.72,-0.518,0.274,0.396
1.635E+12,2021-10-23T07:35:31.317,237.76,-0.701,-0.061,0.396
1.635E+12,2021-10-23T07:35:31.357,237.8,-0.671,-0.335,0.579
1.635E+12,2021-10-23T07:35:31.397,237.84,-0.793,-0.03,0.61
1.635E+12,2021-10-23T07:35:31.437,237.88,-1.341,0,0.732
1.635E+12,2021-10-23T07:35:31.477,237.92,-1.25,-0.152,0.762
1.635E+12,2021-10-23T07:35:31.517,237.96,-0.671,0.091,0.518
1.635E+12,2021-10-23T07:35:31.557,238,-0.579,-0.457,0.671
1.635E+12,2021-10-23T07:35:31.597,238.04,-0.122,-0.945,0.457
1.635E+12,2021-10-23T07:35:31.637,238.08,1.189,-0.457,0.366
1.635E+12,2021-10-23T07:35:31.677,238.12,2.348,-0.701,0.305
1.635E+12,2021-10-23T07:35:31.717,238.16,1.555,-2.713,-0.091
1.635E+12,2021-10-23T07:35:31.757,238.2,0.305,-0.457,0.03
1.635E+12,2021-10-23T07:35:31.797,238.24,0.518,-0.274,-0.244
1.635E+12,2021-10-23T07:35:31.837,238.28,1.159,0.03,-0.213
1.635E+12,2021-10-23T07:35:31.877,238.32,0.244,0.244,0.152
1.635E+12,2021-10-23T07:35:31.917,238.36,0.366,0.152,-0.061
1.635E+12,2021-10-23T07:35:31.957,238.4,0.183,-0.122,-0.03
1.635E+12,2021-10-23T07:35:31.997,238.44,-0.427,-0.122,0.61
1.635E+12,2021-10-23T07:35:32.037,238.48,-0.427,0.03,0.61
1.635E+12,2021-10-23T07:35:32.077,238.52,-0.183,0.061,0.213
