epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1.6362E+12,2021-11-06T05:27:34.546,291.2,-0.207,0.145,-0.973
1.6362E+12,2021-11-06T05:27:34.586,291.24,-0.207,0.147,-0.97
1.6362E+12,2021-11-06T05:27:34.626,291.28,-0.207,0.148,-0.977
1.6362E+12,2021-11-06T05:27:34.666,291.32,-0.206,0.14,-0.974
1.6362E+12,2021-11-06T05:27:34.706,291.36,-0.208,0.147,-0.972
1.6362E+12,2021-11-06T05:27:34.746,291.4,-0.208,0.145,-0.972
1.6362E+12,2021-11-06T05:27:34.786,291.44,-0.204,0.147,-0.973
1.6362E+12,2021-11-06T05:27:34.826,291.48,-0.204,0.149,-0.973
1.6362E+12,2021-11-06T05:27:34.866,291.52,-0.206,0.151,-0.973
1.6362E+12,2021-11-06T05:27:34.906,291.56,-0.205,0.147,-0.974
1.6362E+12,2021-11-06T05:27:34.946,291.6,-0.204,0.146,-0.973
1.6362E+12,2021-11-06T05:27:34.986,291.64,-0.205,0.154,-0.97
1.6362E+12,2021-11-06T05:27:35.026,291.68,-0.204,0.148,-0.972
1.6362E+12,2021-11-06T05:27:35.066,291.72,-0.205,0.161,-0.972
1.6362E+12,2021-11-06T05:27:35.106,291.76,-0.197,0.134,-0.981
1.6362E+12,2021-11-06T05:27:35.146,291.8,-0.193,0.14,-0.976
1.6362E+12,2021-11-06T05:27:35.186,291.84,-0.205,0.15,-0.972
1.6362E+12,2021-11-06T05:27:35.226,291.88,-0.199,0.136,-0.977
1.6362E+12,2021-11-06T05:27:35.266,291.92,-0.2,0.135,-0.977
1.6362E+12,2021-11-06T05:27:35.306,291.96,-0.202,0.139,-0.976
1.6362E+12,2021-11-06T05:27:35.346,292,-0.204,0.139,-0.976
1.6362E+12,2021-11-06T05:27:35.386,292.04,-0.197,0.128,-0.976
1.6362E+12,2021-11-06T05:27:35.426,292.08,-0.194,0.128,-0.982
1.6362E+12,2021-11-06T05:27:35.466,292.12,-0.198,0.137,-0.979
1.6362E+12,2021-11-06T05:27:35.506,292.16,-0.194,0.125,-0.979
1.6362E+12,2021-11-06T05:27:35.546,292.2,-0.199,0.134,-0.977
1.6362E+12,2021-11-06T05:27:35.586,292.24,-0.201,0.139,-0.975
1.6362E+12,2021-11-06T05:27:35.626,292.28,-0.197,0.125,-0.978
1.6362E+12,2021-11-06T05:27:35.666,292.32,-0.197,0.13,-0.978
1.6362E+12,2021-11-06T05:27:35.706,292.36,-0.2,0.136,-0.975
1.6362E+12,2021-11-06T05:27:35.746,292.4,-0.197,0.128,-0.975
1.6362E+12,2021-11-06T05:27:35.786,292.44,-0.2,0.134,-0.978
1.6362E+12,2021-11-06T05:27:35.826,292.48,-0.195,0.13,-0.976
1.6362E+12,2021-11-06T05:27:35.866,292.52,-0.197,0.136,-0.978
1.6362E+12,2021-11-06T05:27:35.906,292.56,-0.196,0.131,-0.979
1.6362E+12,2021-11-06T05:27:35.946,292.6,-0.197,0.132,-0.977
1.6362E+12,2021-11-06T05:27:35.986,292.64,-0.198,0.137,-0.976
1.6362E+12,2021-11-06T05:27:36.026,292.68,-0.197,0.131,-0.978
1.6362E+12,2021-11-06T05:27:36.066,292.72,-0.197,0.132,-0.978
1.6362E+12,2021-11-06T05:27:36.106,292.76,-0.197,0.136,-0.978
1.6362E+12,2021-11-06T05:27:36.146,292.8,-0.197,0.132,-0.978
1.6362E+12,2021-11-06T05:27:36.186,292.84,-0.198,0.138,-0.976
1.6362E+12,2021-11-06T05:27:36.226,292.88,-0.199,0.141,-0.975
1.6362E+12,2021-11-06T05:27:36.266,292.92,-0.198,0.14,-0.976
1.6362E+12,2021-11-06T05:27:36.306,292.96,-0.198,0.146,-0.974
1.6362E+12,2021-11-06T05:27:36.346,293,-0.198,0.139,-0.975
1.6362E+12,2021-11-06T05:27:36.386,293.04,-0.201,0.146,-0.974
1.6362E+12,2021-11-06T05:27:36.426,293.08,-0.204,0.142,-0.975
1.6362E+12,2021-11-06T05:27:36.466,293.12,-0.196,0.139,-0.978
1.6362E+12,2021-11-06T05:27:36.506,293.16,-0.195,0.139,-0.976
1.6362E+12,2021-11-06T05:27:36.546,293.2,-0.19,0.145,-0.975
1.6362E+12,2021-11-06T05:27:36.586,293.24,-0.193,0.142,-0.977
1.6362E+12,2021-11-06T05:27:36.626,293.28,-0.195,0.143,-0.975
1.6362E+12,2021-11-06T05:27:36.666,293.32,-0.194,0.151,-0.974
1.6362E+12,2021-11-06T05:27:36.706,293.36,-0.193,0.148,-0.976
1.6362E+12,2021-11-06T05:27:36.746,293.4,-0.196,0.156,-0.975
1.6362E+12,2021-11-06T05:27:36.786,293.44,-0.195,0.158,-0.973
1.6362E+12,2021-11-06T05:27:36.826,293.48,-0.197,0.162,-0.971
1.6362E+12,2021-11-06T05:27:36.866,293.52,-0.196,0.155,-0.973
1.6362E+12,2021-11-06T05:27:36.906,293.56,-0.196,0.15,-0.974
1.6362E+12,2021-11-06T05:27:36.946,293.6,-0.196,0.155,-0.972
1.6362E+12,2021-11-06T05:27:36.986,293.64,-0.196,0.156,-0.973
1.6362E+12,2021-11-06T05:27:37.026,293.68,-0.196,0.153,-0.974
1.6362E+12,2021-11-06T05:27:37.066,293.72,-0.195,0.155,-0.974
1.6362E+12,2021-11-06T05:27:37.106,293.76,-0.197,0.156,-0.974
1.6362E+12,2021-11-06T05:27:37.146,293.8,-0.196,0.153,-0.974
1.6362E+12,2021-11-06T05:27:37.186,293.84,-0.196,0.154,-0.974
1.6362E+12,2021-11-06T05:27:37.226,293.88,-0.196,0.154,-0.973
1.6362E+12,2021-11-06T05:27:37.266,293.92,-0.195,0.152,-0.974
1.6362E+12,2021-11-06T05:27:37.306,293.96,-0.195,0.153,-0.974
1.6362E+12,2021-11-06T05:27:37.346,294,-0.195,0.154,-0.974
1.6362E+12,2021-11-06T05:27:37.386,294.04,-0.193,0.154,-0.975
1.6362E+12,2021-11-06T05:27:37.426,294.08,-0.195,0.157,-0.973
1.6362E+12,2021-11-06T05:27:37.466,294.12,-0.195,0.154,-0.973
1.6362E+12,2021-11-06T05:27:37.506,294.16,-0.195,0.153,-0.973
1.6362E+12,2021-11-06T05:27:37.546,294.2,-0.193,0.154,-0.973
1.6362E+12,2021-11-06T05:27:37.586,294.24,-0.193,0.154,-0.974
1.6362E+12,2021-11-06T05:27:37.626,294.28,-0.196,0.163,-0.972
1.6362E+12,2021-11-06T05:27:37.666,294.32,-0.194,0.158,-0.971
1.6362E+12,2021-11-06T05:27:37.706,294.36,-0.194,0.156,-0.974
1.6362E+12,2021-11-06T05:27:37.746,294.4,-0.196,0.162,-0.973
1.6362E+12,2021-11-06T05:27:37.786,294.44,-0.194,0.16,-0.973
1.6362E+12,2021-11-06T05:27:37.826,294.48,-0.193,0.158,-0.973
1.6362E+12,2021-11-06T05:27:37.866,294.52,-0.193,0.159,-0.974
1.6362E+12,2021-11-06T05:27:37.906,294.56,-0.192,0.158,-0.974
1.6362E+12,2021-11-06T05:27:37.946,294.6,-0.193,0.159,-0.973
1.6362E+12,2021-11-06T05:27:37.986,294.64,-0.193,0.159,-0.973
1.6362E+12,2021-11-06T05:27:38.026,294.68,-0.193,0.157,-0.974
1.6362E+12,2021-11-06T05:27:38.066,294.72,-0.192,0.159,-0.974
1.6362E+12,2021-11-06T05:27:38.106,294.76,-0.193,0.158,-0.974
1.6362E+12,2021-11-06T05:27:38.146,294.8,-0.193,0.16,-0.973
1.6362E+12,2021-11-06T05:27:38.186,294.84,-0.193,0.159,-0.973
1.6362E+12,2021-11-06T05:27:38.226,294.88,-0.194,0.16,-0.973
1.6362E+12,2021-11-06T05:27:38.266,294.92,-0.193,0.158,-0.974
1.6362E+12,2021-11-06T05:27:38.306,294.96,-0.192,0.161,-0.973
1.6362E+12,2021-11-06T05:27:38.346,295,-0.192,0.161,-0.974
1.6362E+12,2021-11-06T05:27:38.386,295.04,-0.192,0.159,-0.972
1.6362E+12,2021-11-06T05:27:38.426,295.08,-0.191,0.157,-0.973
1.6362E+12,2021-11-06T05:27:38.466,295.12,-0.191,0.162,-0.972
1.6362E+12,2021-11-06T05:27:38.506,295.16,-0.191,0.161,-0.972
1.6362E+12,2021-11-06T05:27:38.546,295.2,-0.193,0.156,-0.974
1.6362E+12,2021-11-06T05:27:38.586,295.24,-0.194,0.158,-0.974
1.6362E+12,2021-11-06T05:27:38.626,295.28,-0.192,0.161,-0.974
1.6362E+12,2021-11-06T05:27:38.666,295.32,-0.188,0.16,-0.973
1.6362E+12,2021-11-06T05:27:38.706,295.36,-0.188,0.162,-0.974
1.6362E+12,2021-11-06T05:27:38.746,295.4,-0.19,0.161,-0.973
1.6362E+12,2021-11-06T05:27:38.786,295.44,-0.189,0.161,-0.972
1.6362E+12,2021-11-06T05:27:38.826,295.48,-0.191,0.162,-0.972
1.6362E+12,2021-11-06T05:27:38.866,295.52,-0.192,0.161,-0.974
1.6362E+12,2021-11-06T05:27:38.906,295.56,-0.193,0.164,-0.973
1.6362E+12,2021-11-06T05:27:38.946,295.6,-0.193,0.161,-0.973
1.6362E+12,2021-11-06T05:27:38.986,295.64,-0.191,0.159,-0.974
1.6362E+12,2021-11-06T05:27:39.026,295.68,-0.191,0.158,-0.976
1.6362E+12,2021-11-06T05:27:39.066,295.72,-0.192,0.161,-0.971
1.6362E+12,2021-11-06T05:27:39.106,295.76,-0.19,0.157,-0.973
1.6362E+12,2021-11-06T05:27:39.146,295.8,-0.187,0.153,-0.976
1.6362E+12,2021-11-06T05:27:39.186,295.84,-0.191,0.16,-0.975
1.6362E+12,2021-11-06T05:27:39.226,295.88,-0.19,0.158,-0.974
1.6362E+12,2021-11-06T05:27:39.266,295.92,-0.19,0.157,-0.975
1.6362E+12,2021-11-06T05:27:39.306,295.96,-0.189,0.161,-0.975
1.6362E+12,2021-11-06T05:27:39.346,296,-0.189,0.158,-0.972
1.6362E+12,2021-11-06T05:27:39.386,296.04,-0.191,0.16,-0.973
1.6362E+12,2021-11-06T05:27:39.426,296.08,-0.19,0.16,-0.974
1.6362E+12,2021-11-06T05:27:39.466,296.12,-0.188,0.156,-0.975
1.6362E+12,2021-11-06T05:27:39.506,296.16,-0.189,0.158,-0.98
1.6362E+12,2021-11-06T05:27:39.546,296.2,-0.19,0.157,-0.974
1.6362E+12,2021-11-06T05:27:39.586,296.24,-0.19,0.159,-0.971
1.6362E+12,2021-11-06T05:27:39.626,296.28,-0.188,0.158,-0.973
1.6362E+12,2021-11-06T05:27:39.666,296.32,-0.188,0.156,-0.975
1.6362E+12,2021-11-06T05:27:39.706,296.36,-0.191,0.16,-0.974
1.6362E+12,2021-11-06T05:27:39.746,296.4,-0.189,0.154,-0.976
1.6362E+12,2021-11-06T05:27:39.786,296.44,-0.188,0.159,-0.975
1.6362E+12,2021-11-06T05:27:39.826,296.48,-0.189,0.16,-0.974
1.6362E+12,2021-11-06T05:27:39.866,296.52,-0.19,0.158,-0.975
1.6362E+12,2021-11-06T05:27:39.906,296.56,-0.187,0.157,-0.974
1.6362E+12,2021-11-06T05:27:39.946,296.6,-0.188,0.156,-0.975
1.6362E+12,2021-11-06T05:27:39.986,296.64,-0.188,0.155,-0.975
1.6362E+12,2021-11-06T05:27:40.026,296.68,-0.188,0.155,-0.974
1.6362E+12,2021-11-06T05:27:40.066,296.72,-0.188,0.153,-0.975
1.6362E+12,2021-11-06T05:27:40.106,296.76,-0.188,0.152,-0.975
1.6362E+12,2021-11-06T05:27:40.146,296.8,-0.189,0.156,-0.975
1.6362E+12,2021-11-06T05:27:40.186,296.84,-0.188,0.154,-0.975
1.6362E+12,2021-11-06T05:27:40.226,296.88,-0.189,0.15,-0.976
1.6362E+12,2021-11-06T05:27:40.266,296.92,-0.188,0.153,-0.976
1.6362E+12,2021-11-06T05:27:40.306,296.96,-0.186,0.153,-0.975
1.6362E+12,2021-11-06T05:27:40.346,297,-0.188,0.152,-0.976
1.6362E+12,2021-11-06T05:27:40.386,297.04,-0.188,0.156,-0.974
1.6362E+12,2021-11-06T05:27:40.426,297.08,-0.188,0.156,-0.976
1.6362E+12,2021-11-06T05:27:40.466,297.12,-0.187,0.151,-0.975
1.6362E+12,2021-11-06T05:27:40.506,297.16,-0.187,0.153,-0.977
1.6362E+12,2021-11-06T05:27:40.546,297.2,-0.189,0.158,-0.975
1.6362E+12,2021-11-06T05:27:40.586,297.24,-0.188,0.151,-0.975
1.6362E+12,2021-11-06T05:27:40.626,297.28,-0.187,0.142,-0.976
1.6362E+12,2021-11-06T05:27:40.666,297.32,-0.174,0.131,-0.982
1.6362E+12,2021-11-06T05:27:40.706,297.36,-0.184,0.164,-0.973
1.6362E+12,2021-11-06T05:27:40.746,297.4,-0.19,0.165,-0.973
1.6362E+12,2021-11-06T05:27:40.786,297.44,-0.185,0.159,-0.975
1.6362E+12,2021-11-06T05:27:40.826,297.48,-0.185,0.154,-0.975
1.6362E+12,2021-11-06T05:27:40.866,297.52,-0.188,0.163,-0.973
1.6362E+12,2021-11-06T05:27:40.906,297.56,-0.185,0.155,-0.975
1.6362E+12,2021-11-06T05:27:40.946,297.6,-0.185,0.151,-0.975
1.6362E+12,2021-11-06T05:27:40.986,297.64,-0.183,0.149,-0.977
1.6362E+12,2021-11-06T05:27:41.026,297.68,-0.177,0.148,-0.98
1.6362E+12,2021-11-06T05:27:41.066,297.72,-0.195,0.155,-0.971
1.6362E+12,2021-11-06T05:27:41.106,297.76,-0.197,0.148,-0.97
1.6362E+12,2021-11-06T05:27:41.146,297.8,-0.196,0.15,-0.974
1.6362E+12,2021-11-06T05:27:41.186,297.84,-0.206,0.153,-0.974
1.6362E+12,2021-11-06T05:27:41.226,297.88,-0.213,0.164,-0.968
1.6362E+12,2021-11-06T05:27:41.266,297.92,-0.205,0.162,-0.971
1.6362E+12,2021-11-06T05:27:41.306,297.96,-0.199,0.153,-0.974
1.6362E+12,2021-11-06T05:27:41.346,298,-0.201,0.157,-0.972
1.6362E+12,2021-11-06T05:27:41.386,298.04,-0.2,0.158,-0.972
1.6362E+12,2021-11-06T05:27:41.426,298.08,-0.199,0.155,-0.973
1.6362E+12,2021-11-06T05:27:41.466,298.12,-0.202,0.16,-0.972
1.6362E+12,2021-11-06T05:27:41.506,298.16,-0.202,0.159,-0.972
1.6362E+12,2021-11-06T05:27:41.546,298.2,-0.201,0.16,-0.973
1.6362E+12,2021-11-06T05:27:41.586,298.24,-0.202,0.156,-0.971
1.6362E+12,2021-11-06T05:27:41.626,298.28,-0.202,0.156,-0.973
1.6362E+12,2021-11-06T05:27:41.666,298.32,-0.202,0.161,-0.972
1.6362E+12,2021-11-06T05:27:41.706,298.36,-0.2,0.154,-0.974
1.6362E+12,2021-11-06T05:27:41.746,298.4,-0.203,0.155,-0.973
1.6362E+12,2021-11-06T05:27:41.786,298.44,-0.202,0.156,-0.972
1.6362E+12,2021-11-06T05:27:41.826,298.48,-0.202,0.144,-0.976
1.6362E+12,2021-11-06T05:27:41.866,298.52,-0.207,0.14,-0.978
1.6362E+12,2021-11-06T05:27:41.906,298.56,-0.215,0.152,-0.979
1.6362E+12,2021-11-06T05:27:41.946,298.6,-0.232,0.122,-0.993
1.6362E+12,2021-11-06T05:27:41.986,298.64,-0.261,0.176,-0.972
1.6362E+12,2021-11-06T05:27:42.026,298.68,-0.333,0.179,-0.922
1.6362E+12,2021-11-06T05:27:42.066,298.72,-0.331,0.195,-0.93
1.6362E+12,2021-11-06T05:27:42.106,298.76,-0.289,0.254,-0.914
1.6362E+12,2021-11-06T05:27:42.146,298.8,-0.265,0.284,-0.931
1.6362E+12,2021-11-06T05:27:42.186,298.84,-0.249,0.254,-0.949
1.6362E+12,2021-11-06T05:27:42.226,298.88,-0.229,0.212,-0.964
1.6362E+12,2021-11-06T05:27:42.266,298.92,-0.231,0.237,-0.954
1.6362E+12,2021-11-06T05:27:42.306,298.96,-0.268,0.25,-0.971
1.6362E+12,2021-11-06T05:27:42.346,299,-0.255,0.175,-0.874
1.6362E+12,2021-11-06T05:27:42.386,299.04,-0.293,0.103,-0.799
1.6362E+12,2021-11-06T05:27:42.426,299.08,-0.073,0.211,-0.627
1.6362E+12,2021-11-06T05:27:42.466,299.12,0.191,0.328,-0.368
1.6362E+12,2021-11-06T05:27:42.506,299.16,0.43,0.365,-0.319
1.6362E+12,2021-11-06T05:27:42.546,299.2,0.686,0.258,-0.194
1.6362E+12,2021-11-06T05:27:42.586,299.24,0.629,-0.007,-0.359
1.6362E+12,2021-11-06T05:27:42.626,299.28,0.387,-0.47,-0.181
1.6362E+12,2021-11-06T05:27:42.666,299.32,0.145,-0.379,-0.098
1.6362E+12,2021-11-06T05:27:42.706,299.36,-0.434,-0.35,-0.379
1.6362E+12,2021-11-06T05:27:42.746,299.4,-2.554,-0.678,-0.167
1.6362E+12,2021-11-06T05:27:42.786,299.44,-4,-0.462,-0.076
1.6362E+12,2021-11-06T05:27:42.826,299.48,-3.148,0.855,-0.513
1.6362E+12,2021-11-06T05:27:42.866,299.52,-1.799,1.463,-0.104
1.6362E+12,2021-11-06T05:27:42.906,299.56,-1.126,0.16,0.507
1.6362E+12,2021-11-06T05:27:42.946,299.6,-1.468,-0.358,0.125
1.6362E+12,2021-11-06T05:27:42.986,299.64,-1.355,-0.491,-0.481
1.6362E+12,2021-11-06T05:27:43.026,299.68,-0.988,-0.326,-0.407
1.6362E+12,2021-11-06T05:27:43.066,299.72,-0.794,-0.067,-0.302
1.6362E+12,2021-11-06T05:27:43.106,299.76,-0.867,-0.029,-0.256
1.6362E+12,2021-11-06T05:27:43.146,299.8,-0.898,-0.058,-0.224
1.6362E+12,2021-11-06T05:27:43.186,299.84,-0.948,-0.061,-0.236
1.6362E+12,2021-11-06T05:27:43.226,299.88,-1.018,-0.021,-0.241
1.6362E+12,2021-11-06T05:27:43.266,299.92,-1.055,-0.004,-0.24
1.6362E+12,2021-11-06T05:27:43.306,299.96,-1.067,-0.011,-0.219
1.6362E+12,2021-11-06T05:27:43.346,300,-1.086,0.018,-0.212
1.6362E+12,2021-11-06T05:27:43.386,300.04,-1.072,0.055,-0.212
1.6362E+12,2021-11-06T05:27:43.426,300.08,-1.056,0.051,-0.211
1.6362E+12,2021-11-06T05:27:43.466,300.12,-1.044,0.019,-0.216
1.6362E+12,2021-11-06T05:27:43.506,300.16,-1.034,0.018,-0.224
1.6362E+12,2021-11-06T05:27:43.546,300.2,-1.041,0.09,-0.245
1.6362E+12,2021-11-06T05:27:43.586,300.24,-1.061,0.08,-0.208
1.6362E+12,2021-11-06T05:27:43.626,300.28,-1.066,0.036,-0.209
1.6362E+12,2021-11-06T05:27:43.666,300.32,-1.029,0.012,-0.339
1.6362E+12,2021-11-06T05:27:43.706,300.36,-1.022,0.025,-0.359
1.6362E+12,2021-11-06T05:27:43.746,300.4,-1.013,0.058,-0.305
1.6362E+12,2021-11-06T05:27:43.786,300.44,-1.028,0.082,-0.286
1.6362E+12,2021-11-06T05:27:43.826,300.48,-1.05,0.069,-0.276
1.6362E+12,2021-11-06T05:27:43.866,300.52,-1.043,0.06,-0.274
1.6362E+12,2021-11-06T05:27:43.906,300.56,-1.043,0.081,-0.286
1.6362E+12,2021-11-06T05:27:43.946,300.6,-1.072,0.126,-0.319
1.6362E+12,2021-11-06T05:27:43.986,300.64,-1.1,0.159,-0.341
1.6362E+12,2021-11-06T05:27:44.026,300.68,-1.242,0.218,-0.345
1.6362E+12,2021-11-06T05:27:44.066,300.72,-1.413,0.21,-0.344
1.6362E+12,2021-11-06T05:27:44.106,300.76,-1.389,0.131,-0.348
1.6362E+12,2021-11-06T05:27:44.146,300.8,-1.221,0.019,-0.333
1.6362E+12,2021-11-06T05:27:44.186,300.84,-0.973,0.022,-0.41
1.6362E+12,2021-11-06T05:27:44.226,300.88,-0.828,0.105,-0.524
1.6362E+12,2021-11-06T05:27:44.266,300.92,-0.717,0.137,-0.669
1.6362E+12,2021-11-06T05:27:44.306,300.96,-0.568,0.095,-0.768
1.6362E+12,2021-11-06T05:27:44.346,301,-0.43,0.12,-0.842
1.6362E+12,2021-11-06T05:27:44.386,301.04,-0.251,0.191,-0.84
1.6362E+12,2021-11-06T05:27:44.426,301.08,0.042,0.327,-0.739
1.6362E+12,2021-11-06T05:27:44.466,301.12,0.387,0.374,-0.593
1.6362E+12,2021-11-06T05:27:44.506,301.16,0.529,0.398,-0.434
1.6362E+12,2021-11-06T05:27:44.546,301.2,0.633,0.439,-0.414
1.6362E+12,2021-11-06T05:27:44.586,301.24,0.657,0.369,-0.38
1.6362E+12,2021-11-06T05:27:44.626,301.28,0.602,0.279,-0.25
1.6362E+12,2021-11-06T05:27:44.666,301.32,0.513,0.293,-0.363
1.6362E+12,2021-11-06T05:27:44.706,301.36,0.431,0.291,-0.606
1.6362E+12,2021-11-06T05:27:44.746,301.4,0.142,0.173,-0.867
1.6362E+12,2021-11-06T05:27:44.786,301.44,0.054,0.187,-1.084
1.6362E+12,2021-11-06T05:27:44.826,301.48,-0.033,0.07,-1.033
1.6362E+12,2021-11-06T05:27:44.866,301.52,-0.141,0.09,-1.03
1.6362E+12,2021-11-06T05:27:44.906,301.56,0.058,0.143,-0.987
1.6362E+12,2021-11-06T05:27:44.946,301.6,0.142,0.099,-0.943
1.6362E+12,2021-11-06T05:27:44.986,301.64,0.023,0.07,-1.053
1.6362E+12,2021-11-06T05:27:45.026,301.68,-0.08,-0.009,-1.004
1.6362E+12,2021-11-06T05:27:45.066,301.72,-0.113,0.055,-0.987
1.6362E+12,2021-11-06T05:27:45.106,301.76,-0.151,0.205,-1.036
1.6362E+12,2021-11-06T05:27:45.146,301.8,-0.173,0.269,-1.014
1.6362E+12,2021-11-06T05:27:45.186,301.84,-0.133,0.167,-0.97
1.6362E+12,2021-11-06T05:27:45.226,301.88,-0.171,0.103,-0.992
1.6362E+12,2021-11-06T05:27:45.266,301.92,-0.244,0.104,-1.026
1.6362E+12,2021-11-06T05:27:45.306,301.96,-0.188,0.159,-0.966
1.6362E+12,2021-11-06T05:27:45.346,302,-0.168,0.145,-0.982
1.6362E+12,2021-11-06T05:27:45.386,302.04,-0.167,0.144,-0.978
1.6362E+12,2021-11-06T05:27:45.426,302.08,-0.166,0.156,-0.975
1.6362E+12,2021-11-06T05:27:45.466,302.12,-0.164,0.147,-0.978
1.6362E+12,2021-11-06T05:27:45.506,302.16,-0.169,0.153,-0.976
1.6362E+12,2021-11-06T05:27:45.546,302.2,-0.166,0.153,-0.978
1.6362E+12,2021-11-06T05:27:45.586,302.24,-0.16,0.135,-0.984
1.6362E+12,2021-11-06T05:27:45.626,302.28,-0.164,0.158,-0.976
1.6362E+12,2021-11-06T05:27:45.666,302.32,-0.161,0.157,-0.977
1.6362E+12,2021-11-06T05:27:45.706,302.36,-0.159,0.148,-0.981
1.6362E+12,2021-11-06T05:27:45.746,302.4,-0.159,0.147,-0.98
1.6362E+12,2021-11-06T05:27:45.786,302.44,-0.159,0.147,-0.98
1.6362E+12,2021-11-06T05:27:45.826,302.48,-0.155,0.141,-0.984
1.6362E+12,2021-11-06T05:27:45.866,302.52,-0.15,0.137,-0.984
1.6362E+12,2021-11-06T05:27:45.906,302.56,-0.161,0.157,-0.979
1.6362E+12,2021-11-06T05:27:45.946,302.6,-0.149,0.151,-0.979
1.6362E+12,2021-11-06T05:27:45.986,302.64,-0.147,0.141,-0.983
1.6362E+12,2021-11-06T05:27:46.026,302.68,-0.15,0.146,-0.981
1.6362E+12,2021-11-06T05:27:46.066,302.72,-0.148,0.143,-0.981
1.6362E+12,2021-11-06T05:27:46.106,302.76,-0.145,0.142,-0.983
1.6362E+12,2021-11-06T05:27:46.146,302.8,-0.143,0.14,-0.983
1.6362E+12,2021-11-06T05:27:46.186,302.84,-0.148,0.144,-0.982
1.6362E+12,2021-11-06T05:27:46.226,302.88,-0.148,0.142,-0.982
1.6362E+12,2021-11-06T05:27:46.266,302.92,-0.147,0.14,-0.982
1.6362E+12,2021-11-06T05:27:46.306,302.96,-0.15,0.139,-0.981
1.6362E+12,2021-11-06T05:27:46.346,303,-0.153,0.145,-0.98
1.6362E+12,2021-11-06T05:27:46.386,303.04,-0.138,0.146,-0.988
1.6362E+12,2021-11-06T05:27:46.426,303.08,-0.134,0.138,-0.985
1.6362E+12,2021-11-06T05:27:46.466,303.12,-0.144,0.146,-0.981
1.6362E+12,2021-11-06T05:27:46.506,303.16,-0.139,0.15,-0.982
1.6362E+12,2021-11-06T05:27:46.546,303.2,-0.133,0.146,-0.983
1.6362E+12,2021-11-06T05:27:46.586,303.24,-0.137,0.14,-0.984
1.6362E+12,2021-11-06T05:27:46.626,303.28,-0.139,0.139,-0.983
1.6362E+12,2021-11-06T05:27:46.666,303.32,-0.137,0.146,-0.982
1.6362E+12,2021-11-06T05:27:46.706,303.36,-0.136,0.149,-0.981
1.6362E+12,2021-11-06T05:27:46.746,303.4,-0.127,0.136,-0.986
1.6362E+12,2021-11-06T05:27:46.786,303.44,-0.13,0.141,-0.986
1.6362E+12,2021-11-06T05:27:46.826,303.48,-0.129,0.144,-0.985
1.6362E+12,2021-11-06T05:27:46.866,303.52,-0.128,0.139,-0.986
1.6362E+12,2021-11-06T05:27:46.906,303.56,-0.131,0.147,-0.984
1.6362E+12,2021-11-06T05:27:46.946,303.6,-0.13,0.146,-0.983
1.6362E+12,2021-11-06T05:27:46.986,303.64,-0.128,0.146,-0.984
1.6362E+12,2021-11-06T05:27:47.026,303.68,-0.126,0.143,-0.985
1.6362E+12,2021-11-06T05:27:47.066,303.72,-0.136,0.15,-0.978
1.6362E+12,2021-11-06T05:27:47.106,303.76,-0.127,0.145,-0.984
1.6362E+12,2021-11-06T05:27:47.146,303.8,-0.117,0.147,-0.984
1.6362E+12,2021-11-06T05:27:47.186,303.84,-0.122,0.151,-0.986
1.6362E+12,2021-11-06T05:27:47.226,303.88,-0.131,0.132,-0.981
1.6362E+12,2021-11-06T05:27:47.266,303.92,-0.135,0.145,-0.98
1.6362E+12,2021-11-06T05:27:47.306,303.96,-0.122,0.13,-0.989
1.6362E+12,2021-11-06T05:27:47.346,304,-0.12,0.129,-0.994
1.6362E+12,2021-11-06T05:27:47.386,304.04,-0.137,0.131,-0.98
1.6362E+12,2021-11-06T05:27:47.426,304.08,-0.132,0.145,-0.983
1.6362E+12,2021-11-06T05:27:47.466,304.12,-0.129,0.146,-0.987
1.6362E+12,2021-11-06T05:27:47.506,304.16,-0.132,0.147,-0.985
1.6362E+12,2021-11-06T05:27:47.546,304.2,-0.13,0.129,-0.987
1.6362E+12,2021-11-06T05:27:47.586,304.24,-0.131,0.133,-0.986
1.6362E+12,2021-11-06T05:27:47.626,304.28,-0.131,0.118,-0.991
1.6362E+12,2021-11-06T05:27:47.666,304.32,-0.135,0.137,-0.986
1.6362E+12,2021-11-06T05:27:47.706,304.36,-0.134,0.161,-0.981
1.6362E+12,2021-11-06T05:27:47.746,304.4,-0.132,0.141,-0.985
1.6362E+12,2021-11-06T05:27:47.786,304.44,-0.13,0.152,-0.982
1.6362E+12,2021-11-06T05:27:47.826,304.48,-0.128,0.156,-0.982
1.6362E+12,2021-11-06T05:27:47.866,304.52,-0.127,0.136,-0.987
1.6362E+12,2021-11-06T05:27:47.906,304.56,-0.127,0.137,-0.985
1.6362E+12,2021-11-06T05:27:47.946,304.6,-0.131,0.195,-0.972
1.6362E+12,2021-11-06T05:27:47.986,304.64,-0.123,0.145,-0.984
1.6362E+12,2021-11-06T05:27:48.026,304.68,-0.118,0.136,-0.985
1.6362E+12,2021-11-06T05:27:48.066,304.72,-0.118,0.164,-0.98
1.6362E+12,2021-11-06T05:27:48.106,304.76,-0.12,0.141,-0.986
1.6362E+12,2021-11-06T05:27:48.146,304.8,-0.121,0.138,-0.985
