epoch (ms),time (03:00),elapsed (s),pressure (Pa)
1635328792632,2021-10-27T12:59:52.632,209.493,100848.211
1635328792893,2021-10-27T12:59:52.893,209.754,100845.266
1635328793154,2021-10-27T12:59:53.154,210.015,100848.516
1635328793414,2021-10-27T12:59:53.414,210.275,100847.156
1635328793675,2021-10-27T12:59:53.675,210.536,100848.805
1635328793936,2021-10-27T12:59:53.936,210.797,100847.719
1635328794197,2021-10-27T12:59:54.197,211.058,100854.469
1635328794457,2021-10-27T12:59:54.457,211.318,100845.016
1635328794718,2021-10-27T12:59:54.718,211.579,100848.016
1635328794979,2021-10-27T12:59:54.979,211.840,100849.070
1635328795240,2021-10-27T12:59:55.240,212.101,100842.328
1635328795499,2021-10-27T12:59:55.499,212.360,100847.719
1635328795760,2021-10-27T12:59:55.760,212.621,100851.227
1635328796020,2021-10-27T12:59:56.020,212.881,100853.680
1635328796281,2021-10-27T12:59:56.281,213.142,100852.063
1635328796542,2021-10-27T12:59:56.542,213.403,100846.422
1635328796802,2021-10-27T12:59:56.802,213.663,100852.875
1635328797063,2021-10-27T12:59:57.063,213.924,100848.578
1635328797324,2021-10-27T12:59:57.324,214.185,100850.172
1635328797583,2021-10-27T12:59:57.583,214.444,100847.773
1635328797844,2021-10-27T12:59:57.844,214.705,100857.219
1635328798105,2021-10-27T12:59:58.105,214.966,100848.281
1635328798365,2021-10-27T12:59:58.365,215.226,100849.930
1635328798626,2021-10-27T12:59:58.626,215.487,100846.422
1635328798887,2021-10-27T12:59:58.887,215.748,100853.977
1635328799148,2021-10-27T12:59:59.148,216.009,100849.125
1635328799408,2021-10-27T12:59:59.408,216.269,100849.688
1635328799668,2021-10-27T12:59:59.668,216.529,100851.031
1635328799928,2021-10-27T12:59:59.928,216.789,100852.922
1635328800189,2021-10-27T13:00:00.189,217.050,100852.648
1635328800450,2021-10-27T13:00:00.450,217.311,100857.234
1635328800711,2021-10-27T13:00:00.711,217.572,100846.984
1635328800971,2021-10-27T13:00:00.971,217.832,100850.492
1635328801232,2021-10-27T13:00:01.232,218.093,100843.742
1635328801493,2021-10-27T13:00:01.493,218.354,100849.141
1635328801752,2021-10-27T13:00:01.752,218.613,100849.945
1635328802013,2021-10-27T13:00:02.013,218.874,100856.188
1635328802274,2021-10-27T13:00:02.274,219.135,100845.898
1635328802534,2021-10-27T13:00:02.534,219.395,100848.891
1635328802795,2021-10-27T13:00:02.795,219.656,100852.406
1635328803056,2021-10-27T13:00:03.056,219.917,100850.250
1635328803317,2021-10-27T13:00:03.317,220.178,100847.844
1635328803577,2021-10-27T13:00:03.577,220.438,100853.750
1635328803837,2021-10-27T13:00:03.837,220.698,100850.539
1635328804097,2021-10-27T13:00:04.097,220.958,100848.648
1635328804358,2021-10-27T13:00:04.358,221.219,100852.703
1635328804619,2021-10-27T13:00:04.619,221.480,100845.141
1635328804880,2021-10-27T13:00:04.880,221.741,100850.297
1635328805140,2021-10-27T13:00:05.140,222.001,100847.297
1635328805401,2021-10-27T13:00:05.401,222.262,100841.898
1635328805662,2021-10-27T13:00:05.662,222.523,100842.703
1635328805921,2021-10-27T13:00:05.921,222.782,100846.250
1635328806182,2021-10-27T13:00:06.182,223.043,100846.250
1635328806443,2021-10-27T13:00:06.443,223.304,100847.594
1635328806703,2021-10-27T13:00:06.703,223.564,100844.891
1635328806964,2021-10-27T13:00:06.964,223.825,100845.156
1635328807225,2021-10-27T13:00:07.225,224.086,100851.906
1635328807486,2021-10-27T13:00:07.486,224.347,100848.695
1635328807746,2021-10-27T13:00:07.746,224.607,100852.203
1635328808006,2021-10-27T13:00:08.006,224.867,100842.461
1635328808266,2021-10-27T13:00:08.266,225.127,100846.508
1635328808527,2021-10-27T13:00:08.527,225.388,100848.422
1635328808788,2021-10-27T13:00:08.788,225.649,100850.313
1635328809049,2021-10-27T13:00:09.049,225.910,100847.070
1635328809309,2021-10-27T13:00:09.309,226.170,100845.453
1635328809570,2021-10-27T13:00:09.570,226.431,100849.266
1635328809831,2021-10-27T13:00:09.831,226.692,100846.820
1635328810090,2021-10-27T13:00:10.090,226.951,100851.422
1635328810351,2021-10-27T13:00:10.351,227.212,100844.375
1635328810612,2021-10-27T13:00:10.612,227.473,100849.016
1635328810872,2021-10-27T13:00:10.872,227.733,100847.664
1635328811133,2021-10-27T13:00:11.133,227.994,100849.016
1635328811394,2021-10-27T13:00:11.394,228.255,100851.172
1635328811655,2021-10-27T13:00:11.655,228.516,100847.664
1635328811915,2021-10-27T13:00:11.915,228.776,100844.969
1635328812176,2021-10-27T13:00:12.176,229.037,100849.281
1635328812435,2021-10-27T13:00:12.435,229.296,100852.273
1635328812696,2021-10-27T13:00:12.696,229.557,100843.875
1635328812957,2021-10-27T13:00:12.957,229.818,100850.625
1635328813218,2021-10-27T13:00:13.218,230.079,100849.570
1635328813478,2021-10-27T13:00:13.478,230.339,100843.367
1635328813739,2021-10-27T13:00:13.739,230.600,100846.875
1635328814000,2021-10-27T13:00:14.000,230.861,100849.570
1635328814260,2021-10-27T13:00:14.260,231.121,100847.680
1635328814521,2021-10-27T13:00:14.521,231.382,100844.469
1635328814782,2021-10-27T13:00:14.782,231.643,100844.984
1635328815041,2021-10-27T13:00:15.041,231.902,100844.469
1635328815302,2021-10-27T13:00:15.302,232.163,100847.172
1635328815563,2021-10-27T13:00:15.563,232.424,100850.383
1635328815823,2021-10-27T13:00:15.823,232.684,100849.594
1635328816084,2021-10-27T13:00:16.084,232.945,100848.516
1635328816345,2021-10-27T13:00:16.345,233.206,100846.625
1635328816606,2021-10-27T13:00:16.606,233.467,100845.539
1635328816866,2021-10-27T13:00:16.866,233.727,100851.484
1635328817126,2021-10-27T13:00:17.126,233.987,100849.594
1635328817386,2021-10-27T13:00:17.386,234.247,100848.781
1635328817647,2021-10-27T13:00:17.647,234.508,100845.539
1635328817908,2021-10-27T13:00:17.908,234.769,100844.484
1635328818169,2021-10-27T13:00:18.169,235.030,100840.984
1635328818429,2021-10-27T13:00:18.429,235.290,100848.531
1635328818690,2021-10-27T13:00:18.690,235.551,100842.328
1635328818951,2021-10-27T13:00:18.951,235.812,100844.484
1635328819210,2021-10-27T13:00:19.210,236.071,100847.484
1635328819471,2021-10-27T13:00:19.471,236.332,100850.188
1635328819732,2021-10-27T13:00:19.732,236.593,100849.641
1635328819992,2021-10-27T13:00:19.992,236.853,100851.797
1635328820253,2021-10-27T13:00:20.253,237.114,100851.531
1635328820514,2021-10-27T13:00:20.514,237.375,100844.781
1635328820775,2021-10-27T13:00:20.775,237.636,100849.641
1635328821035,2021-10-27T13:00:21.035,237.896,100848.289
1635328821296,2021-10-27T13:00:21.296,238.157,100846.938
1635328821557,2021-10-27T13:00:21.557,238.418,100847.750
1635328821816,2021-10-27T13:00:21.816,238.677,100851.281
1635328822077,2021-10-27T13:00:22.077,238.938,100847.234
1635328822338,2021-10-27T13:00:22.338,239.199,100845.047
1635328822598,2021-10-27T13:00:22.598,239.459,100846.953
1635328822859,2021-10-27T13:00:22.859,239.720,100846.688
1635328823120,2021-10-27T13:00:23.120,239.981,100851.547
1635328823381,2021-10-27T13:00:23.381,240.242,100849.656
1635328823641,2021-10-27T13:00:23.641,240.502,100846.148
1635328823901,2021-10-27T13:00:23.901,240.762,100851.547
1635328824161,2021-10-27T13:00:24.161,241.022,100849.938
1635328824422,2021-10-27T13:00:24.422,241.283,100848.852
1635328824683,2021-10-27T13:00:24.683,241.544,100848.305
1635328824944,2021-10-27T13:00:24.944,241.805,100855.352
1635328825204,2021-10-27T13:00:25.204,242.065,100847.797
1635328825465,2021-10-27T13:00:25.465,242.326,100848.063
1635328825726,2021-10-27T13:00:25.726,242.587,100850.250
1635328825985,2021-10-27T13:00:25.985,242.846,100848.063
1635328826246,2021-10-27T13:00:26.246,243.107,100845.906
1635328826507,2021-10-27T13:00:26.507,243.368,100842.656
1635328826767,2021-10-27T13:00:26.767,243.628,100839.953
1635328827028,2021-10-27T13:00:27.028,243.889,100851.055
1635328827289,2021-10-27T13:00:27.289,244.150,100848.656
1635328827550,2021-10-27T13:00:27.550,244.411,100839.953
1635328827810,2021-10-27T13:00:27.810,244.671,100854.047
1635328828071,2021-10-27T13:00:28.071,244.932,100851.344
1635328828332,2021-10-27T13:00:28.332,245.193,100850.000
1635328828593,2021-10-27T13:00:28.593,245.454,100850.266
1635328828853,2021-10-27T13:00:28.853,245.714,100851.609
1635328829113,2021-10-27T13:00:29.113,245.974,100848.914
1635328829373,2021-10-27T13:00:29.373,246.234,100851.609
1635328829634,2021-10-27T13:00:29.634,246.495,100847.563
1635328829895,2021-10-27T13:00:29.895,246.756,100843.516
1635328830156,2021-10-27T13:00:30.156,247.017,100845.703
1635328830416,2021-10-27T13:00:30.416,247.277,100845.156
1635328830677,2021-10-27T13:00:30.677,247.538,100848.672
1635328830938,2021-10-27T13:00:30.938,247.799,100849.750
1635328831197,2021-10-27T13:00:31.197,248.058,100847.313
1635328831458,2021-10-27T13:00:31.458,248.319,100850.016
1635328831719,2021-10-27T13:00:31.719,248.580,100846.516
1635328831979,2021-10-27T13:00:31.979,248.840,100845.422
1635328832240,2021-10-27T13:00:32.240,249.101,100851.375
1635328832501,2021-10-27T13:00:32.501,249.362,100852.172
1635328832761,2021-10-27T13:00:32.761,249.622,100847.609
1635328833022,2021-10-27T13:00:33.022,249.883,100855.172
1635328833281,2021-10-27T13:00:33.281,250.142,100851.664
1635328833542,2021-10-27T13:00:33.542,250.403,100850.063
1635328833803,2021-10-27T13:00:33.803,250.664,100850.828
1635328834064,2021-10-27T13:00:34.064,250.925,100852.469
1635328834324,2021-10-27T13:00:34.324,251.185,100848.172
1635328834585,2021-10-27T13:00:34.585,251.446,100851.414
1635328834846,2021-10-27T13:00:34.846,251.707,100844.664
1635328835107,2021-10-27T13:00:35.107,251.968,100851.414
1635328835366,2021-10-27T13:00:35.366,252.227,100852.219
1635328835627,2021-10-27T13:00:35.627,252.488,100847.875
1635328835887,2021-10-27T13:00:35.887,252.748,100847.063
1635328836148,2021-10-27T13:00:36.148,253.009,100850.063
1635328836409,2021-10-27T13:00:36.409,253.270,100847.922
1635328836670,2021-10-27T13:00:36.670,253.531,100847.625
1635328836930,2021-10-27T13:00:36.930,253.791,100850.625
1635328837191,2021-10-27T13:00:37.191,254.052,100853.617
1635328837450,2021-10-27T13:00:37.450,254.311,100847.922
1635328837711,2021-10-27T13:00:37.711,254.572,100851.430
1635328837972,2021-10-27T13:00:37.972,254.833,100848.219
1635328838233,2021-10-27T13:00:38.233,255.094,100851.969
1635328838493,2021-10-27T13:00:38.493,255.354,100851.430
1635328838754,2021-10-27T13:00:38.754,255.615,100853.078
1635328839015,2021-10-27T13:00:39.015,255.876,100849.570
1635328839276,2021-10-27T13:00:39.276,256.137,100854.969
1635328839535,2021-10-27T13:00:39.535,256.396,100849.570
1635328839796,2021-10-27T13:00:39.796,256.657,100848.219
1635328840056,2021-10-27T13:00:40.056,256.917,100853.078
1635328840317,2021-10-27T13:00:40.317,257.178,100854.180
1635328840578,2021-10-27T13:00:40.578,257.439,100851.188
1635328840839,2021-10-27T13:00:40.839,257.700,100844.430
1635328841099,2021-10-27T13:00:41.099,257.960,100841.188
1635328841360,2021-10-27T13:00:41.360,258.221,100846.078
1635328841619,2021-10-27T13:00:41.619,258.480,100856.047
1635328841880,2021-10-27T13:00:41.880,258.741,100847.422
1635328842141,2021-10-27T13:00:42.141,259.002,100842.023
1635328842402,2021-10-27T13:00:42.402,259.263,100840.672
1635328842662,2021-10-27T13:00:42.662,259.523,100852.578
1635328842923,2021-10-27T13:00:42.923,259.784,100846.078
1635328843184,2021-10-27T13:00:43.184,260.045,100843.125
1635328843445,2021-10-27T13:00:43.445,260.306,100844.484
1635328843704,2021-10-27T13:00:43.704,260.565,100847.688
1635328843965,2021-10-27T13:00:43.965,260.826,100843.938
1635328844225,2021-10-27T13:00:44.225,261.086,100846.641
1635328844486,2021-10-27T13:00:44.486,261.347,100846.641
1635328844747,2021-10-27T13:00:44.747,261.608,100847.984
1635328845008,2021-10-27T13:00:45.008,261.869,100854.195
1635328845268,2021-10-27T13:00:45.268,262.129,100842.039
1635328845529,2021-10-27T13:00:45.529,262.390,100852.039
1635328845788,2021-10-27T13:00:45.788,262.649,100844.742
1635328846049,2021-10-27T13:00:46.049,262.910,100849.633
1635328846310,2021-10-27T13:00:46.310,263.171,100850.141
1635328846571,2021-10-27T13:00:46.571,263.432,100846.391
1635328846831,2021-10-27T13:00:46.831,263.692,100849.633
1635328847092,2021-10-27T13:00:47.092,263.953,100850.141
1635328847353,2021-10-27T13:00:47.353,264.214,100849.891
1635328847614,2021-10-27T13:00:47.614,264.475,100841.531
1635328847874,2021-10-27T13:00:47.874,264.735,100846.391
1635328848134,2021-10-27T13:00:48.134,264.995,100849.891
1635328848394,2021-10-27T13:00:48.394,265.255,100845.297
1635328848655,2021-10-27T13:00:48.655,265.516,100841.789
1635328848916,2021-10-27T13:00:48.916,265.777,100845.594
1635328849177,2021-10-27T13:00:49.177,266.038,100841.250
1635328849437,2021-10-27T13:00:49.437,266.298,100842.094
1635328849698,2021-10-27T13:00:49.698,266.559,100843.141
1635328849959,2021-10-27T13:00:49.959,266.820,100844.250
1635328850218,2021-10-27T13:00:50.218,267.079,100847.750
1635328850479,2021-10-27T13:00:50.479,267.340,100844.250
1635328850740,2021-10-27T13:00:50.740,267.601,100844.250
1635328851000,2021-10-27T13:00:51.000,267.861,100850.453
1635328851261,2021-10-27T13:00:51.261,268.122,100842.352
1635328851522,2021-10-27T13:00:51.522,268.383,100841.547
1635328851782,2021-10-27T13:00:51.782,268.643,100845.344
1635328852043,2021-10-27T13:00:52.043,268.904,100841.844
1635328852302,2021-10-27T13:00:52.302,269.163,100848.859
1635328852563,2021-10-27T13:00:52.563,269.424,100845.047
1635328852824,2021-10-27T13:00:52.824,269.685,100844.539
1635328853085,2021-10-27T13:00:53.085,269.946,100842.938
1635328853345,2021-10-27T13:00:53.345,270.206,100844.289
1635328853606,2021-10-27T13:00:53.606,270.467,100846.992
1635328853867,2021-10-27T13:00:53.867,270.728,100838.594
1635328854128,2021-10-27T13:00:54.128,270.989,100840.500
1635328854387,2021-10-27T13:00:54.387,271.248,100840.234
1635328854648,2021-10-27T13:00:54.648,271.509,100842.938
1635328854908,2021-10-27T13:00:54.908,271.769,100841.047
1635328855169,2021-10-27T13:00:55.169,272.030,100845.094
1635328855430,2021-10-27T13:00:55.430,272.291,100844.078
1635328855691,2021-10-27T13:00:55.691,272.552,100840.500
1635328855951,2021-10-27T13:00:55.951,272.812,100844.078
1635328856212,2021-10-27T13:00:56.212,273.073,100844.078
1635328856471,2021-10-27T13:00:56.471,273.332,100844.078
1635328856732,2021-10-27T13:00:56.732,273.593,100843.203
1635328856993,2021-10-27T13:00:56.993,273.854,100844.344
1635328857254,2021-10-27T13:00:57.254,274.115,100838.672
1635328857514,2021-10-27T13:00:57.514,274.375,100842.984
1635328857775,2021-10-27T13:00:57.775,274.636,100839.484
1635328858036,2021-10-27T13:00:58.036,274.897,100836.781
1635328858297,2021-10-27T13:00:58.297,275.158,100841.641
1635328858556,2021-10-27T13:00:58.556,275.417,100842.734
1635328858817,2021-10-27T13:00:58.817,275.678,100849.492
1635328859077,2021-10-27T13:00:59.077,275.938,100842.445
1635328859338,2021-10-27T13:00:59.338,276.199,100844.094
1635328859599,2021-10-27T13:00:59.599,276.460,100846.789
1635328859860,2021-10-27T13:00:59.860,276.721,100837.336
1635328860120,2021-10-27T13:01:00.120,276.981,100841.391
1635328860381,2021-10-27T13:01:00.381,277.242,100846.789
1635328860640,2021-10-27T13:01:00.640,277.501,100844.094
1635328860901,2021-10-27T13:01:00.901,277.762,100842.195
1635328861162,2021-10-27T13:01:01.162,278.023,100838.391
1635328861423,2021-10-27T13:01:01.423,278.284,100842.484
1635328861683,2021-10-27T13:01:01.683,278.544,100843.031
1635328861944,2021-10-27T13:01:01.944,278.805,100843.031
1635328862205,2021-10-27T13:01:02.205,279.066,100842.195
1635328862466,2021-10-27T13:01:02.466,279.327,100838.984
1635328862725,2021-10-27T13:01:02.725,279.586,100837.625
1635328862986,2021-10-27T13:01:02.986,279.847,100843.297
1635328863246,2021-10-27T13:01:03.246,280.107,100838.984
1635328863507,2021-10-27T13:01:03.507,280.368,100840.594
1635328863768,2021-10-27T13:01:03.768,280.629,100845.188
1635328864029,2021-10-27T13:01:04.029,280.890,100842.781
1635328864289,2021-10-27T13:01:04.289,281.150,100843.594
1635328864550,2021-10-27T13:01:04.550,281.411,100842.781
1635328864809,2021-10-27T13:01:04.809,281.670,100845.484
1635328865070,2021-10-27T13:01:05.070,281.931,100842.234
1635328865331,2021-10-27T13:01:05.331,282.192,100849.289
1635328865592,2021-10-27T13:01:05.592,282.453,100838.188
1635328865852,2021-10-27T13:01:05.852,282.713,100843.594
1635328866113,2021-10-27T13:01:06.113,282.974,100841.703
1635328866374,2021-10-27T13:01:06.374,283.235,100844.398
1635328866635,2021-10-27T13:01:06.635,283.496,100837.641
1635328866895,2021-10-27T13:01:06.895,283.756,100845.750
1635328867155,2021-10-27T13:01:07.155,284.016,100837.938
1635328867415,2021-10-27T13:01:07.415,284.276,100842.797
1635328867676,2021-10-27T13:01:07.676,284.537,100842.531
1635328867937,2021-10-27T13:01:07.937,284.798,100841.992
1635328868198,2021-10-27T13:01:08.198,285.059,100844.953
1635328868458,2021-10-27T13:01:08.458,285.319,100842.250
1635328868719,2021-10-27T13:01:08.719,285.580,100845.797
1635328868980,2021-10-27T13:01:08.980,285.841,100837.391
1635328869239,2021-10-27T13:01:09.239,286.100,100842.250
1635328869500,2021-10-27T13:01:09.500,286.361,100846.055
1635328869760,2021-10-27T13:01:09.760,286.621,100843.094
1635328870021,2021-10-27T13:01:10.021,286.882,100844.703
1635328870282,2021-10-27T13:01:10.282,287.143,100841.742
1635328870543,2021-10-27T13:01:10.543,287.404,100846.602
1635328870803,2021-10-27T13:01:10.803,287.664,100840.391
1635328871064,2021-10-27T13:01:11.064,287.925,100840.391
1635328871323,2021-10-27T13:01:11.323,288.184,100839.844
1635328871584,2021-10-27T13:01:11.584,288.445,100839.305
1635328871845,2021-10-27T13:01:11.845,288.706,100842.000
1635328872106,2021-10-27T13:01:12.106,288.967,100843.359
1635328872366,2021-10-27T13:01:12.366,289.227,100840.656
1635328872627,2021-10-27T13:01:12.627,289.488,100840.953
1635328872888,2021-10-27T13:01:12.888,289.749,100840.953
1635328873149,2021-10-27T13:01:13.149,290.010,100836.602
1635328873408,2021-10-27T13:01:13.408,290.269,100837.438
1635328873669,2021-10-27T13:01:13.669,290.530,100838.250
1635328873929,2021-10-27T13:01:13.929,290.790,100843.398
1635328874190,2021-10-27T13:01:14.190,291.051,100845.297
1635328874451,2021-10-27T13:01:14.451,291.312,100843.945
1635328874712,2021-10-27T13:01:14.712,291.573,100843.398
1635328874972,2021-10-27T13:01:14.972,291.833,100845.555
1635328875233,2021-10-27T13:01:15.233,292.094,100847.719
1635328875492,2021-10-27T13:01:15.492,292.353,100839.594
1635328875753,2021-10-27T13:01:15.753,292.614,100849.609
1635328876014,2021-10-27T13:01:16.014,292.875,100843.656
1635328876275,2021-10-27T13:01:16.275,293.136,100844.203
1635328876535,2021-10-27T13:01:16.535,293.396,100843.148
1635328876796,2021-10-27T13:01:16.796,293.657,100841.500
1635328877057,2021-10-27T13:01:17.057,293.918,100847.203
1635328877318,2021-10-27T13:01:17.318,294.179,100845.852
1635328877577,2021-10-27T13:01:17.577,294.438,100843.953
1635328877838,2021-10-27T13:01:17.838,294.699,100838.258
1635328878098,2021-10-27T13:01:18.098,294.959,100843.148
1635328878359,2021-10-27T13:01:18.359,295.220,100843.406
1635328878620,2021-10-27T13:01:18.620,295.481,100846.656
1635328878881,2021-10-27T13:01:18.881,295.742,100850.758
1635328879141,2021-10-27T13:01:19.141,296.002,100842.609
1635328879402,2021-10-27T13:01:19.402,296.263,100843.406
1635328879661,2021-10-27T13:01:19.661,296.522,100842.063
1635328879922,2021-10-27T13:01:19.922,296.783,100842.063
1635328880183,2021-10-27T13:01:20.183,297.044,100842.359
1635328880444,2021-10-27T13:01:20.444,297.305,100841.000
1635328880704,2021-10-27T13:01:20.704,297.565,100840.461
1635328880965,2021-10-27T13:01:20.965,297.826,100844.516
1635328881226,2021-10-27T13:01:21.226,298.087,100844.516
1635328881487,2021-10-27T13:01:21.487,298.348,100840.461
1635328881746,2021-10-27T13:01:21.746,298.607,100846.969
1635328882007,2021-10-27T13:01:22.007,298.868,100837.508
1635328882267,2021-10-27T13:01:22.267,299.128,100842.109
1635328882528,2021-10-27T13:01:22.528,299.389,100839.953
1635328882789,2021-10-27T13:01:22.789,299.650,100842.109
1635328883050,2021-10-27T13:01:23.050,299.911,100844.266
1635328883310,2021-10-27T13:01:23.310,300.171,100844.266
1635328883571,2021-10-27T13:01:23.571,300.432,100840.750
1635328883830,2021-10-27T13:01:23.830,300.691,100843.453
1635328884091,2021-10-27T13:01:24.091,300.952,100840.750
1635328884352,2021-10-27T13:01:24.352,301.213,100841.563
1635328884613,2021-10-27T13:01:24.613,301.474,100845.617
1635328884873,2021-10-27T13:01:24.873,301.734,100843.750
1635328885134,2021-10-27T13:01:25.134,301.995,100842.906
1635328885395,2021-10-27T13:01:25.395,302.256,100843.750
1635328885656,2021-10-27T13:01:25.656,302.517,100842.398
1635328885915,2021-10-27T13:01:25.915,302.776,100841.859
1635328886176,2021-10-27T13:01:26.176,303.037,100841.859
1635328886436,2021-10-27T13:01:26.436,303.297,100841.313
1635328886697,2021-10-27T13:01:26.697,303.558,100841.859
1635328886958,2021-10-27T13:01:26.958,303.819,100840.250
1635328887219,2021-10-27T13:01:27.219,304.080,100845.109
1635328887479,2021-10-27T13:01:27.479,304.340,100840.250
1635328887740,2021-10-27T13:01:27.740,304.601,100842.117
1635328887999,2021-10-27T13:01:27.999,304.860,100840.250
1635328888260,2021-10-27T13:01:28.260,305.121,100840.250
1635328888521,2021-10-27T13:01:28.521,305.382,100846.469
1635328888781,2021-10-27T13:01:28.781,305.642,100849.172
1635328889042,2021-10-27T13:01:29.042,305.903,100841.063
1635328889303,2021-10-27T13:01:29.303,306.164,100842.406
1635328889564,2021-10-27T13:01:29.564,306.425,100841.359
1635328889824,2021-10-27T13:01:29.824,306.685,100839.711
1635328890084,2021-10-27T13:01:30.084,306.945,100840.250
1635328890344,2021-10-27T13:01:30.344,307.205,100845.406
1635328890605,2021-10-27T13:01:30.605,307.466,100840.000
1635328890866,2021-10-27T13:01:30.866,307.727,100846.219
1635328891127,2021-10-27T13:01:31.127,307.988,100843.766
1635328891387,2021-10-27T13:01:31.387,308.248,100848.922
1635328891648,2021-10-27T13:01:31.648,308.509,100849.211
1635328891909,2021-10-27T13:01:31.909,308.770,100847.023
1635328892168,2021-10-27T13:01:32.168,309.029,100844.320
1635328892429,2021-10-27T13:01:32.429,309.290,100841.617
1635328892690,2021-10-27T13:01:32.690,309.551,100842.969
1635328892950,2021-10-27T13:01:32.950,309.811,100848.672
1635328893211,2021-10-27T13:01:33.211,310.072,100841.359
1635328893472,2021-10-27T13:01:33.472,310.333,100843.266
1635328893733,2021-10-27T13:01:33.733,310.594,100839.461
1635328893993,2021-10-27T13:01:33.993,310.854,100839.750
1635328894253,2021-10-27T13:01:34.253,311.114,100847.023
1635328894513,2021-10-27T13:01:34.513,311.374,100843.266
1635328894774,2021-10-27T13:01:34.774,311.635,100846.266
1635328895035,2021-10-27T13:01:35.035,311.896,100841.109
1635328895296,2021-10-27T13:01:35.296,312.157,100844.906
1635328895556,2021-10-27T13:01:35.556,312.417,100842.719
1635328895817,2021-10-27T13:01:35.817,312.678,100849.469
1635328896078,2021-10-27T13:01:36.078,312.939,100840.016
1635328896337,2021-10-27T13:01:36.337,313.198,100841.656
1635328896598,2021-10-27T13:01:36.598,313.459,100841.367
1635328896859,2021-10-27T13:01:36.859,313.720,100837.313
1635328897119,2021-10-27T13:01:37.119,313.980,100846.516
1635328897380,2021-10-27T13:01:37.380,314.241,100840.859
1635328897641,2021-10-27T13:01:37.641,314.502,100839.766
1635328897902,2021-10-27T13:01:37.902,314.763,100845.172
1635328898162,2021-10-27T13:01:38.162,315.023,100843.273
1635328898422,2021-10-27T13:01:38.422,315.283,100841.117
1635328898682,2021-10-27T13:01:38.682,315.543,100846.813
1635328898943,2021-10-27T13:01:38.943,315.804,100847.328
1635328899204,2021-10-27T13:01:39.204,316.065,100840.578
1635328899465,2021-10-27T13:01:39.465,316.326,100837.867
1635328899725,2021-10-27T13:01:39.725,316.586,100843.570
1635328899986,2021-10-27T13:01:39.986,316.847,100841.406
1635328900247,2021-10-27T13:01:40.247,317.108,100845.219
1635328900508,2021-10-27T13:01:40.508,317.369,100844.922
1635328900768,2021-10-27T13:01:40.768,317.629,100844.375
1635328901028,2021-10-27T13:01:41.028,317.889,100841.156
1635328901288,2021-10-27T13:01:41.288,318.149,100845.219
1635328901549,2021-10-27T13:01:41.549,318.410,100850.625
1635328901810,2021-10-27T13:01:41.810,318.671,100844.375
1635328902071,2021-10-27T13:01:42.071,318.932,100840.328
1635328902331,2021-10-27T13:01:42.331,319.192,100842.773
1635328902592,2021-10-27T13:01:42.592,319.453,100841.156
1635328902853,2021-10-27T13:01:42.853,319.714,100849.266
1635328903112,2021-10-27T13:01:43.112,319.973,100846.016
1635328903373,2021-10-27T13:01:43.373,320.234,100837.617
1635328903634,2021-10-27T13:01:43.634,320.495,100843.320
1635328903894,2021-10-27T13:01:43.894,320.755,100846.828
1635328904155,2021-10-27T13:01:44.155,321.016,100842.773
1635328904416,2021-10-27T13:01:44.416,321.277,100840.609
1635328904677,2021-10-27T13:01:44.677,321.538,100844.422
1635328904937,2021-10-27T13:01:44.937,321.798,100841.969
1635328905197,2021-10-27T13:01:45.197,322.058,100846.313
1635328905457,2021-10-27T13:01:45.457,322.318,100842.266
1635328905718,2021-10-27T13:01:45.718,322.579,100844.125
1635328905979,2021-10-27T13:01:45.979,322.840,100844.422
1635328906240,2021-10-27T13:01:46.240,323.101,100845.766
1635328906500,2021-10-27T13:01:46.500,323.361,100844.969
1635328906761,2021-10-27T13:01:46.761,323.622,100846.313
1635328907022,2021-10-27T13:01:47.022,323.883,100844.422
1635328907282,2021-10-27T13:01:47.282,324.143,100841.977
1635328907542,2021-10-27T13:01:47.542,324.403,100852.789
1635328907802,2021-10-27T13:01:47.802,324.663,100855.781
1635328908063,2021-10-27T13:01:48.063,324.924,100846.031
1635328908324,2021-10-27T13:01:48.324,325.185,100842.516
1635328908585,2021-10-27T13:01:48.585,325.446,100847.922
1635328908845,2021-10-27T13:01:48.845,325.706,100850.922
1635328909106,2021-10-27T13:01:49.106,325.967,100842.266
1635328909367,2021-10-27T13:01:49.367,326.228,100843.914
1635328909626,2021-10-27T13:01:49.626,326.487,100850.922
1635328909887,2021-10-27T13:01:49.887,326.748,100845.781
1635328910148,2021-10-27T13:01:50.148,327.009,100837.414
1635328910408,2021-10-27T13:01:50.408,327.269,100846.625
1635328910669,2021-10-27T13:01:50.669,327.530,100851.477
1635328910930,2021-10-27T13:01:50.930,327.791,100848.484
1635328911191,2021-10-27T13:01:51.191,328.052,100846.328
1635328911451,2021-10-27T13:01:51.451,328.312,100842.016
1635328911712,2021-10-27T13:01:51.712,328.573,100845.266
1635328911971,2021-10-27T13:01:51.971,328.832,100846.883
1635328912232,2021-10-27T13:01:52.232,329.093,100854.188
1635328912493,2021-10-27T13:01:52.493,329.354,100844.422
1635328912754,2021-10-27T13:01:52.754,329.615,100845.531
1635328913014,2021-10-27T13:01:53.014,329.875,100846.883
1635328913275,2021-10-27T13:01:53.275,330.136,100842.313
1635328913536,2021-10-27T13:01:53.536,330.397,100849.070
