epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636199902410,2021-11-06T13:58:22.410,192.280,1.250,0.518,0.000
1636199902450,2021-11-06T13:58:22.450,192.320,1.037,0.640,-0.030
1636199902490,2021-11-06T13:58:22.490,192.360,0.823,0.366,-0.183
1636199902530,2021-11-06T13:58:22.530,192.400,0.884,-0.183,-0.122
1636199902570,2021-11-06T13:58:22.570,192.440,0.793,-0.183,-0.183
1636199902610,2021-11-06T13:58:22.610,192.480,0.854,0.457,-0.274
1636199902650,2021-11-06T13:58:22.650,192.520,0.884,0.183,-0.152
1636199902690,2021-11-06T13:58:22.690,192.560,0.945,0.396,-0.091
1636199902730,2021-11-06T13:58:22.730,192.600,1.006,0.335,-0.183
1636199902770,2021-11-06T13:58:22.770,192.640,0.610,-0.488,-0.244
1636199902810,2021-11-06T13:58:22.810,192.680,0.793,-0.061,-0.213
1636199902850,2021-11-06T13:58:22.850,192.720,0.793,-0.122,-0.183
1636199902890,2021-11-06T13:58:22.890,192.760,0.762,-0.030,-0.122
1636199902930,2021-11-06T13:58:22.930,192.800,0.915,0.518,0.030
1636199902970,2021-11-06T13:58:22.970,192.840,0.762,0.701,0.061
1636199903010,2021-11-06T13:58:23.010,192.880,0.762,0.274,-0.030
1636199903050,2021-11-06T13:58:23.050,192.920,0.518,-0.213,-0.091
1636199903090,2021-11-06T13:58:23.090,192.960,0.549,-0.213,-0.061
1636199903130,2021-11-06T13:58:23.130,193.000,0.549,-0.122,-0.061
1636199903170,2021-11-06T13:58:23.170,193.040,0.671,-0.061,0.122
1636199903210,2021-11-06T13:58:23.210,193.080,0.884,0.122,0.183
1636199903250,2021-11-06T13:58:23.250,193.120,0.762,0.213,0.152
1636199903290,2021-11-06T13:58:23.290,193.160,0.518,-0.122,0.122
1636199903330,2021-11-06T13:58:23.330,193.200,0.427,-0.427,0.030
1636199903370,2021-11-06T13:58:23.370,193.240,0.793,0.000,0.030
1636199903410,2021-11-06T13:58:23.410,193.280,0.823,0.518,0.061
1636199903450,2021-11-06T13:58:23.450,193.320,0.732,0.305,0.000
1636199903490,2021-11-06T13:58:23.490,193.360,0.701,0.091,-0.061
1636199903530,2021-11-06T13:58:23.530,193.400,0.823,0.213,-0.030
1636199903570,2021-11-06T13:58:23.570,193.440,0.823,0.335,-0.061
1636199903610,2021-11-06T13:58:23.610,193.480,0.854,0.305,-0.030
1636199903650,2021-11-06T13:58:23.650,193.520,0.915,1.037,0.091
1636199903690,2021-11-06T13:58:23.690,193.560,0.976,0.823,0.122
1636199903730,2021-11-06T13:58:23.730,193.600,0.854,0.335,0.213
1636199903770,2021-11-06T13:58:23.770,193.640,0.884,0.457,0.183
1636199903810,2021-11-06T13:58:23.810,193.680,0.610,-0.244,-0.061
1636199903850,2021-11-06T13:58:23.850,193.720,0.640,-0.213,-0.122
1636199903890,2021-11-06T13:58:23.890,193.760,0.732,-0.122,-0.091
1636199903930,2021-11-06T13:58:23.930,193.800,0.549,-0.122,-0.152
1636199903970,2021-11-06T13:58:23.970,193.840,0.793,0.335,-0.091
1636199904010,2021-11-06T13:58:24.010,193.880,0.732,0.122,-0.061
1636199904050,2021-11-06T13:58:24.050,193.920,0.732,0.366,0.030
1636199904090,2021-11-06T13:58:24.090,193.960,0.671,0.488,0.030
1636199904130,2021-11-06T13:58:24.130,194.000,0.457,0.396,-0.030
1636199904170,2021-11-06T13:58:24.170,194.040,0.457,0.518,-0.061
1636199904210,2021-11-06T13:58:24.210,194.080,0.640,-0.030,0.030
1636199904250,2021-11-06T13:58:24.250,194.120,0.671,0.213,0.030
1636199904290,2021-11-06T13:58:24.290,194.160,0.610,0.152,0.030
1636199904330,2021-11-06T13:58:24.330,194.200,0.366,-0.335,0.000
1636199904370,2021-11-06T13:58:24.370,194.240,0.640,0.488,0.030
1636199904410,2021-11-06T13:58:24.410,194.280,0.610,0.000,0.030
1636199904450,2021-11-06T13:58:24.450,194.320,0.610,-0.122,0.000
1636199904490,2021-11-06T13:58:24.490,194.360,0.762,0.610,0.061
1636199904530,2021-11-06T13:58:24.530,194.400,0.640,0.213,0.091
1636199904570,2021-11-06T13:58:24.570,194.440,0.884,0.579,0.091
1636199904610,2021-11-06T13:58:24.610,194.480,0.640,0.030,0.030
1636199904650,2021-11-06T13:58:24.650,194.520,0.823,0.610,0.122
1636199904690,2021-11-06T13:58:24.690,194.560,0.915,0.823,0.091
1636199904730,2021-11-06T13:58:24.730,194.600,0.884,-0.274,0.000
1636199904770,2021-11-06T13:58:24.770,194.640,0.671,0.488,0.030
1636199904810,2021-11-06T13:58:24.810,194.680,0.549,-0.061,0.030
1636199904850,2021-11-06T13:58:24.850,194.720,0.396,-0.061,0.000
1636199904890,2021-11-06T13:58:24.890,194.760,0.640,0.579,0.030
1636199904930,2021-11-06T13:58:24.930,194.800,0.793,-0.183,-0.122
1636199904970,2021-11-06T13:58:24.970,194.840,0.762,0.030,-0.061
1636199905010,2021-11-06T13:58:25.010,194.880,0.274,-0.244,-0.244
1636199905050,2021-11-06T13:58:25.050,194.920,-2.287,-2.805,-1.402
1636199905090,2021-11-06T13:58:25.090,194.960,-2.744,-3.079,-1.951
1636199905130,2021-11-06T13:58:25.130,195.000,-0.610,-0.457,-0.823
1636199905170,2021-11-06T13:58:25.170,195.040,0.701,0.640,0.244
1636199905210,2021-11-06T13:58:25.210,195.080,0.732,0.610,0.396
1636199905250,2021-11-06T13:58:25.250,195.120,0.884,0.335,0.549
1636199905290,2021-11-06T13:58:25.290,195.160,0.701,-0.183,0.823
1636199905330,2021-11-06T13:58:25.330,195.200,0.793,0.518,0.915
1636199905370,2021-11-06T13:58:25.370,195.240,0.884,1.250,0.640
1636199905410,2021-11-06T13:58:25.410,195.280,1.037,1.037,0.701
1636199905450,2021-11-06T13:58:25.450,195.320,0.518,0.610,0.976
1636199905490,2021-11-06T13:58:25.490,195.360,1.189,2.439,1.220
1636199905530,2021-11-06T13:58:25.530,195.400,1.098,1.280,1.280
1636199905570,2021-11-06T13:58:25.570,195.440,0.884,1.280,1.098
1636199905610,2021-11-06T13:58:25.610,195.480,0.762,1.646,0.762
1636199905650,2021-11-06T13:58:25.650,195.520,-0.274,-1.311,0.366
1636199905690,2021-11-06T13:58:25.690,195.560,0.152,0.244,0.549
1636199905730,2021-11-06T13:58:25.730,195.600,1.372,1.037,1.220
1636199905770,2021-11-06T13:58:25.770,195.640,1.037,0.640,1.189
1636199905810,2021-11-06T13:58:25.810,195.680,1.006,1.433,0.732
1636199905850,2021-11-06T13:58:25.850,195.720,0.640,0.671,0.122
1636199905890,2021-11-06T13:58:25.890,195.760,0.549,0.427,-0.335
1636199905930,2021-11-06T13:58:25.930,195.800,0.732,-0.091,-0.427
1636199905970,2021-11-06T13:58:25.970,195.840,0.823,0.030,-0.305
1636199906010,2021-11-06T13:58:26.010,195.880,1.128,0.427,-0.152
1636199906050,2021-11-06T13:58:26.050,195.920,0.854,0.213,-0.305
1636199906090,2021-11-06T13:58:26.090,195.960,0.701,0.091,-0.396
1636199906130,2021-11-06T13:58:26.130,196.000,0.762,-0.122,-0.213
1636199906170,2021-11-06T13:58:26.170,196.040,0.793,-0.091,0.030
1636199906210,2021-11-06T13:58:26.210,196.080,0.884,-0.061,0.183
1636199906250,2021-11-06T13:58:26.250,196.120,0.976,-0.061,0.244
1636199906290,2021-11-06T13:58:26.290,196.160,1.189,0.793,0.152
1636199906330,2021-11-06T13:58:26.330,196.200,1.189,0.335,0.183
1636199906370,2021-11-06T13:58:26.370,196.240,0.793,0.061,0.152
1636199906410,2021-11-06T13:58:26.410,196.280,0.579,0.457,0.000
1636199906450,2021-11-06T13:58:26.450,196.320,1.006,-0.335,-0.091
1636199906490,2021-11-06T13:58:26.490,196.360,0.549,-0.579,-0.366
1636199906530,2021-11-06T13:58:26.530,196.400,0.457,-0.030,-0.366
1636199906570,2021-11-06T13:58:26.570,196.440,0.518,0.244,-0.366
1636199906610,2021-11-06T13:58:26.610,196.480,0.396,0.427,-0.579
1636199906650,2021-11-06T13:58:26.650,196.520,-0.244,0.274,-0.488
1636199906690,2021-11-06T13:58:26.690,196.560,0.183,0.061,0.244
1636199906730,2021-11-06T13:58:26.730,196.600,1.341,0.488,0.793
1636199906770,2021-11-06T13:58:26.770,196.640,1.463,0.732,0.854
1636199906810,2021-11-06T13:58:26.810,196.680,1.220,0.762,0.488
1636199906850,2021-11-06T13:58:26.850,196.720,1.098,0.457,-0.091
1636199906890,2021-11-06T13:58:26.890,196.760,1.341,0.671,-0.671
1636199906930,2021-11-06T13:58:26.930,196.800,0.976,-0.488,-1.189
1636199906970,2021-11-06T13:58:26.970,196.840,0.762,-0.823,-1.372
1636199907010,2021-11-06T13:58:27.010,196.880,1.280,-0.274,-1.128
1636199907050,2021-11-06T13:58:27.050,196.920,0.854,-0.793,-0.549
1636199907090,2021-11-06T13:58:27.090,196.960,1.341,0.396,-0.091
1636199907130,2021-11-06T13:58:27.130,197.000,1.585,0.183,0.030
1636199907170,2021-11-06T13:58:27.170,197.040,1.860,0.610,-0.061
1636199907210,2021-11-06T13:58:27.210,197.080,1.921,2.561,-0.305
1636199907250,2021-11-06T13:58:27.250,197.120,2.470,6.616,-0.579
1636199907290,2021-11-06T13:58:27.290,197.160,5.915,19.146,0.244
1636199907330,2021-11-06T13:58:27.330,197.200,6.890,15.518,0.213
1636199907370,2021-11-06T13:58:27.370,197.240,-0.945,-4.024,-1.128
1636199907410,2021-11-06T13:58:27.410,197.280,0.762,-0.366,-0.640
1636199907450,2021-11-06T13:58:27.450,197.320,0.335,-1.860,-0.244
1636199907490,2021-11-06T13:58:27.490,197.360,0.701,-0.518,0.213
1636199907530,2021-11-06T13:58:27.530,197.400,0.335,-0.854,0.335
1636199907570,2021-11-06T13:58:27.570,197.440,0.305,0.152,0.396
1636199907610,2021-11-06T13:58:27.610,197.480,0.244,0.488,0.305
1636199907650,2021-11-06T13:58:27.650,197.520,0.152,1.372,0.213
1636199907690,2021-11-06T13:58:27.690,197.560,0.244,3.049,0.061
1636199907730,2021-11-06T13:58:27.730,197.600,0.274,1.921,-0.213
1636199907770,2021-11-06T13:58:27.770,197.640,-0.061,-0.762,-0.305
1636199907810,2021-11-06T13:58:27.810,197.680,0.335,-0.610,-0.183
1636199907850,2021-11-06T13:58:27.850,197.720,0.244,-0.610,-0.091
1636199907890,2021-11-06T13:58:27.890,197.760,0.701,0.213,0.030
1636199907930,2021-11-06T13:58:27.930,197.800,-0.183,-0.091,-0.091
1636199907970,2021-11-06T13:58:27.970,197.840,-0.366,0.091,-0.244
1636199908010,2021-11-06T13:58:28.010,197.880,1.311,2.073,-0.122
1636199908050,2021-11-06T13:58:28.050,197.920,1.646,2.896,-0.152
1636199908090,2021-11-06T13:58:28.090,197.960,0.457,-0.305,-0.183
1636199908130,2021-11-06T13:58:28.130,198.000,0.396,-0.244,-0.122
1636199908170,2021-11-06T13:58:28.170,198.040,0.610,-0.183,0.000
1636199908210,2021-11-06T13:58:28.210,198.080,0.305,-0.335,-0.030
1636199908250,2021-11-06T13:58:28.250,198.120,0.152,-1.098,0.061
1636199908290,2021-11-06T13:58:28.290,198.160,0.335,-1.128,0.030
1636199908330,2021-11-06T13:58:28.330,198.200,0.732,0.183,0.030
1636199908370,2021-11-06T13:58:28.370,198.240,0.732,0.122,-0.030
1636199908410,2021-11-06T13:58:28.410,198.280,0.335,-0.701,-0.183
1636199908450,2021-11-06T13:58:28.450,198.320,0.732,0.213,-0.183
1636199908490,2021-11-06T13:58:28.490,198.360,1.037,1.128,-0.305
1636199908530,2021-11-06T13:58:28.530,198.400,1.006,1.341,-0.488
1636199908570,2021-11-06T13:58:28.570,198.440,-0.091,0.244,-1.067
1636199908610,2021-11-06T13:58:28.610,198.480,-2.104,-2.988,-1.524
1636199908650,2021-11-06T13:58:28.650,198.520,-0.061,-0.976,-0.305
1636199908690,2021-11-06T13:58:28.690,198.560,0.549,-1.524,0.061
1636199908730,2021-11-06T13:58:28.730,198.600,1.951,1.006,0.061
1636199908770,2021-11-06T13:58:28.770,198.640,1.646,0.091,0.091
1636199908810,2021-11-06T13:58:28.810,198.680,0.488,-1.037,-0.183
1636199908850,2021-11-06T13:58:28.850,198.720,-1.189,-3.506,-0.915
1636199908890,2021-11-06T13:58:28.890,198.760,-2.561,-5.976,-0.854
1636199908930,2021-11-06T13:58:28.930,198.800,0.152,-1.463,-0.091
1636199908970,2021-11-06T13:58:28.970,198.840,1.098,0.244,0.366
1636199909010,2021-11-06T13:58:29.010,198.880,1.372,1.616,0.518
1636199909050,2021-11-06T13:58:29.050,198.920,1.311,1.677,0.549
1636199909090,2021-11-06T13:58:29.090,198.960,0.640,0.640,0.244
1636199909130,2021-11-06T13:58:29.130,199.000,0.091,-0.213,-0.091
1636199909170,2021-11-06T13:58:29.170,199.040,0.396,-0.701,-0.030
1636199909210,2021-11-06T13:58:29.210,199.080,1.006,0.305,0.274
1636199909250,2021-11-06T13:58:29.250,199.120,1.463,1.220,0.488
1636199909290,2021-11-06T13:58:29.290,199.160,1.585,1.799,0.549
1636199909330,2021-11-06T13:58:29.330,199.200,1.585,2.226,0.488
1636199909370,2021-11-06T13:58:29.370,199.240,1.250,1.402,0.335
1636199909410,2021-11-06T13:58:29.410,199.280,0.762,0.305,0.183
1636199909450,2021-11-06T13:58:29.450,199.320,0.793,0.488,0.061
1636199909490,2021-11-06T13:58:29.490,199.360,0.640,-0.244,0.061
1636199909530,2021-11-06T13:58:29.530,199.400,0.976,0.640,0.152
1636199909570,2021-11-06T13:58:29.570,199.440,0.823,0.183,0.091
1636199909610,2021-11-06T13:58:29.610,199.480,0.701,0.274,0.061
1636199909650,2021-11-06T13:58:29.650,199.520,1.006,0.640,0.122
1636199909690,2021-11-06T13:58:29.690,199.560,0.701,0.183,0.030
1636199909730,2021-11-06T13:58:29.730,199.600,0.854,0.457,0.091
1636199909770,2021-11-06T13:58:29.770,199.640,0.793,0.366,0.061
1636199909810,2021-11-06T13:58:29.810,199.680,0.610,0.244,0.030
1636199909850,2021-11-06T13:58:29.850,199.720,0.915,0.305,0.122
1636199909890,2021-11-06T13:58:29.890,199.760,0.823,0.091,0.091
1636199909930,2021-11-06T13:58:29.930,199.800,0.793,0.427,0.183
1636199909970,2021-11-06T13:58:29.970,199.840,0.610,-0.183,0.122
1636199910010,2021-11-06T13:58:30.010,199.880,0.823,0.366,0.061
1636199910050,2021-11-06T13:58:30.050,199.920,0.945,0.610,0.061
1636199910090,2021-11-06T13:58:30.090,199.960,0.884,0.457,0.030
1636199910130,2021-11-06T13:58:30.130,200.000,0.732,0.091,0.030
1636199910170,2021-11-06T13:58:30.170,200.040,0.671,-0.305,-0.030
1636199910210,2021-11-06T13:58:30.210,200.080,0.732,-0.030,-0.061
1636199910250,2021-11-06T13:58:30.250,200.120,0.884,0.061,-0.061
1636199910290,2021-11-06T13:58:30.290,200.160,0.610,-0.305,-0.091
1636199910330,2021-11-06T13:58:30.330,200.200,0.823,0.335,-0.152
1636199910370,2021-11-06T13:58:30.370,200.240,0.793,0.061,-0.183
1636199910410,2021-11-06T13:58:30.410,200.280,0.549,-0.061,-0.122
1636199910450,2021-11-06T13:58:30.450,200.320,0.732,0.061,0.000
1636199910490,2021-11-06T13:58:30.490,200.360,0.732,0.000,0.183
1636199910530,2021-11-06T13:58:30.530,200.400,0.823,0.671,0.244
1636199910570,2021-11-06T13:58:30.570,200.440,0.671,0.274,0.183
1636199910610,2021-11-06T13:58:30.610,200.480,0.793,0.091,0.213
1636199910650,2021-11-06T13:58:30.650,200.520,0.945,0.488,0.213
1636199910690,2021-11-06T13:58:30.690,200.560,0.823,-0.061,0.122
1636199910730,2021-11-06T13:58:30.730,200.600,0.945,-0.122,-0.030
1636199910770,2021-11-06T13:58:30.770,200.640,0.884,-0.030,-0.030
1636199910810,2021-11-06T13:58:30.810,200.680,0.793,-0.457,0.061
1636199910850,2021-11-06T13:58:30.850,200.720,0.854,-0.945,0.152
1636199910890,2021-11-06T13:58:30.890,200.760,0.488,-1.433,0.183
1636199910930,2021-11-06T13:58:30.930,200.800,0.366,-1.951,0.305
1636199910970,2021-11-06T13:58:30.970,200.840,0.976,-0.274,0.244
1636199911010,2021-11-06T13:58:31.010,200.880,1.159,0.671,0.244
1636199911050,2021-11-06T13:58:31.050,200.920,0.945,0.793,0.152
1636199911090,2021-11-06T13:58:31.090,200.960,0.732,0.213,-0.030
1636199911130,2021-11-06T13:58:31.130,201.000,0.732,0.091,0.061
1636199911170,2021-11-06T13:58:31.170,201.040,0.884,0.671,0.061
1636199911210,2021-11-06T13:58:31.210,201.080,0.793,0.183,0.061
1636199911250,2021-11-06T13:58:31.250,201.120,0.701,0.061,0.030
1636199911290,2021-11-06T13:58:31.290,201.160,0.701,0.244,-0.030
1636199911330,2021-11-06T13:58:31.330,201.200,0.549,0.244,-0.030
1636199911370,2021-11-06T13:58:31.370,201.240,0.640,0.122,0.061
1636199911410,2021-11-06T13:58:31.410,201.280,0.732,0.366,0.061
1636199911450,2021-11-06T13:58:31.450,201.320,0.732,0.488,0.030
1636199911490,2021-11-06T13:58:31.490,201.360,0.549,0.122,0.000
1636199911530,2021-11-06T13:58:31.530,201.400,0.762,0.427,0.061
1636199911570,2021-11-06T13:58:31.570,201.440,0.701,0.366,0.061
1636199911610,2021-11-06T13:58:31.610,201.480,0.640,0.427,0.030
1636199911650,2021-11-06T13:58:31.650,201.520,0.671,0.427,0.030
1636199911690,2021-11-06T13:58:31.690,201.560,0.518,0.061,-0.061
1636199911730,2021-11-06T13:58:31.730,201.600,0.610,0.000,0.030
1636199911770,2021-11-06T13:58:31.770,201.640,0.915,0.884,0.122
1636199911810,2021-11-06T13:58:31.810,201.680,0.610,0.091,0.091
1636199911850,2021-11-06T13:58:31.850,201.720,0.335,-0.122,-0.061
1636199911890,2021-11-06T13:58:31.890,201.760,0.915,0.549,0.091
1636199911930,2021-11-06T13:58:31.930,201.800,0.884,0.610,0.183
1636199911970,2021-11-06T13:58:31.970,201.840,0.793,0.152,0.152
1636199912010,2021-11-06T13:58:32.010,201.880,0.396,0.091,0.061
1636199912050,2021-11-06T13:58:32.050,201.920,0.701,0.732,0.091
1636199912090,2021-11-06T13:58:32.090,201.960,1.037,0.823,0.183
1636199912130,2021-11-06T13:58:32.130,202.000,0.640,0.244,0.091
1636199912170,2021-11-06T13:58:32.170,202.040,0.701,0.366,0.030
1636199912210,2021-11-06T13:58:32.210,202.080,0.762,0.518,0.061
1636199912250,2021-11-06T13:58:32.250,202.120,0.701,0.244,0.061
1636199912290,2021-11-06T13:58:32.290,202.160,0.671,0.335,0.000
1636199912330,2021-11-06T13:58:32.330,202.200,0.610,0.305,0.000
1636199912370,2021-11-06T13:58:32.370,202.240,0.579,0.213,0.061
1636199912410,2021-11-06T13:58:32.410,202.280,0.640,0.091,0.061
1636199912450,2021-11-06T13:58:32.450,202.320,0.701,0.213,0.061
1636199912490,2021-11-06T13:58:32.490,202.360,0.732,0.061,0.091
1636199912530,2021-11-06T13:58:32.530,202.400,0.732,0.152,0.091
1636199912570,2021-11-06T13:58:32.570,202.440,0.579,0.213,0.061
1636199912610,2021-11-06T13:58:32.610,202.480,0.640,0.396,0.091
1636199912650,2021-11-06T13:58:32.650,202.520,0.762,0.549,0.213
1636199912690,2021-11-06T13:58:32.690,202.560,0.793,0.793,0.213
1636199912730,2021-11-06T13:58:32.730,202.600,0.488,0.396,0.122
1636199912770,2021-11-06T13:58:32.770,202.640,0.549,0.000,0.061
1636199912810,2021-11-06T13:58:32.810,202.680,0.762,0.366,0.091
1636199912850,2021-11-06T13:58:32.850,202.720,0.854,0.366,0.030
1636199912890,2021-11-06T13:58:32.890,202.760,0.579,0.030,0.000
1636199912930,2021-11-06T13:58:32.930,202.800,0.701,0.305,0.030
1636199912970,2021-11-06T13:58:32.970,202.840,0.854,0.610,0.030
1636199913010,2021-11-06T13:58:33.010,202.880,0.823,0.518,0.030
1636199913050,2021-11-06T13:58:33.050,202.920,0.640,0.335,-0.030
1636199913090,2021-11-06T13:58:33.090,202.960,0.762,0.305,0.000
1636199913130,2021-11-06T13:58:33.130,203.000,0.610,-0.091,0.000
1636199913170,2021-11-06T13:58:33.170,203.040,0.610,0.183,-0.030
1636199913210,2021-11-06T13:58:33.210,203.080,0.671,0.366,-0.061
1636199913250,2021-11-06T13:58:33.250,203.120,0.701,0.396,0.000
1636199913290,2021-11-06T13:58:33.290,203.160,0.488,0.518,0.000
1636199913330,2021-11-06T13:58:33.330,203.200,0.732,0.518,0.030
1636199913370,2021-11-06T13:58:33.370,203.240,0.732,0.183,0.061
1636199913410,2021-11-06T13:58:33.410,203.280,0.793,0.335,0.000
1636199913450,2021-11-06T13:58:33.450,203.320,0.610,-0.213,0.030
1636199913490,2021-11-06T13:58:33.490,203.360,0.579,0.396,-0.030
1636199913530,2021-11-06T13:58:33.530,203.400,0.854,0.518,-0.061
1636199913570,2021-11-06T13:58:33.570,203.440,0.610,0.091,-0.030
1636199913610,2021-11-06T13:58:33.610,203.480,0.793,0.518,0.000
1636199913650,2021-11-06T13:58:33.650,203.520,0.549,0.122,-0.030
1636199913690,2021-11-06T13:58:33.690,203.560,0.427,-0.152,-0.091
1636199913730,2021-11-06T13:58:33.730,203.600,0.884,0.427,0.000
1636199913770,2021-11-06T13:58:33.770,203.640,0.915,0.030,0.091
1636199913810,2021-11-06T13:58:33.810,203.680,0.732,0.457,0.061
1636199913850,2021-11-06T13:58:33.850,203.720,0.549,-0.091,0.000
1636199913890,2021-11-06T13:58:33.890,203.760,0.884,0.000,0.091
1636199913930,2021-11-06T13:58:33.930,203.800,0.945,0.671,0.061
1636199913970,2021-11-06T13:58:33.970,203.840,0.732,0.061,0.000
1636199914010,2021-11-06T13:58:34.010,203.880,0.640,0.244,-0.061
1636199914050,2021-11-06T13:58:34.050,203.920,0.671,0.152,-0.030
1636199914090,2021-11-06T13:58:34.090,203.960,0.671,-0.457,0.000
1636199914130,2021-11-06T13:58:34.130,204.000,0.671,-0.213,-0.030
1636199914170,2021-11-06T13:58:34.170,204.040,0.579,-0.091,-0.030
1636199914210,2021-11-06T13:58:34.210,204.080,0.610,0.274,-0.030
1636199914250,2021-11-06T13:58:34.250,204.120,0.549,0.366,-0.030
1636199914290,2021-11-06T13:58:34.290,204.160,0.457,0.518,-0.091
1636199914330,2021-11-06T13:58:34.330,204.200,0.640,0.122,-0.061
1636199914370,2021-11-06T13:58:34.370,204.240,0.701,0.061,-0.061
1636199914410,2021-11-06T13:58:34.410,204.280,0.701,0.122,-0.152
1636199914450,2021-11-06T13:58:34.450,204.320,0.457,-0.305,-0.213
1636199914490,2021-11-06T13:58:34.490,204.360,0.701,0.061,-0.152
1636199914530,2021-11-06T13:58:34.530,204.400,0.915,0.183,-0.122
1636199914570,2021-11-06T13:58:34.570,204.440,0.610,0.091,-0.122
1636199914610,2021-11-06T13:58:34.610,204.480,0.549,-0.213,-0.152
1636199914650,2021-11-06T13:58:34.650,204.520,0.793,-0.030,-0.061
1636199914690,2021-11-06T13:58:34.690,204.560,0.915,0.274,0.030
1636199914730,2021-11-06T13:58:34.730,204.600,0.793,0.305,0.030
1636199914770,2021-11-06T13:58:34.770,204.640,0.823,0.427,0.000
1636199914810,2021-11-06T13:58:34.810,204.680,0.671,0.213,-0.030
1636199914850,2021-11-06T13:58:34.850,204.720,0.823,0.640,0.091
1636199914890,2021-11-06T13:58:34.890,204.760,0.793,0.152,0.061
1636199914930,2021-11-06T13:58:34.930,204.800,0.671,-0.091,0.000
1636199914970,2021-11-06T13:58:34.970,204.840,0.884,0.457,0.091
1636199915010,2021-11-06T13:58:35.010,204.880,0.640,-0.030,0.030
1636199915050,2021-11-06T13:58:35.050,204.920,0.701,0.457,0.061
1636199915090,2021-11-06T13:58:35.090,204.960,0.549,0.823,0.091
1636199915130,2021-11-06T13:58:35.130,205.000,0.274,1.494,-0.061
1636199915170,2021-11-06T13:58:35.170,205.040,1.128,1.768,0.030
1636199915210,2021-11-06T13:58:35.210,205.080,1.159,0.274,0.030
1636199915250,2021-11-06T13:58:35.250,205.120,0.823,0.030,0.000
1636199915290,2021-11-06T13:58:35.290,205.160,0.488,0.061,-0.030
1636199915330,2021-11-06T13:58:35.330,205.200,0.579,-0.030,-0.030
1636199915370,2021-11-06T13:58:35.370,205.240,0.671,0.000,0.000
1636199915410,2021-11-06T13:58:35.410,205.280,0.488,-0.030,0.030
1636199915450,2021-11-06T13:58:35.450,205.320,0.549,0.335,0.030
1636199915490,2021-11-06T13:58:35.490,205.360,0.732,0.122,0.091
1636199915530,2021-11-06T13:58:35.530,205.400,0.518,-0.244,0.030
1636199915570,2021-11-06T13:58:35.570,205.440,0.915,0.457,0.061
1636199915610,2021-11-06T13:58:35.610,205.480,0.854,0.366,0.122
1636199915650,2021-11-06T13:58:35.650,205.520,0.640,0.061,0.061
1636199915690,2021-11-06T13:58:35.690,205.560,0.762,0.427,0.061
1636199915730,2021-11-06T13:58:35.730,205.600,0.884,0.274,0.122
1636199915770,2021-11-06T13:58:35.770,205.640,0.762,0.030,0.122
1636199915810,2021-11-06T13:58:35.810,205.680,0.579,-0.152,-0.030
1636199915850,2021-11-06T13:58:35.850,205.720,0.762,0.091,-0.061
1636199915890,2021-11-06T13:58:35.890,205.760,0.732,0.427,-0.030
1636199915930,2021-11-06T13:58:35.930,205.800,0.732,0.030,-0.030
1636199915970,2021-11-06T13:58:35.970,205.840,0.793,0.152,0.061
1636199916010,2021-11-06T13:58:36.010,205.880,0.640,0.091,0.061
1636199916050,2021-11-06T13:58:36.050,205.920,0.579,-0.244,0.030
1636199916090,2021-11-06T13:58:36.090,205.960,0.732,0.152,0.061
1636199916130,2021-11-06T13:58:36.130,206.000,0.762,0.030,0.000
1636199916170,2021-11-06T13:58:36.170,206.040,0.762,0.183,0.000
1636199916210,2021-11-06T13:58:36.210,206.080,0.762,0.000,0.030
1636199916250,2021-11-06T13:58:36.250,206.120,0.640,-0.091,0.000
1636199916290,2021-11-06T13:58:36.290,206.160,0.793,0.335,0.061
1636199916330,2021-11-06T13:58:36.330,206.200,0.793,0.122,0.061
1636199916370,2021-11-06T13:58:36.370,206.240,0.671,0.671,0.030
1636199916410,2021-11-06T13:58:36.410,206.280,0.366,0.762,-0.030
1636199916450,2021-11-06T13:58:36.450,206.320,0.122,0.030,-0.122
1636199916490,2021-11-06T13:58:36.490,206.360,0.640,0.061,0.091
1636199916530,2021-11-06T13:58:36.530,206.400,0.732,0.213,0.122
1636199916570,2021-11-06T13:58:36.570,206.440,0.610,-0.244,0.030
1636199916610,2021-11-06T13:58:36.610,206.480,0.701,0.152,0.000
1636199916650,2021-11-06T13:58:36.650,206.520,0.732,-0.091,-0.030
1636199916690,2021-11-06T13:58:36.690,206.560,0.671,0.183,-0.061
1636199916730,2021-11-06T13:58:36.730,206.600,0.335,0.488,-0.091
1636199916770,2021-11-06T13:58:36.770,206.640,0.671,0.518,-0.061
1636199916810,2021-11-06T13:58:36.810,206.680,0.518,-0.793,-0.305
1636199916850,2021-11-06T13:58:36.850,206.720,0.366,-0.518,-0.244
1636199916890,2021-11-06T13:58:36.890,206.760,0.915,0.335,0.000
1636199916930,2021-11-06T13:58:36.930,206.800,0.915,0.152,0.061
1636199916970,2021-11-06T13:58:36.970,206.840,0.854,0.396,0.061
1636199917010,2021-11-06T13:58:37.010,206.880,0.701,0.183,0.122
1636199917050,2021-11-06T13:58:37.050,206.920,0.732,0.488,0.122
1636199917090,2021-11-06T13:58:37.090,206.960,0.671,0.427,0.000
1636199917130,2021-11-06T13:58:37.130,207.000,0.244,-0.457,-0.122
1636199917170,2021-11-06T13:58:37.170,207.040,0.579,0.091,0.091
