epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635056162076,2021-10-24T09:16:02.076,164.480,0.244,-3.720,-0.610
1635056162116,2021-10-24T09:16:02.116,164.520,-1.463,-2.165,-0.305
1635056162156,2021-10-24T09:16:02.156,164.560,-0.366,0.183,1.037
1635056162196,2021-10-24T09:16:02.196,164.600,-0.305,0.274,0.518
1635056162236,2021-10-24T09:16:02.236,164.640,-0.945,1.098,-0.335
1635056162276,2021-10-24T09:16:02.276,164.680,0.244,1.829,0.610
1635056162316,2021-10-24T09:16:02.316,164.720,0.396,0.091,0.976
1635056162356,2021-10-24T09:16:02.356,164.760,-0.061,-0.884,0.549
1635056162396,2021-10-24T09:16:02.396,164.800,-0.335,-1.037,0.183
1635056162436,2021-10-24T09:16:02.436,164.840,-0.457,-0.701,-0.091
1635056162476,2021-10-24T09:16:02.476,164.880,0.061,-0.457,0.335
1635056162516,2021-10-24T09:16:02.516,164.920,-0.183,-0.122,0.549
1635056162556,2021-10-24T09:16:02.556,164.960,0.396,-0.518,0.427
1635056162596,2021-10-24T09:16:02.596,165.000,-0.122,-1.159,-0.244
1635056162636,2021-10-24T09:16:02.636,165.040,0.000,0.000,0.122
1635056162676,2021-10-24T09:16:02.676,165.080,1.311,1.189,0.793
1635056162716,2021-10-24T09:16:02.716,165.120,2.256,0.335,0.000
1635056162756,2021-10-24T09:16:02.756,165.160,2.530,-0.701,-0.396
1635056162796,2021-10-24T09:16:02.796,165.200,2.957,-0.488,0.061
1635056162836,2021-10-24T09:16:02.836,165.240,3.537,0.030,0.396
1635056162876,2021-10-24T09:16:02.876,165.280,2.927,0.152,0.549
1635056162916,2021-10-24T09:16:02.916,165.320,2.439,-1.128,-0.610
1635056162956,2021-10-24T09:16:02.956,165.360,2.805,-0.274,-0.610
1635056162996,2021-10-24T09:16:02.996,165.400,3.689,0.396,0.091
1635056163036,2021-10-24T09:16:03.036,165.440,3.293,0.762,-0.122
1635056163076,2021-10-24T09:16:03.076,165.480,2.713,0.274,-0.488
1635056163116,2021-10-24T09:16:03.116,165.520,2.470,-0.457,-0.945
1635056163156,2021-10-24T09:16:03.156,165.560,1.280,-0.884,-1.677
1635056163196,2021-10-24T09:16:03.196,165.600,1.585,-0.579,-1.098
1635056163236,2021-10-24T09:16:03.236,165.640,1.494,-0.335,0.305
1635056163276,2021-10-24T09:16:03.276,165.680,-0.518,-0.884,0.488
1635056163316,2021-10-24T09:16:03.316,165.720,0.152,0.152,0.396
1635056163356,2021-10-24T09:16:03.356,165.760,1.646,0.122,0.244
1635056163396,2021-10-24T09:16:03.396,165.800,1.433,-0.305,-0.122
1635056163436,2021-10-24T09:16:03.436,165.840,0.671,-0.122,-0.976
1635056163476,2021-10-24T09:16:03.476,165.880,1.189,-0.610,-0.732
1635056163516,2021-10-24T09:16:03.516,165.920,0.671,0.335,-0.030
1635056163556,2021-10-24T09:16:03.556,165.960,1.067,0.854,0.091
1635056163596,2021-10-24T09:16:03.596,166.000,1.860,0.183,-0.030
1635056163636,2021-10-24T09:16:03.636,166.040,1.402,-0.122,-0.335
1635056163676,2021-10-24T09:16:03.676,166.080,0.854,-0.640,-0.274
1635056163716,2021-10-24T09:16:03.716,166.120,0.915,0.335,0.152
1635056163756,2021-10-24T09:16:03.756,166.160,1.098,0.488,-0.305
1635056163796,2021-10-24T09:16:03.796,166.200,-0.030,0.366,-1.006
1635056163836,2021-10-24T09:16:03.836,166.240,0.762,0.091,-0.396
1635056163876,2021-10-24T09:16:03.876,166.280,0.762,-0.762,-0.091
1635056163916,2021-10-24T09:16:03.916,166.320,0.488,-0.274,-0.244
1635056163956,2021-10-24T09:16:03.956,166.360,1.189,0.122,-0.152
1635056163996,2021-10-24T09:16:03.996,166.400,1.128,-0.701,-0.335
1635056164036,2021-10-24T09:16:04.036,166.440,0.701,-0.244,0.122
1635056164076,2021-10-24T09:16:04.076,166.480,1.585,0.701,0.762
1635056164116,2021-10-24T09:16:04.116,166.520,1.067,0.000,0.183
1635056164156,2021-10-24T09:16:04.156,166.560,1.189,-0.671,-0.152
1635056164196,2021-10-24T09:16:04.196,166.600,1.616,-0.701,0.213
1635056164236,2021-10-24T09:16:04.236,166.640,1.585,-0.366,0.396
1635056164276,2021-10-24T09:16:04.276,166.680,1.311,-0.366,0.122
1635056164316,2021-10-24T09:16:04.316,166.720,0.762,-0.030,-0.305
1635056164356,2021-10-24T09:16:04.356,166.760,0.305,0.152,-0.518
1635056164396,2021-10-24T09:16:04.396,166.800,0.701,-0.091,-0.396
1635056164436,2021-10-24T09:16:04.436,166.840,-0.732,-0.366,-0.396
1635056164476,2021-10-24T09:16:04.476,166.880,-5.335,-2.165,-1.890
1635056164516,2021-10-24T09:16:04.516,166.920,-7.591,-1.037,-3.628
1635056164556,2021-10-24T09:16:04.556,166.960,-0.671,0.915,-2.165
1635056164596,2021-10-24T09:16:04.596,167.000,2.195,1.707,-0.549
1635056164636,2021-10-24T09:16:04.636,167.040,1.220,-0.061,0.122
1635056164676,2021-10-24T09:16:04.676,167.080,1.037,-0.579,0.335
1635056164716,2021-10-24T09:16:04.716,167.120,2.134,0.091,0.152
1635056164756,2021-10-24T09:16:04.756,167.160,2.713,0.274,0.000
1635056164796,2021-10-24T09:16:04.796,167.200,2.226,0.335,0.305
1635056164836,2021-10-24T09:16:04.836,167.240,1.250,0.091,0.274
1635056164876,2021-10-24T09:16:04.876,167.280,-2.165,-0.976,-1.067
1635056164916,2021-10-24T09:16:04.916,167.320,-10.213,-2.317,-3.445
1635056164956,2021-10-24T09:16:04.956,167.360,-5.122,-1.768,-1.707
1635056164996,2021-10-24T09:16:04.996,167.400,2.591,-0.244,0.244
1635056165036,2021-10-24T09:16:05.036,167.440,3.598,0.762,0.213
1635056165076,2021-10-24T09:16:05.076,167.480,4.695,1.402,0.244
1635056165116,2021-10-24T09:16:05.116,167.520,6.433,1.738,0.823
1635056165156,2021-10-24T09:16:05.156,167.560,5.152,1.067,0.762
1635056165196,2021-10-24T09:16:05.196,167.600,2.591,0.549,0.244
1635056165236,2021-10-24T09:16:05.236,167.640,0.549,0.305,-0.122
1635056165276,2021-10-24T09:16:05.276,167.680,-8.079,-2.165,-2.744
1635056165316,2021-10-24T09:16:05.316,167.720,-8.811,-4.756,-2.591
1635056165356,2021-10-24T09:16:05.356,167.760,0.122,-3.872,1.341
1635056165396,2021-10-24T09:16:05.396,167.800,4.543,-1.463,2.104
1635056165436,2021-10-24T09:16:05.436,167.840,5.823,0.945,0.305
1635056165476,2021-10-24T09:16:05.476,167.880,6.768,1.982,0.610
1635056165516,2021-10-24T09:16:05.516,167.920,4.878,1.402,0.762
1635056165556,2021-10-24T09:16:05.556,167.960,1.738,-0.366,0.274
1635056165596,2021-10-24T09:16:05.596,168.000,1.189,-0.091,0.000
1635056165636,2021-10-24T09:16:05.636,168.040,2.256,0.152,0.122
1635056165676,2021-10-24T09:16:05.676,168.080,1.951,-0.030,0.213
1635056165716,2021-10-24T09:16:05.716,168.120,1.524,-0.061,0.152
1635056165756,2021-10-24T09:16:05.756,168.160,1.677,0.030,0.152
1635056165796,2021-10-24T09:16:05.796,168.200,1.707,0.366,0.305
1635056165836,2021-10-24T09:16:05.836,168.240,1.189,0.305,0.061
1635056165876,2021-10-24T09:16:05.876,168.280,0.945,-0.366,-0.030
1635056165916,2021-10-24T09:16:05.916,168.320,0.671,-0.457,0.122
1635056165956,2021-10-24T09:16:05.956,168.360,1.006,-0.183,0.244
1635056165996,2021-10-24T09:16:05.996,168.400,1.372,0.030,0.030
1635056166036,2021-10-24T09:16:06.036,168.440,0.549,-0.457,-0.091
1635056166076,2021-10-24T09:16:06.076,168.480,0.610,-0.213,0.030
1635056166116,2021-10-24T09:16:06.116,168.520,1.037,0.030,0.091
1635056166156,2021-10-24T09:16:06.156,168.560,1.067,-0.488,-0.091
1635056166196,2021-10-24T09:16:06.196,168.600,1.128,-0.030,0.122
1635056166236,2021-10-24T09:16:06.236,168.640,0.518,-0.305,0.000
1635056166276,2021-10-24T09:16:06.276,168.680,0.579,-0.610,0.213
1635056166316,2021-10-24T09:16:06.316,168.720,0.579,-0.488,0.427
1635056166356,2021-10-24T09:16:06.356,168.760,1.341,-0.396,0.366
1635056166396,2021-10-24T09:16:06.396,168.800,0.732,-0.518,0.000
1635056166436,2021-10-24T09:16:06.436,168.840,1.250,-0.335,0.122
1635056166476,2021-10-24T09:16:06.476,168.880,1.494,-0.030,0.396
1635056166516,2021-10-24T09:16:06.516,168.920,1.341,-0.762,0.122
1635056166556,2021-10-24T09:16:06.556,168.960,1.037,-0.732,0.030
1635056166596,2021-10-24T09:16:06.596,169.000,1.860,0.152,0.335
1635056166636,2021-10-24T09:16:06.636,169.040,1.402,-0.030,0.335
1635056166676,2021-10-24T09:16:06.676,169.080,0.793,-0.610,0.061
1635056166716,2021-10-24T09:16:06.716,169.120,0.884,-0.152,0.366
1635056166756,2021-10-24T09:16:06.756,169.160,1.646,0.061,0.366
1635056166796,2021-10-24T09:16:06.796,169.200,0.854,-0.457,0.091
1635056166836,2021-10-24T09:16:06.836,169.240,0.335,-0.671,-0.152
1635056166876,2021-10-24T09:16:06.876,169.280,0.976,-0.213,0.030
1635056166916,2021-10-24T09:16:06.916,169.320,0.671,-0.244,-0.061
1635056166956,2021-10-24T09:16:06.956,169.360,1.372,0.457,0.122
1635056166996,2021-10-24T09:16:06.996,169.400,0.884,0.152,-0.061
1635056167036,2021-10-24T09:16:07.036,169.440,0.610,-0.305,-0.122
1635056167076,2021-10-24T09:16:07.076,169.480,0.976,0.457,0.213
1635056167116,2021-10-24T09:16:07.116,169.520,1.006,0.762,-0.091
1635056167156,2021-10-24T09:16:07.156,169.560,1.220,0.366,-0.213
1635056167196,2021-10-24T09:16:07.196,169.600,0.549,0.305,-0.061
1635056167236,2021-10-24T09:16:07.236,169.640,0.518,0.030,-0.335
1635056167276,2021-10-24T09:16:07.276,169.680,1.037,0.122,-0.274
1635056167316,2021-10-24T09:16:07.316,169.720,0.884,0.457,-0.061
1635056167356,2021-10-24T09:16:07.356,169.760,0.640,-0.213,-0.335
1635056167396,2021-10-24T09:16:07.396,169.800,0.701,-0.152,-0.305
1635056167436,2021-10-24T09:16:07.436,169.840,1.006,0.152,-0.152
1635056167476,2021-10-24T09:16:07.476,169.880,0.640,0.183,-0.305
1635056167516,2021-10-24T09:16:07.516,169.920,0.945,0.244,-0.183
1635056167556,2021-10-24T09:16:07.556,169.960,0.884,0.274,0.000
1635056167596,2021-10-24T09:16:07.596,170.000,1.098,0.000,-0.152
1635056167636,2021-10-24T09:16:07.636,170.040,1.616,-0.244,-0.335
1635056167676,2021-10-24T09:16:07.676,170.080,1.098,-0.579,-0.427
1635056167716,2021-10-24T09:16:07.716,170.120,1.555,0.030,0.122
1635056167756,2021-10-24T09:16:07.756,170.160,1.220,0.549,0.061
1635056167796,2021-10-24T09:16:07.796,170.200,1.372,-0.030,-0.183
1635056167836,2021-10-24T09:16:07.836,170.240,1.159,-0.183,0.091
1635056167876,2021-10-24T09:16:07.876,170.280,0.945,0.152,0.152
1635056167916,2021-10-24T09:16:07.916,170.320,1.372,-0.274,-0.183
1635056167956,2021-10-24T09:16:07.956,170.360,1.220,-0.122,0.091
1635056167996,2021-10-24T09:16:07.996,170.400,0.549,0.061,-0.122
1635056168036,2021-10-24T09:16:08.036,170.440,1.189,-0.366,-0.152
1635056168076,2021-10-24T09:16:08.076,170.480,1.159,-0.091,0.213
1635056168116,2021-10-24T09:16:08.116,170.520,0.762,-0.030,-0.030
1635056168156,2021-10-24T09:16:08.156,170.560,0.915,-0.457,-0.213
1635056168196,2021-10-24T09:16:08.196,170.600,1.402,0.122,0.061
1635056168236,2021-10-24T09:16:08.236,170.640,1.159,0.152,0.152
1635056168276,2021-10-24T09:16:08.276,170.680,0.701,-0.854,-0.366
1635056168316,2021-10-24T09:16:08.316,170.720,1.433,-0.274,0.183
1635056168356,2021-10-24T09:16:08.356,170.760,0.427,0.030,-0.030
1635056168396,2021-10-24T09:16:08.396,170.800,1.159,-0.366,-0.305
1635056168436,2021-10-24T09:16:08.436,170.840,1.220,-0.091,-0.122
1635056168476,2021-10-24T09:16:08.476,170.880,0.884,0.152,0.030
1635056168516,2021-10-24T09:16:08.516,170.920,0.976,0.427,0.152
1635056168556,2021-10-24T09:16:08.556,170.960,0.854,-0.213,-0.152
1635056168596,2021-10-24T09:16:08.596,171.000,0.671,-0.427,-0.122
1635056168636,2021-10-24T09:16:08.636,171.040,0.671,0.000,0.030
1635056168676,2021-10-24T09:16:08.676,171.080,0.823,-0.732,-0.274
1635056168716,2021-10-24T09:16:08.716,171.120,0.457,-0.701,-0.274
1635056168756,2021-10-24T09:16:08.756,171.160,1.128,0.244,0.152
1635056168796,2021-10-24T09:16:08.796,171.200,1.220,0.579,0.061
1635056168836,2021-10-24T09:16:08.836,171.240,1.037,-0.244,-0.457
1635056168876,2021-10-24T09:16:08.876,171.280,1.159,-0.122,-0.183
1635056168916,2021-10-24T09:16:08.916,171.320,1.311,0.061,0.213
1635056168956,2021-10-24T09:16:08.956,171.360,0.945,-0.335,-0.152
1635056168996,2021-10-24T09:16:08.996,171.400,0.549,-0.823,-0.457
1635056169036,2021-10-24T09:16:09.036,171.440,0.823,0.091,0.122
1635056169076,2021-10-24T09:16:09.076,171.480,0.701,0.091,0.152
1635056169116,2021-10-24T09:16:09.116,171.520,0.488,-0.305,-0.152
1635056169156,2021-10-24T09:16:09.156,171.560,0.671,-0.274,0.061
1635056169196,2021-10-24T09:16:09.196,171.600,0.335,-0.061,0.152
1635056169236,2021-10-24T09:16:09.236,171.640,0.945,0.122,-0.061
1635056169276,2021-10-24T09:16:09.276,171.680,1.433,0.030,-0.183
1635056169316,2021-10-24T09:16:09.316,171.720,1.250,-0.152,0.061
1635056169356,2021-10-24T09:16:09.356,171.760,0.549,-0.244,-0.030
1635056169396,2021-10-24T09:16:09.396,171.800,0.976,-0.457,-0.061
1635056169436,2021-10-24T09:16:09.436,171.840,1.311,0.183,0.213
1635056169476,2021-10-24T09:16:09.476,171.880,0.640,-0.305,-0.152
1635056169516,2021-10-24T09:16:09.516,171.920,0.854,-0.579,-0.061
1635056169556,2021-10-24T09:16:09.556,171.960,1.037,-0.091,0.305
1635056169596,2021-10-24T09:16:09.596,172.000,1.585,0.335,0.335
1635056169636,2021-10-24T09:16:09.636,172.040,1.250,-0.091,0.030
1635056169676,2021-10-24T09:16:09.676,172.080,0.335,-0.701,-0.183
1635056169716,2021-10-24T09:16:09.716,172.120,0.854,-0.457,0.244
1635056169756,2021-10-24T09:16:09.756,172.160,1.037,-0.213,0.335
1635056169796,2021-10-24T09:16:09.796,172.200,0.579,-0.488,-0.091
1635056169836,2021-10-24T09:16:09.836,172.240,0.915,-0.244,0.030
1635056169876,2021-10-24T09:16:09.876,172.280,1.341,-0.030,0.305
1635056169916,2021-10-24T09:16:09.916,172.320,1.006,-0.244,0.030
1635056169956,2021-10-24T09:16:09.956,172.360,0.732,-0.366,0.000
1635056169996,2021-10-24T09:16:09.996,172.400,1.372,-0.122,0.061
1635056170036,2021-10-24T09:16:10.036,172.440,1.220,-0.183,0.061
1635056170076,2021-10-24T09:16:10.076,172.480,0.793,-0.305,-0.061
1635056170116,2021-10-24T09:16:10.116,172.520,1.128,-0.213,0.122
1635056170156,2021-10-24T09:16:10.156,172.560,1.159,-0.396,0.091
1635056170196,2021-10-24T09:16:10.196,172.600,1.067,-0.274,0.000
1635056170236,2021-10-24T09:16:10.236,172.640,0.640,-0.244,-0.152
1635056170276,2021-10-24T09:16:10.276,172.680,0.793,-0.335,-0.030
1635056170316,2021-10-24T09:16:10.316,172.720,0.640,0.030,0.061
1635056170356,2021-10-24T09:16:10.356,172.760,0.823,0.122,-0.061
1635056170396,2021-10-24T09:16:10.396,172.800,0.518,-0.335,-0.244
1635056170436,2021-10-24T09:16:10.436,172.840,0.671,0.030,-0.030
1635056170476,2021-10-24T09:16:10.476,172.880,1.098,0.610,0.061
1635056170516,2021-10-24T09:16:10.516,172.920,0.488,-0.061,-0.488
1635056170556,2021-10-24T09:16:10.556,172.960,0.396,-0.122,-0.366
1635056170596,2021-10-24T09:16:10.596,173.000,1.280,0.488,0.274
1635056170636,2021-10-24T09:16:10.636,173.040,0.884,0.000,-0.152
1635056170676,2021-10-24T09:16:10.676,173.080,0.549,-0.488,-0.396
1635056170716,2021-10-24T09:16:10.716,173.120,1.220,0.366,0.335
1635056170756,2021-10-24T09:16:10.756,173.160,0.823,-0.030,-0.061
1635056170796,2021-10-24T09:16:10.796,173.200,1.037,-0.091,-0.183
1635056170836,2021-10-24T09:16:10.836,173.240,0.976,0.213,0.030
1635056170876,2021-10-24T09:16:10.876,173.280,1.250,0.122,0.030
1635056170916,2021-10-24T09:16:10.916,173.320,0.335,-0.061,-0.152
1635056170956,2021-10-24T09:16:10.956,173.360,0.610,-0.122,-0.244
1635056170996,2021-10-24T09:16:10.996,173.400,1.433,0.030,0.000
1635056171036,2021-10-24T09:16:11.036,173.440,1.341,0.091,0.091
1635056171076,2021-10-24T09:16:11.076,173.480,0.915,-0.061,-0.061
1635056171116,2021-10-24T09:16:11.116,173.520,0.671,-0.213,-0.244
1635056171156,2021-10-24T09:16:11.156,173.560,1.250,-0.183,0.030
1635056171196,2021-10-24T09:16:11.196,173.600,1.159,0.152,0.122
1635056171236,2021-10-24T09:16:11.236,173.640,1.098,-0.274,-0.274
1635056171276,2021-10-24T09:16:11.276,173.680,1.006,-0.457,-0.305
1635056171316,2021-10-24T09:16:11.316,173.720,0.884,0.061,-0.061
1635056171356,2021-10-24T09:16:11.356,173.760,1.037,-0.427,-0.213
1635056171396,2021-10-24T09:16:11.396,173.800,0.701,-0.549,-0.183
1635056171436,2021-10-24T09:16:11.436,173.840,0.793,-0.091,0.091
1635056171476,2021-10-24T09:16:11.476,173.880,1.098,0.396,0.183
1635056171516,2021-10-24T09:16:11.516,173.920,0.762,-0.335,-0.274
1635056171556,2021-10-24T09:16:11.556,173.960,0.884,-0.488,-0.183
1635056171596,2021-10-24T09:16:11.596,174.000,0.945,-0.091,0.213
1635056171636,2021-10-24T09:16:11.636,174.040,0.823,-0.427,-0.122
1635056171676,2021-10-24T09:16:11.676,174.080,0.701,-0.396,-0.244
1635056171716,2021-10-24T09:16:11.716,174.120,1.494,0.122,0.091
1635056171756,2021-10-24T09:16:11.756,174.160,0.884,0.213,0.183
1635056171796,2021-10-24T09:16:11.796,174.200,0.732,0.274,0.030
1635056171836,2021-10-24T09:16:11.836,174.240,1.280,0.000,-0.183
1635056171876,2021-10-24T09:16:11.876,174.280,1.067,-0.274,-0.213
1635056171916,2021-10-24T09:16:11.916,174.320,1.006,-0.183,-0.030
1635056171956,2021-10-24T09:16:11.956,174.360,0.793,-0.457,-0.091
1635056171996,2021-10-24T09:16:11.996,174.400,1.037,-0.183,-0.091
1635056172036,2021-10-24T09:16:12.036,174.440,0.915,0.030,0.000
1635056172076,2021-10-24T09:16:12.076,174.480,0.854,0.061,0.091
1635056172116,2021-10-24T09:16:12.116,174.520,0.854,-0.213,-0.091
1635056172156,2021-10-24T09:16:12.156,174.560,1.037,-0.244,0.000
1635056172196,2021-10-24T09:16:12.196,174.600,0.701,-0.213,0.030
1635056172236,2021-10-24T09:16:12.236,174.640,0.945,-0.152,0.030
1635056172276,2021-10-24T09:16:12.276,174.680,1.037,-0.091,0.091
1635056172316,2021-10-24T09:16:12.316,174.720,0.823,-0.396,-0.061
1635056172356,2021-10-24T09:16:12.356,174.760,1.098,-0.427,0.122
1635056172396,2021-10-24T09:16:12.396,174.800,0.640,-0.122,0.000
1635056172436,2021-10-24T09:16:12.436,174.840,1.098,-0.244,0.030
1635056172476,2021-10-24T09:16:12.476,174.880,0.640,-0.579,0.061
1635056172516,2021-10-24T09:16:12.516,174.920,0.793,-0.335,0.183
1635056172556,2021-10-24T09:16:12.556,174.960,1.463,0.152,0.335
1635056172596,2021-10-24T09:16:12.596,175.000,0.945,-0.183,0.061
1635056172636,2021-10-24T09:16:12.636,175.040,0.396,-0.640,-0.061
1635056172676,2021-10-24T09:16:12.676,175.080,0.732,-0.396,0.091
1635056172716,2021-10-24T09:16:12.716,175.120,1.311,-0.244,0.091
1635056172756,2021-10-24T09:16:12.756,175.160,1.311,0.000,0.061
1635056172796,2021-10-24T09:16:12.796,175.200,0.579,-0.274,0.000
1635056172836,2021-10-24T09:16:12.836,175.240,0.945,-0.579,0.061
1635056172876,2021-10-24T09:16:12.876,175.280,0.915,-0.335,0.244
1635056172916,2021-10-24T09:16:12.916,175.320,0.854,-0.213,0.091
1635056172956,2021-10-24T09:16:12.956,175.360,1.159,-0.457,0.030
1635056172996,2021-10-24T09:16:12.996,175.400,0.823,-0.488,0.122
1635056173036,2021-10-24T09:16:13.036,175.440,1.220,-0.183,0.335
1635056173076,2021-10-24T09:16:13.076,175.480,0.976,-0.061,-0.061
1635056173116,2021-10-24T09:16:13.116,175.520,0.945,0.091,-0.061
1635056173156,2021-10-24T09:16:13.156,175.560,0.884,0.091,-0.061
1635056173196,2021-10-24T09:16:13.196,175.600,0.945,0.061,-0.244
1635056173236,2021-10-24T09:16:13.236,175.640,0.488,0.244,-0.244
1635056173276,2021-10-24T09:16:13.276,175.680,0.549,-0.152,-0.274
1635056173316,2021-10-24T09:16:13.316,175.720,0.671,0.152,-0.091
1635056173356,2021-10-24T09:16:13.356,175.760,0.854,0.671,-0.122
1635056173396,2021-10-24T09:16:13.396,175.800,0.976,0.030,-0.366
1635056173436,2021-10-24T09:16:13.436,175.840,0.274,-0.244,-0.305
1635056173476,2021-10-24T09:16:13.476,175.880,0.945,0.152,0.091
1635056173516,2021-10-24T09:16:13.516,175.920,0.945,-0.122,-0.366
1635056173556,2021-10-24T09:16:13.556,175.960,1.341,-0.152,-0.274
1635056173596,2021-10-24T09:16:13.596,176.000,1.311,0.335,0.244
1635056173636,2021-10-24T09:16:13.636,176.040,0.213,-0.427,-0.366
1635056173676,2021-10-24T09:16:13.676,176.080,1.067,-0.549,-0.335
1635056173716,2021-10-24T09:16:13.716,176.120,0.671,0.152,0.274
1635056173756,2021-10-24T09:16:13.756,176.160,0.732,-0.091,-0.030
1635056173796,2021-10-24T09:16:13.796,176.200,0.823,-0.335,-0.427
1635056173836,2021-10-24T09:16:13.836,176.240,1.098,0.122,0.091
1635056173876,2021-10-24T09:16:13.876,176.280,1.128,0.183,0.122
1635056173916,2021-10-24T09:16:13.916,176.320,0.579,-0.213,-0.152
1635056173956,2021-10-24T09:16:13.956,176.360,0.915,0.000,0.000
1635056173996,2021-10-24T09:16:13.996,176.400,0.915,-0.213,-0.030
1635056174036,2021-10-24T09:16:14.036,176.440,0.854,-0.396,-0.152
1635056174076,2021-10-24T09:16:14.076,176.480,1.067,-0.335,-0.091
1635056174116,2021-10-24T09:16:14.116,176.520,0.732,-0.457,-0.183
1635056174156,2021-10-24T09:16:14.156,176.560,0.640,-0.091,-0.122
1635056174196,2021-10-24T09:16:14.196,176.600,1.280,-0.122,-0.061
1635056174236,2021-10-24T09:16:14.236,176.640,0.671,-0.396,0.061
1635056174276,2021-10-24T09:16:14.276,176.680,0.610,-0.091,0.030
1635056174316,2021-10-24T09:16:14.316,176.720,0.976,-0.244,-0.213
1635056174356,2021-10-24T09:16:14.356,176.760,1.250,-0.091,-0.091
1635056174396,2021-10-24T09:16:14.396,176.800,1.189,0.213,0.000
1635056174436,2021-10-24T09:16:14.436,176.840,0.549,-0.518,-0.305
1635056174476,2021-10-24T09:16:14.476,176.880,0.732,-0.274,0.000
1635056174516,2021-10-24T09:16:14.516,176.920,0.854,0.091,0.183
1635056174556,2021-10-24T09:16:14.556,176.960,0.976,-0.030,-0.030
1635056174596,2021-10-24T09:16:14.596,177.000,0.915,-0.396,-0.305
1635056174636,2021-10-24T09:16:14.636,177.040,1.067,0.000,0.152
1635056174676,2021-10-24T09:16:14.676,177.080,0.244,-0.457,0.000
1635056174716,2021-10-24T09:16:14.716,177.120,-0.061,-1.006,-0.427
1635056174756,2021-10-24T09:16:14.756,177.160,1.128,-0.152,0.122
1635056174796,2021-10-24T09:16:14.796,177.200,1.341,0.000,0.152
1635056174836,2021-10-24T09:16:14.836,177.240,0.732,-0.488,-0.274
1635056174876,2021-10-24T09:16:14.876,177.280,0.976,-0.244,-0.061
1635056174916,2021-10-24T09:16:14.916,177.320,1.341,0.488,0.213
1635056174956,2021-10-24T09:16:14.956,177.360,1.006,0.335,-0.030
1635056174996,2021-10-24T09:16:14.996,177.400,1.311,-0.061,-0.061
1635056175036,2021-10-24T09:16:15.036,177.440,1.128,-0.091,0.274
1635056175076,2021-10-24T09:16:15.076,177.480,0.396,0.030,0.091
1635056175116,2021-10-24T09:16:15.116,177.520,0.945,-0.488,-0.274
1635056175156,2021-10-24T09:16:15.156,177.560,1.128,0.152,0.030
1635056175196,2021-10-24T09:16:15.196,177.600,1.159,-0.091,0.122
1635056175236,2021-10-24T09:16:15.236,177.640,0.366,-0.579,-0.122
1635056175276,2021-10-24T09:16:15.276,177.680,0.884,-0.396,0.152
1635056175316,2021-10-24T09:16:15.316,177.720,1.098,0.244,0.518
1635056175356,2021-10-24T09:16:15.356,177.760,0.701,-0.427,0.000
1635056175396,2021-10-24T09:16:15.396,177.800,1.037,-0.610,-0.030
1635056175436,2021-10-24T09:16:15.436,177.840,1.159,-0.335,0.427
1635056175476,2021-10-24T09:16:15.476,177.880,1.067,-0.183,0.457
1635056175516,2021-10-24T09:16:15.516,177.920,0.061,-0.579,-0.091
1635056175556,2021-10-24T09:16:15.556,177.960,0.854,0.000,0.030
1635056175596,2021-10-24T09:16:15.596,178.000,1.463,-0.213,0.152
1635056175636,2021-10-24T09:16:15.636,178.040,0.762,-0.549,-0.091
1635056175676,2021-10-24T09:16:15.676,178.080,0.701,-0.244,0.061
1635056175716,2021-10-24T09:16:15.716,178.120,1.250,0.000,0.244
1635056175756,2021-10-24T09:16:15.756,178.160,0.579,-0.152,0.122
1635056175796,2021-10-24T09:16:15.796,178.200,0.640,0.823,0.274
1635056175836,2021-10-24T09:16:15.836,178.240,0.579,0.854,0.030
1635056175876,2021-10-24T09:16:15.876,178.280,0.671,-0.427,-0.366
1635056175916,2021-10-24T09:16:15.916,178.320,1.433,-0.610,-0.183
1635056175956,2021-10-24T09:16:15.956,178.360,0.854,-0.244,-0.152
1635056175996,2021-10-24T09:16:15.996,178.400,0.884,0.305,-0.183
1635056176036,2021-10-24T09:16:16.036,178.440,0.945,0.762,-0.335
1635056176076,2021-10-24T09:16:16.076,178.480,1.006,-0.091,-0.335
1635056176116,2021-10-24T09:16:16.116,178.520,0.640,-0.427,0.030
1635056176156,2021-10-24T09:16:16.156,178.560,0.549,0.152,0.183
1635056176196,2021-10-24T09:16:16.196,178.600,1.159,0.183,-0.244
1635056176236,2021-10-24T09:16:16.236,178.640,1.250,0.488,-0.305
1635056176276,2021-10-24T09:16:16.276,178.680,0.945,-0.152,-0.213
1635056176316,2021-10-24T09:16:16.316,178.720,0.762,-0.366,-0.061
1635056176356,2021-10-24T09:16:16.356,178.760,0.671,-0.091,-0.183
1635056176396,2021-10-24T09:16:16.396,178.800,1.372,0.396,-0.122
1635056176436,2021-10-24T09:16:16.436,178.840,1.463,0.549,-0.061
1635056176476,2021-10-24T09:16:16.476,178.880,0.854,-0.305,-0.244
1635056176516,2021-10-24T09:16:16.516,178.920,0.915,-0.610,-0.152
1635056176556,2021-10-24T09:16:16.556,178.960,0.915,-0.152,0.122
1635056176596,2021-10-24T09:16:16.596,179.000,0.976,0.030,-0.091
1635056176636,2021-10-24T09:16:16.636,179.040,0.610,-0.366,-0.213
